variant,strategy,scaling,eom,return,cumulative_wealth,drawdown,rolling_sharpe_12m,rolling_return_12m
periodic,long_only,unscaled,2021-01-31,0.013912,1.013912,0.0,,
periodic,long_only,unscaled,2021-02-28,0.043398,1.057913,0.0,,
periodic,long_only,unscaled,2021-03-31,0.030476,1.090154,0.0,,
periodic,long_only,unscaled,2021-04-30,0.122034,1.22319,0.0,,
periodic,long_only,unscaled,2021-05-31,0.277915,1.563134,0.0,,
periodic,long_only,unscaled,2021-06-30,0.501678,2.347323,0.0,,
periodic,long_only,unscaled,2021-07-31,0.053525,2.472963,0.0,,
periodic,long_only,unscaled,2021-08-31,0.113422,2.753452,0.0,,
periodic,long_only,unscaled,2021-09-30,0.103838,3.039365,0.0,,
periodic,long_only,unscaled,2021-10-31,0.04936,3.189388,0.0,,
periodic,long_only,unscaled,2021-11-30,0.104413,3.522403,0.0,,
periodic,long_only,unscaled,2021-12-31,0.11667,3.933361,0.0,3.2364,153.0641
periodic,long_only,unscaled,2022-01-31,0.03652,4.077006,0.0,3.3222,155.3249
periodic,long_only,unscaled,2022-02-28,0.078784,4.398209,0.0,3.4406,158.8635
periodic,long_only,unscaled,2022-03-31,0.01559,4.466777,0.0,3.3805,157.3749
periodic,long_only,unscaled,2022-04-30,0.007646,4.50093,0.0,3.0293,145.9361
periodic,long_only,unscaled,2022-05-31,0.010291,4.547249,0.0,2.5856,119.1737
periodic,long_only,unscaled,2022-06-30,0.073329,4.880695,0.0,5.4141,76.3388
periodic,long_only,unscaled,2022-07-31,0.081507,5.278508,0.0,5.5892,79.1371
periodic,long_only,unscaled,2022-08-31,0.051812,5.551998,0.0,5.5225,72.976
periodic,long_only,unscaled,2022-09-30,0.12267,6.233064,0.0,5.3492,74.8593
periodic,long_only,unscaled,2022-10-31,0.526325,9.513683,0.0,2.5361,122.5558
periodic,long_only,unscaled,2022-11-30,0.057022,10.056174,0.0,2.4276,117.8167
periodic,long_only,unscaled,2022-12-31,0.042679,10.485361,0.0,2.2632,110.4176
periodic,long_only,unscaled,2023-01-31,0.051398,11.024287,0.0,2.3014,111.9054
periodic,long_only,unscaled,2023-02-28,0.189477,13.113131,0.0,2.4834,122.9747
periodic,long_only,unscaled,2023-03-31,0.010464,13.250343,0.0,2.4681,122.4621
periodic,long_only,unscaled,2023-04-30,-0.002682,13.214806,-0.002682,2.4362,121.4293
periodic,long_only,unscaled,2023-05-31,0.027007,13.571694,0.0,2.485,123.1008
periodic,long_only,unscaled,2023-06-30,-0.041349,13.010519,-0.041349,2.165,111.633
periodic,long_only,unscaled,2023-07-31,-0.001644,12.989129,-0.042925,1.9706,103.3179
periodic,long_only,unscaled,2023-08-31,0.030527,13.385648,-0.013708,1.9229,101.1894
periodic,long_only,unscaled,2023-09-30,0.025445,13.726251,0.0,1.734,91.4669
periodic,long_only,unscaled,2023-10-31,0.094001,15.016528,0.0,2.3943,48.2344
periodic,long_only,unscaled,2023-11-30,0.185191,17.797448,0.0,2.4575,61.0513
periodic,long_only,unscaled,2023-12-31,0.089338,19.387445,0.0,2.617,65.7172
periodic,long_only,unscaled,2024-01-31,0.08628,21.060195,0.0,2.7352,69.2054
periodic,long_only,unscaled,2024-02-29,0.032358,21.741653,0.0,2.5641,53.4935
periodic,long_only,unscaled,2024-03-31,0.048059,22.786527,0.0,2.7891,57.253
periodic,long_only,unscaled,2024-04-30,0.085545,24.735798,0.0,3.2947,66.0757
periodic,long_only,unscaled,2024-05-31,0.040582,25.739632,0.0,3.3897,67.4333
periodic,long_only,unscaled,2024-06-30,0.086841,27.974887,0.0,4.735,80.2523
periodic,long_only,unscaled,2024-07-31,0.109824,31.047204,0.0,5.8409,91.3991
periodic,long_only,unscaled,2024-08-31,0.083629,33.64366,0.0,6.5174,96.7093
periodic,long_only,unscaled,2024-09-30,0.109549,37.329276,0.0,7.6316,105.1196
periodic,long_only,unscaled,2024-10-31,0.074786,40.120975,0.0,7.4723,103.1981
periodic,long_only,unscaled,2024-11-30,0.13544,45.554972,0.0,9.4595,98.2231
periodic,long_only,unscaled,2024-12-31,0.116932,50.881807,0.0,9.2207,100.9825
periodic,long_only,unscaled,2025-01-31,0.07487,54.691347,0.0,9.0873,99.8415
periodic,long_only,unscaled,2025-02-28,-0.026337,53.250917,-0.026337,6.3316,93.972
periodic,long_only,unscaled,2025-03-31,0.031086,54.906294,0.0,6.0276,92.2748
periodic,long_only,unscaled,2025-04-30,0.037583,56.969837,0.0,5.5514,87.4786
periodic,long_only,unscaled,2025-05-31,0.05528,60.119148,0.0,5.7403,88.9484
periodic,long_only,unscaled,2025-06-30,0.067438,64.173486,0.0,5.6341,87.0081
periodic,long_only,unscaled,2025-07-31,0.214319,77.927076,0.0,4.6848,97.4576
periodic,long_only,unscaled,2025-08-31,0.048476,81.704691,0.0,4.462,93.9423
periodic,long_only,unscaled,2025-09-30,0.076235,87.933488,0.0,4.3613,90.611
periodic,long_only,unscaled,2025-10-31,-0.002053,87.752977,-0.002053,3.7391,82.9271
periodic,long_only,unscaled,2025-11-30,0.051124,92.239227,0.0,3.5476,74.4954
periodic,long_only,unscaled,2025-12-31,0.024986,94.543875,0.0,3.2037,65.3008
periodic,long_only,scaled,2021-01-31,0.006993,1.006993,0.0,,
periodic,long_only,scaled,2021-02-28,0.021815,1.028961,0.0,,
periodic,long_only,scaled,2021-03-31,0.01532,1.044724,0.0,,
periodic,long_only,scaled,2021-04-30,0.061343,1.108811,0.0,,
periodic,long_only,scaled,2021-05-31,0.139701,1.263713,0.0,,
periodic,long_only,scaled,2021-06-30,0.252181,1.582397,0.0,,
periodic,long_only,scaled,2021-07-31,0.017842,1.610629,0.0,,
periodic,long_only,scaled,2021-08-31,0.037807,1.671523,0.0,,
periodic,long_only,scaled,2021-09-30,0.034613,1.729379,0.0,,
periodic,long_only,scaled,2021-10-31,0.016453,1.757833,0.0,,
periodic,long_only,scaled,2021-11-30,0.034804,1.819013,0.0,,
periodic,long_only,scaled,2021-12-31,0.03889,1.889754,0.0,2.7596,67.7762
periodic,long_only,scaled,2022-01-31,0.012173,1.912759,0.0,2.793,68.2942
periodic,long_only,scaled,2022-02-28,0.026261,1.96299,0.0,2.8188,68.7389
periodic,long_only,scaled,2022-03-31,0.005197,1.973191,0.0,2.7535,67.7266
periodic,long_only,scaled,2022-04-30,0.002549,1.97822,0.0,2.4577,61.8471
periodic,long_only,scaled,2022-05-31,0.00343,1.985006,0.0,2.0435,48.22
periodic,long_only,scaled,2022-06-30,0.024443,2.033526,0.0,5.4141,25.4463
periodic,long_only,scaled,2022-07-31,0.027169,2.088775,0.0,5.5892,26.379
periodic,long_only,scaled,2022-08-31,0.017271,2.12485,0.0,5.5225,24.3253
periodic,long_only,scaled,2022-09-30,0.04089,2.211735,0.0,5.3492,24.9531
periodic,long_only,scaled,2022-10-31,0.175442,2.599766,0.0,2.5361,40.8519
periodic,long_only,scaled,2022-11-30,0.019007,2.649181,0.0,2.4276,39.2722
periodic,long_only,scaled,2022-12-31,0.014226,2.686869,0.0,2.2632,36.8059
periodic,long_only,scaled,2023-01-31,0.017133,2.732902,0.0,2.3014,37.3018
periodic,long_only,scaled,2023-02-28,0.063159,2.905509,0.0,2.4834,40.9916
periodic,long_only,scaled,2023-03-31,0.003488,2.915643,0.0,2.4681,40.8207
periodic,long_only,scaled,2023-04-30,-0.000894,2.913036,-0.000894,2.4362,40.4764
periodic,long_only,scaled,2023-05-31,0.009002,2.93926,0.0,2.485,41.0336
periodic,long_only,scaled,2023-06-30,-0.013783,2.898748,-0.013783,2.165,37.211
periodic,long_only,scaled,2023-07-31,-0.000548,2.89716,-0.014323,1.9706,34.4393
periodic,long_only,scaled,2023-08-31,0.010176,2.92664,-0.004294,1.9229,33.7298
periodic,long_only,scaled,2023-09-30,0.008482,2.951464,0.0,1.734,30.489
periodic,long_only,scaled,2023-10-31,0.031334,3.043943,0.0,2.3943,16.0781
periodic,long_only,scaled,2023-11-30,0.06173,3.231847,0.0,2.4575,20.3504
periodic,long_only,scaled,2023-12-31,0.029779,3.328089,0.0,2.617,21.9057
periodic,long_only,scaled,2024-01-31,0.02876,3.423805,0.0,2.7352,23.0685
periodic,long_only,scaled,2024-02-29,0.010786,3.460734,0.0,2.5641,17.8312
periodic,long_only,scaled,2024-03-31,0.01602,3.516173,0.0,2.7891,19.0843
periodic,long_only,scaled,2024-04-30,0.028515,3.616437,0.0,3.2947,22.0252
periodic,long_only,scaled,2024-05-31,0.013527,3.665358,0.0,3.3897,22.4778
periodic,long_only,scaled,2024-06-30,0.028947,3.771459,0.0,4.735,26.7508
periodic,long_only,scaled,2024-07-31,0.036608,3.909525,0.0,5.8409,30.4664
periodic,long_only,scaled,2024-08-31,0.027876,4.018509,0.0,6.5174,32.2364
periodic,long_only,scaled,2024-09-30,0.036516,4.165249,0.0,7.6316,35.0399
periodic,long_only,scaled,2024-10-31,0.024929,4.269083,0.0,7.4723,34.3994
periodic,long_only,scaled,2024-11-30,0.045147,4.461818,0.0,9.4595,32.741
periodic,long_only,scaled,2024-12-31,0.038977,4.635728,0.0,9.2207,33.6608
periodic,long_only,scaled,2025-01-31,0.024957,4.751421,0.0,9.0873,33.2805
periodic,long_only,scaled,2025-02-28,-0.008779,4.709708,-0.008779,6.3316,31.324
periodic,long_only,scaled,2025-03-31,0.010362,4.75851,0.0,6.0276,30.7583
periodic,long_only,scaled,2025-04-30,0.012528,4.818123,0.0,5.5514,29.1595
periodic,long_only,scaled,2025-05-31,0.018427,4.906906,0.0,5.7403,29.6495
periodic,long_only,scaled,2025-06-30,0.022479,5.01721,0.0,5.6341,29.0027
periodic,long_only,scaled,2025-07-31,0.07144,5.375638,0.0,4.6848,32.4859
periodic,long_only,scaled,2025-08-31,0.016159,5.462502,0.0,4.462,31.3141
periodic,long_only,scaled,2025-09-30,0.025412,5.601314,0.0,4.3613,30.2037
periodic,long_only,scaled,2025-10-31,-0.000684,5.597481,-0.000684,3.7391,27.6424
periodic,long_only,scaled,2025-11-30,0.017041,5.692869,0.0,3.5476,24.8318
periodic,long_only,scaled,2025-12-31,0.008329,5.740282,0.0,3.2037,21.7669
periodic,long_short,unscaled,2021-01-31,-0.097372,0.902628,0.0,,
periodic,long_short,unscaled,2021-02-28,0.087335,0.981459,0.0,,
periodic,long_short,unscaled,2021-03-31,0.060328,1.040669,0.0,,
periodic,long_short,unscaled,2021-04-30,0.156084,1.203101,0.0,,
periodic,long_short,unscaled,2021-05-31,0.30966,1.575653,0.0,,
periodic,long_short,unscaled,2021-06-30,0.541774,2.429301,0.0,,
periodic,long_short,unscaled,2021-07-31,0.064839,2.586815,0.0,,
periodic,long_short,unscaled,2021-08-31,0.139311,2.947188,0.0,,
periodic,long_short,unscaled,2021-09-30,0.149604,3.3881,0.0,,
periodic,long_short,unscaled,2021-10-31,0.137785,3.854928,0.0,,
periodic,long_short,unscaled,2021-11-30,0.146266,4.418771,0.0,,
periodic,long_short,unscaled,2021-12-31,0.151588,5.088602,0.0,3.4716,184.7202
periodic,long_short,unscaled,2022-01-31,0.100131,5.598129,0.0,4.4217,204.4705
periodic,long_short,unscaled,2022-02-28,0.011868,5.664569,0.0,4.0779,196.9239
periodic,long_short,unscaled,2022-03-31,0.024914,5.805697,0.0,3.9272,193.3825
periodic,long_short,unscaled,2022-04-30,-0.020012,5.689516,-0.020012,3.3492,175.7729
periodic,long_short,unscaled,2022-05-31,0.154693,6.569646,0.0,3.2429,160.2762
periodic,long_short,unscaled,2022-06-30,0.089788,7.15952,0.0,5.3651,115.0776
periodic,long_short,unscaled,2022-07-31,0.062544,7.607303,0.0,5.3451,114.848
periodic,long_short,unscaled,2022-08-31,0.179506,8.972859,0.0,5.2325,118.8675
periodic,long_short,unscaled,2022-09-30,0.148473,10.305085,0.0,5.2337,118.7543
periodic,long_short,unscaled,2022-10-31,0.491042,15.365315,0.0,3.3932,154.0801
periodic,long_short,unscaled,2022-11-30,0.07055,16.449333,0.0,3.2049,146.5085
periodic,long_short,unscaled,2022-12-31,-0.009743,16.28906,-0.009743,2.7509,130.3754
periodic,long_short,unscaled,2023-01-31,0.128707,18.385574,0.0,2.8094,133.233
periodic,long_short,unscaled,2023-02-28,0.227869,22.575086,0.0,3.2654,154.8331
periodic,long_short,unscaled,2023-03-31,0.035731,23.381718,0.0,3.3054,155.9148
periodic,long_short,unscaled,2023-04-30,0.026272,23.995993,0.0,3.5076,160.5431
periodic,long_short,unscaled,2023-05-31,0.077794,25.862728,0.0,3.3205,152.8531
periodic,long_short,unscaled,2023-06-30,-0.027289,25.15697,-0.027289,2.9103,141.1455
periodic,long_short,unscaled,2023-07-31,0.027781,25.85586,-0.000266,2.8067,137.6692
periodic,long_short,unscaled,2023-08-31,0.157794,29.935772,0.0,2.7774,135.4981
periodic,long_short,unscaled,2023-09-30,0.132084,33.889814,0.0,2.7497,133.8592
periodic,long_short,unscaled,2023-10-31,0.008756,34.18657,0.0,3.2303,85.6307
periodic,long_short,unscaled,2023-11-30,0.143421,39.089637,0.0,3.3827,92.9178
periodic,long_short,unscaled,2023-12-31,0.16632,45.591011,0.0,4.0917,110.5241
periodic,long_short,unscaled,2024-01-31,0.139314,51.942463,0.0,4.1041,111.5848
periodic,long_short,unscaled,2024-02-29,0.100452,57.160171,0.0,4.3073,98.843
periodic,long_short,unscaled,2024-03-31,0.142641,65.313534,0.0,4.7484,109.5339
periodic,long_short,unscaled,2024-04-30,0.122664,73.325138,0.0,5.393,119.1732
periodic,long_short,unscaled,2024-05-31,0.107607,81.215405,0.0,5.5571,122.1545
periodic,long_short,unscaled,2024-06-30,0.019008,82.759149,0.0,6.5537,126.7841
periodic,long_short,unscaled,2024-07-31,0.129463,93.473413,0.0,7.8434,136.9523
periodic,long_short,unscaled,2024-08-31,0.015003,94.875826,0.0,6.3541,122.6732
periodic,long_short,unscaled,2024-09-30,0.214383,115.21559,0.0,5.8892,130.9031
periodic,long_short,unscaled,2024-10-31,0.054755,121.524267,0.0,6.6553,135.503
periodic,long_short,unscaled,2024-11-30,0.279974,155.54792,0.0,5.6706,149.1583
periodic,long_short,unscaled,2024-12-31,0.081108,168.164052,0.0,5.3681,140.6371
periodic,long_short,unscaled,2025-01-31,0.200725,201.918757,0.0,5.3464,146.7782
periodic,long_short,unscaled,2025-02-28,0.085153,219.112776,0.0,5.2571,145.2484
periodic,long_short,unscaled,2025-03-31,0.039599,227.789401,0.0,4.7097,134.9442
periodic,long_short,unscaled,2025-04-30,0.03539,235.850922,0.0,4.2604,126.2169
periodic,long_short,unscaled,2025-05-31,0.030611,243.070657,0.0,3.8803,118.5173
periodic,long_short,unscaled,2025-06-30,0.032153,250.886099,0.0,3.9686,119.8318
periodic,long_short,unscaled,2025-07-31,0.158519,290.656424,0.0,4.0055,122.7375
periodic,long_short,unscaled,2025-08-31,-0.002972,289.792658,-0.002972,3.8704,120.9399
periodic,long_short,unscaled,2025-09-30,0.086286,314.797761,0.0,3.7692,108.1303
periodic,long_short,unscaled,2025-10-31,0.018918,320.753046,0.0,3.5578,104.5465
periodic,long_short,unscaled,2025-11-30,-0.062192,300.80467,-0.062192,2.8843,70.3299
periodic,long_short,unscaled,2025-12-31,-0.000815,300.55953,-0.062957,2.4926,62.1376
periodic,long_short,scaled,2021-01-31,-0.032457,0.967543,0.0,,
periodic,long_short,scaled,2021-02-28,0.029112,0.995709,0.0,,
periodic,long_short,scaled,2021-03-31,0.020109,1.015733,0.0,,
periodic,long_short,scaled,2021-04-30,0.052028,1.068579,0.0,,
