variant,strategy,scaling,eom,return,cumulative_wealth,drawdown,rolling_sharpe_12m,rolling_return_12m
ple,country_composite_long_only,scaled,2022-11-30,0.001072,1.308067,0.0,1.0609,7.2794
ple,country_composite_long_only,scaled,2022-12-31,0.032871,1.351064,0.0,1.4086,10.3425
ple,country_composite_long_only,scaled,2023-01-31,0.002626,1.354611,0.0,1.1742,8.4897
ple,country_composite_long_only,scaled,2023-02-28,0.013993,1.373567,0.0,1.0597,7.4496
ple,country_composite_long_only,scaled,2023-03-31,0.01603,1.395586,0.0,1.5857,10.5826
ple,country_composite_long_only,scaled,2023-04-30,-0.000131,1.395404,-0.000131,1.3365,8.9168
ple,country_composite_long_only,scaled,2023-05-31,0.01201,1.412162,0.0,1.9505,11.8797
ple,country_composite_long_only,scaled,2023-06-30,0.016502,1.435466,0.0,2.0052,12.2763
ple,country_composite_long_only,scaled,2023-07-31,-0.024818,1.39984,-0.024818,1.2938,9.1342
ple,country_composite_long_only,scaled,2023-08-31,0.006197,1.408515,-0.018775,2.0052,12.2563
ple,country_composite_long_only,scaled,2023-09-30,-0.017593,1.383736,-0.036037,1.5615,10.4184
ple,country_composite_long_only,scaled,2023-10-31,0.062419,1.470107,0.0,1.5512,12.1178
ple,country_composite_long_only,scaled,2023-11-30,0.034215,1.520407,0.0,1.907,15.4321
ple,country_composite_long_only,scaled,2023-12-31,0.015609,1.544139,0.0,1.7559,13.706
ple,country_composite_long_only,scaled,2024-01-31,0.053148,1.626207,0.0,2.1411,18.7583
ple,country_composite_long_only,scaled,2024-02-29,0.014427,1.649669,0.0,2.1462,18.8017
ple,country_composite_long_only,scaled,2024-03-31,0.01788,1.679164,0.0,2.1666,18.9866
ple,country_composite_long_only,scaled,2024-04-30,-0.000136,1.678936,-0.000136,2.1666,18.9861
ple,country_composite_long_only,scaled,2024-05-31,-0.008481,1.664696,-0.008616,1.8625,16.9369
ple,country_composite_long_only,scaled,2024-06-30,0.022892,1.702805,0.0,1.9241,17.5759
ple,country_composite_long_only,scaled,2024-07-31,0.01337,1.725572,0.0,2.6508,21.3948
ple,country_composite_long_only,scaled,2024-08-31,0.092466,1.885129,0.0,2.7676,30.0217
ple,country_composite_long_only,scaled,2024-09-30,0.009064,1.902216,0.0,3.2688,32.6873
ple,country_composite_long_only,scaled,2024-10-31,0.00302,1.90796,0.0,2.8244,26.7475
ple,country_composite_long_only,scaled,2024-11-30,0.020547,1.947163,0.0,2.7057,25.3806
ple,country_composite_long_only,scaled,2024-12-31,0.017347,1.980941,0.0,2.727,25.5545
ple,country_composite_long_only,scaled,2025-01-31,-0.002547,1.975895,-0.002547,2.2326,19.9849
ple,country_composite_long_only,scaled,2025-02-28,-0.002006,1.97193,-0.004549,2.0057,18.3415
ple,country_composite_long_only,scaled,2025-03-31,0.009063,1.989803,0.0,1.9061,17.4599
ple,country_composite_long_only,scaled,2025-04-30,0.051262,2.091804,0.0,2.3328,22.5997
ple,country_composite_long_only,scaled,2025-05-31,0.040819,2.17719,0.0,2.9218,27.5298
ple,country_composite_long_only,scaled,2025-06-30,0.057074,2.301452,0.0,3.0882,30.948
ple,country_composite_long_only,scaled,2025-07-31,0.037892,2.388657,0.0,3.3434,33.4001
ple,country_composite_long_only,scaled,2025-08-31,0.00137,2.391929,0.0,3.2958,24.2905
ple,country_composite_long_only,scaled,2025-09-30,0.012445,2.421698,0.0,3.3637,24.6286
ple,country_composite_long_only,scaled,2025-10-31,-0.005788,2.40768,-0.005788,3.125,23.7478
ple,country_composite_long_only,scaled,2025-11-30,0.018972,2.453359,0.0,3.1043,23.5903
ple,country_composite_long_only,scaled,2025-12-31,0.034742,2.538595,0.0,3.2729,25.3298
ple,country_composite_long_short,unscaled,2021-01-31,0.020146,1.020146,0.0,,
ple,country_composite_long_short,unscaled,2021-02-28,0.075399,1.097064,0.0,,
ple,country_composite_long_short,unscaled,2021-03-31,0.055172,1.15759,0.0,,
ple,country_composite_long_short,unscaled,2021-04-30,-0.023291,1.130629,-0.023291,,
ple,country_composite_long_short,unscaled,2021-05-31,-0.008724,1.120765,-0.031812,,
ple,country_composite_long_short,unscaled,2021-06-30,-0.006221,1.113793,-0.037835,,
ple,country_composite_long_short,unscaled,2021-07-31,0.076583,1.19909,0.0,,
ple,country_composite_long_short,unscaled,2021-08-31,0.033375,1.23911,0.0,,
ple,country_composite_long_short,unscaled,2021-09-30,0.0065,1.247164,0.0,,
ple,country_composite_long_short,unscaled,2021-10-31,-0.020126,1.222063,-0.020126,,
ple,country_composite_long_short,unscaled,2021-11-30,0.047034,1.279541,0.0,,
ple,country_composite_long_short,unscaled,2021-12-31,0.073999,1.374226,0.0,2.5092,32.9844
ple,country_composite_long_short,unscaled,2022-01-31,0.051248,1.444653,0.0,2.7093,36.0947
ple,country_composite_long_short,unscaled,2022-02-28,0.052385,1.520331,0.0,2.6713,33.7933
ple,country_composite_long_short,unscaled,2022-03-31,0.098552,1.670163,0.0,2.667,38.1313
ple,country_composite_long_short,unscaled,2022-04-30,0.042423,1.741016,0.0,3.4423,44.7028
ple,country_composite_long_short,unscaled,2022-05-31,0.008388,1.755621,0.0,3.7352,46.414
ple,country_composite_long_short,unscaled,2022-06-30,0.004686,1.763847,0.0,3.9463,47.5047
ple,country_composite_long_short,unscaled,2022-07-31,0.026597,1.810761,0.0,3.7345,42.5061
ple,country_composite_long_short,unscaled,2022-08-31,0.079993,1.955608,0.0,3.8616,47.1679
ple,country_composite_long_short,unscaled,2022-09-30,0.012127,1.979324,0.0,3.9571,47.7306
ple,country_composite_long_short,unscaled,2022-10-31,0.03375,2.046126,0.0,5.2061,53.1182
ple,country_composite_long_short,unscaled,2022-11-30,0.064098,2.177279,0.0,5.2744,54.8247
ple,country_composite_long_short,unscaled,2022-12-31,-0.016597,2.141143,-0.016597,3.9512,45.7651
ple,country_composite_long_short,unscaled,2023-01-31,0.042461,2.232057,0.0,3.9007,44.8863
ple,country_composite_long_short,unscaled,2023-02-28,0.034865,2.309878,0.0,3.7866,43.1344
ple,country_composite_long_short,unscaled,2023-03-31,0.072011,2.476214,0.0,4.0369,40.4802
ple,country_composite_long_short,unscaled,2023-04-30,0.012373,2.506853,0.0,3.6768,37.4752
ple,country_composite_long_short,unscaled,2023-05-31,-0.035721,2.417305,-0.035721,2.7428,33.0642
ple,country_composite_long_short,unscaled,2023-06-30,0.029373,2.488307,-0.007398,3.0128,35.5329
ple,country_composite_long_short,unscaled,2023-07-31,-0.007448,2.469775,-0.014791,2.598,32.1284
ple,country_composite_long_short,unscaled,2023-08-31,0.037524,2.56245,0.0,2.5279,27.8815
ple,country_composite_long_short,unscaled,2023-09-30,0.014087,2.598547,0.0,2.5502,28.0775
ple,country_composite_long_short,unscaled,2023-10-31,-0.009692,2.573361,-0.009692,2.0793,23.7333
ple,country_composite_long_short,unscaled,2023-11-30,0.041606,2.680427,0.0,2.0158,21.484
ple,country_composite_long_short,unscaled,2023-12-31,0.128168,3.023972,0.0,2.4572,35.9605
ple,country_composite_long_short,unscaled,2024-01-31,0.024565,3.098255,0.0,2.3441,34.1709
ple,country_composite_long_short,unscaled,2024-02-29,0.064282,3.297418,0.0,2.4727,37.1126
ple,country_composite_long_short,unscaled,2024-03-31,0.048004,3.455708,0.0,2.3982,34.712
ple,country_composite_long_short,unscaled,2024-04-30,0.022278,3.532696,0.0,2.482,35.7025
ple,country_composite_long_short,unscaled,2024-05-31,0.007582,3.559482,0.0,3.1279,40.0329
ple,country_composite_long_short,unscaled,2024-06-30,0.025971,3.651925,0.0,3.0974,39.6927
ple,country_composite_long_short,unscaled,2024-07-31,0.032946,3.77224,0.0,3.6341,43.732
ple,country_composite_long_short,unscaled,2024-08-31,0.006665,3.797383,0.0,3.2795,40.6462
ple,country_composite_long_short,unscaled,2024-09-30,-0.025423,3.700843,-0.025423,2.6886,36.6952
ple,country_composite_long_short,unscaled,2024-10-31,0.024026,3.78976,-0.002008,3.0911,40.0671
ple,country_composite_long_short,unscaled,2024-11-30,0.100177,4.169406,0.0,3.148,45.9242
ple,country_composite_long_short,unscaled,2024-12-31,0.074211,4.478821,0.0,3.4739,40.5285
ple,country_composite_long_short,unscaled,2025-01-31,-0.031825,4.336283,-0.031825,2.6061,34.8895
ple,country_composite_long_short,unscaled,2025-02-28,0.097,4.756901,0.0,2.6021,38.1613
ple,country_composite_long_short,unscaled,2025-03-31,0.04035,4.948844,0.0,2.5626,37.3959
ple,country_composite_long_short,unscaled,2025-04-30,-0.006875,4.914822,-0.006875,2.288,34.4806
ple,country_composite_long_short,unscaled,2025-05-31,0.001017,4.919821,-0.005864,2.2276,33.824
ple,country_composite_long_short,unscaled,2025-06-30,0.047815,5.155062,0.0,2.3525,36.0084
ple,country_composite_long_short,unscaled,2025-07-31,-0.003967,5.134613,-0.003967,2.0624,32.3172
ple,country_composite_long_short,unscaled,2025-08-31,-2.9e-05,5.134463,-0.003996,2.0058,31.6477
ple,country_composite_long_short,unscaled,2025-09-30,0.005313,5.161743,0.0,2.3217,34.7214
ple,country_composite_long_short,unscaled,2025-10-31,0.017637,5.252781,0.0,2.2734,34.0824
ple,country_composite_long_short,unscaled,2025-11-30,0.049163,5.511023,0.0,2.217,28.981
ple,country_composite_long_short,unscaled,2025-12-31,-0.009886,5.456542,-0.009886,1.681,20.5714
ple,country_composite_long_short,scaled,2021-01-31,0.009541,1.009541,0.0,,
ple,country_composite_long_short,scaled,2021-02-28,0.035709,1.045591,0.0,,
ple,country_composite_long_short,scaled,2021-03-31,0.026129,1.072911,0.0,,
ple,country_composite_long_short,scaled,2021-04-30,-0.011031,1.061076,-0.011031,,
ple,country_composite_long_short,scaled,2021-05-31,-0.004132,1.056692,-0.015117,,
ple,country_composite_long_short,scaled,2021-06-30,-0.002946,1.053579,-0.018019,,
ple,country_composite_long_short,scaled,2021-07-31,0.036304,1.091828,0.0,,
ple,country_composite_long_short,scaled,2021-08-31,0.015821,1.109102,0.0,,
ple,country_composite_long_short,scaled,2021-09-30,0.003081,1.11252,0.0,,
ple,country_composite_long_short,scaled,2021-10-31,-0.009541,1.101905,-0.009541,,
ple,country_composite_long_short,scaled,2021-11-30,0.022296,1.126474,0.0,,
ple,country_composite_long_short,scaled,2021-12-31,0.035079,1.165989,0.0,2.5094,15.6312
ple,country_composite_long_short,scaled,2022-01-31,0.023688,1.193609,0.0,2.7045,17.0459
ple,country_composite_long_short,scaled,2022-02-28,0.024213,1.222511,0.0,2.6622,15.8963
ple,country_composite_long_short,scaled,2022-03-31,0.045553,1.278199,0.0,2.6626,17.8386
ple,country_composite_long_short,scaled,2022-04-30,0.019609,1.303263,0.0,3.4381,20.9026
ple,country_composite_long_short,scaled,2022-05-31,0.003877,1.308316,0.0,3.731,21.7035
ple,country_composite_long_short,scaled,2022-06-30,0.002166,1.31115,0.0,3.9423,22.2147
ple,country_composite_long_short,scaled,2022-07-31,0.012638,1.32772,0.0,3.7398,19.8481
ple,country_composite_long_short,scaled,2022-08-31,0.038009,1.378186,0.0,3.8564,22.0669
ple,country_composite_long_short,scaled,2022-09-30,0.005762,1.386128,0.0,3.9533,22.335
ple,country_composite_long_short,scaled,2022-10-31,0.016037,1.408357,0.0,5.2189,24.8928
ple,country_composite_long_short,scaled,2022-11-30,0.030457,1.451251,0.0,5.2817,25.7089
ple,country_composite_long_short,scaled,2022-12-31,-0.007886,1.439806,-0.007886,3.9522,21.4123
ple,country_composite_long_short,scaled,2023-01-31,0.020249,1.468961,0.0,3.9102,21.0684
ple,country_composite_long_short,scaled,2023-02-28,0.016627,1.493385,0.0,3.804,20.3098
ple,country_composite_long_short,scaled,2023-03-31,0.034341,1.544669,0.0,4.0222,19.1886
ple,country_composite_long_short,scaled,2023-04-30,0.005901,1.553784,0.0,3.6711,17.8178
ple,country_composite_long_short,scaled,2023-05-31,-0.017035,1.527315,-0.017035,2.7403,15.7265
ple,country_composite_long_short,scaled,2023-06-30,0.014007,1.548709,-0.003266,3.0125,16.9107
ple,country_composite_long_short,scaled,2023-07-31,-0.006311,1.538934,-0.009557,2.513,15.0158
ple,country_composite_long_short,scaled,2023-08-31,0.031799,1.58787,0.0,2.5198,14.3947
ple,country_composite_long_short,scaled,2023-09-30,0.011937,1.606826,0.0,2.6466,15.0122
ple,country_composite_long_short,scaled,2023-10-31,-0.008214,1.593628,-0.008214,2.0923,12.5872
ple,country_composite_long_short,scaled,2023-11-30,0.035258,1.649816,0.0,2.1056,13.0673
ple,country_composite_long_short,scaled,2023-12-31,0.108614,1.829009,0.0,2.1975,24.7173
ple,country_composite_long_short,scaled,2024-01-31,0.018952,1.863672,0.0,2.1858,24.5876
ple,country_composite_long_short,scaled,2024-02-29,0.049594,1.9561,0.0,2.4032,27.8843
ple,country_composite_long_short,scaled,2024-03-31,0.037036,2.028546,0.0,2.4199,28.1538
ple,country_composite_long_short,scaled,2024-04-30,0.017188,2.063412,0.0,2.5458,29.2826
ple,country_composite_long_short,scaled,2024-05-31,0.00585,2.075483,0.0,2.9206,31.5711
ple,country_composite_long_short,scaled,2024-06-30,0.020037,2.117069,0.0,2.9925,32.174
ple,country_composite_long_short,scaled,2024-07-31,0.02744,2.175162,0.0,3.5097,35.5492
ple,country_composite_long_short,scaled,2024-08-31,0.005552,2.187238,0.0,3.1647,32.9245
ple,country_composite_long_short,scaled,2024-09-30,-0.021175,2.140924,-0.021175,2.5933,29.6132
ple,country_composite_long_short,scaled,2024-10-31,0.020011,2.183766,-0.001587,2.9845,32.4357
ple,country_composite_long_short,scaled,2024-11-30,0.083437,2.365974,0.0,3.042,37.2537
ple,country_composite_long_short,scaled,2024-12-31,0.06181,2.512215,0.0,3.3837,32.5733
ple,country_composite_long_short,scaled,2025-01-31,-0.025747,2.447532,-0.025747,2.5587,28.1034
ple,country_composite_long_short,scaled,2025-02-28,0.078476,2.639604,0.0,2.5695,30.9915
ple,country_composite_long_short,scaled,2025-03-31,0.032645,2.725773,0.0,2.5408,30.5524
ple,country_composite_long_short,scaled,2025-04-30,-0.005562,2.710613,-0.005562,2.2796,28.2774
ple,country_composite_long_short,scaled,2025-05-31,0.000823,2.712843,-0.004743,2.2233,27.7747
ple,country_composite_long_short,scaled,2025-06-30,0.038684,2.817786,0.0,2.3559,29.6394
ple,country_composite_long_short,scaled,2025-07-31,-0.003084,2.809096,-0.003084,2.065,26.5869
ple,country_composite_long_short,scaled,2025-08-31,-2.3e-05,2.809033,-0.003106,2.0076,26.0295
ple,country_composite_long_short,scaled,2025-09-30,0.00413,2.820635,0.0,2.3254,28.56
ple,country_composite_long_short,scaled,2025-10-31,0.013711,2.859308,0.0,2.2672,27.93
ple,country_composite_long_short,scaled,2025-11-30,0.038218,2.968586,0.0,2.2035,23.4081
ple,country_composite_long_short,scaled,2025-12-31,-0.007685,2.945772,-0.007685,1.6711,16.4585
