variant,trial_number,epoch,train_loss,val_loss,corr_3m,corr_6m,corr_12m,base_corr_3m,base_corr_6m,base_corr_12m
ple,2,13,0.12146651379704948,0.1117738887667656,0.0926337926958998,0.11067239607994755,0.16430932773509993,0.11639424248132854,0.1560956441486875,0.19498837293940596
ple,2,14,0.11995018252895938,0.1072891229763627,0.11508159058478971,0.12528081039587657,0.18425319815675417,0.12200211021117865,0.15925876122006835,0.1985276634407152
ple,2,15,0.11920347537786241,0.1113335403924187,0.10351421847784271,0.12853610742701374,0.17836355823092162,0.11497565026317412,0.1575949783475759,0.20093068049754947
ple,2,16,0.11895982694945165,0.10543830171227456,0.08892014822437583,0.12265338942088419,0.17907326151795738,0.11917381345604856,0.16339980190678033,0.20098674986802506
ple,2,17,0.11653059134111991,0.1086731106042862,0.09725513598726442,0.1273464725679029,0.17513962018614013,0.12083900514990091,0.162185994318376,0.20106586556260783
ple,2,18,0.11591103131927195,0.10660321166117986,0.08914594132608424,0.1173439446487464,0.17044191987952217,0.12607225723719845,0.1625536885112524,0.201108198655614
ple,2,19,0.1146814048822437,0.10677097303171952,0.09917265344411134,0.1282263676946362,0.1878687914693728,0.11880687623051926,0.16396656123494419,0.19969104889508646
ple,2,20,0.11350762112332242,0.11028559232751528,0.08634227470805247,0.11711004787745576,0.17732257776272795,0.1208105548711804,0.16446788099904855,0.20106114925971877
ple,2,21,0.11298409008258392,0.10575396890441577,0.12013095842363934,0.1382226287232091,0.1955888588912785,0.12395455790683627,0.16292699455904464,0.20308369994939615
ple,2,22,0.11285457863575882,0.10675413776189088,0.11414147906471044,0.14434959435990702,0.19064875210169702,0.12449124043341726,0.16504596187733114,0.19789110904093832
ple,2,23,0.11240273703717524,0.10948243662714958,0.08800017569058885,0.11574455188820139,0.16445568406488748,0.12355330920642398,0.16659917095676063,0.1983933825045824
ple,2,24,0.11175177073372262,0.10636834781616926,0.10804777193892126,0.12989234801401228,0.1859517813504984,0.12318966713307115,0.16432694896163108,0.1996616156034482
ple,2,25,0.11034587238516126,0.1057511143386364,0.1098870148571829,0.12277506858420868,0.18679455187811983,0.12245571889604132,0.16460449855949263,0.1965190686673547
ple,2,26,0.11025860646946563,0.11749563440680504,0.11237379572509477,0.12846294822423562,0.16730682866182178,0.12307944349789371,0.16408022741864745,0.20023408519725006
ple,2,27,0.11001506193526207,0.10585188555220763,0.11572639325944085,0.13785261702529775,0.19670443064533175,0.12093632622393974,0.1646107152919285,0.20289206546343241
ple,2,28,0.10850104167761784,0.10603061492244402,0.12366501033150902,0.13880748259058842,0.1869082318774114,0.12406454159742376,0.16953796597663312,0.20291253993442904
ple,2,29,0.10759595298163947,0.10635733399540186,0.11181030963392308,0.13362641920490811,0.1896794314108168,0.1227917043492198,0.1651791551480225,0.1994647259513537
ple,2,30,0.10746586525310127,0.10645015935103098,0.11183568761334754,0.13392695315172506,0.18327491185627878,0.1241840217533536,0.16553252105368302,0.20035083458642475
ple,3,1,0.14880552809567205,0.10105731884638468,0.0877955178686534,0.10810195642213026,0.13168377569430353,0.09088454285714155,0.14909319610257324,0.16800139886545368
ple,3,2,0.12910243542125774,0.09837812806169192,0.03754187678132439,0.03022259585171317,0.13304733168333768,0.0530923036528596,0.12697657036866683,0.1762032615758168
ple,3,3,0.12641015647363568,0.09758579221864541,0.03379405850234131,0.010827066760975867,0.10986411581592014,0.10746705113754919,0.13862708801946913,0.1833636322462553
ple,3,4,0.12553799237375932,0.10289200072487195,0.004033569510405262,0.0223283531377092,0.08281539931097844,0.07908494578623504,0.1530877910554409,0.18836156468217571
ple,3,5,0.1226324016553542,0.10010525807738305,-0.009521440086731066,0.01751847454191496,0.028151236303771535,0.10048671118759861,0.16057270933524706,0.19857177587109617
ple,3,6,0.12467343567146195,0.09748336169868707,0.025255081562014916,0.07027979562990368,0.02213853465897652,0.1074967772156621,0.15862853977208335,0.19860764831925432
ple,3,7,0.12087565984222151,0.09954038299620152,-0.004394211678300053,0.03691318186465651,0.03362394539096082,0.06400162728774982,0.15742507829563693,0.19586947525967843
ple,3,8,0.11461720167703572,0.11581135019659997,0.014966540403353672,0.038113073317799714,0.03886607058811933,0.10061329280142672,0.16116667553239192,0.20453276147406238
ple,3,9,0.11268580151307914,0.10639544030030569,0.042372322604448225,0.04831789086844462,0.029982177217122322,0.12094656563907241,0.1542824487570518,0.20025523844330262
ple,4,1,0.22032710234265004,0.15302044513324897,0.08702363329163441,-0.07660425869592775,0.1313186710923522,0.08687857909923574,-0.07608607115689665,0.13191435723177466
ple,4,2,0.1913033551610415,0.15871395419041315,0.07619874664621117,0.04886483169781665,0.1507537403764824,0.07679765007536238,0.04549878536878774,0.1506816406113406
ple,4,3,0.1898036693326301,0.14896417868634065,0.10581733536285659,0.13554643974930514,0.16230963230482304,0.10582658321751902,0.1355050538906653,0.16230688900686802
ple,4,4,0.18664967728453496,0.15825853062172732,0.08706007526100924,0.11543861493701116,0.03483815466267212,0.08745510420606782,0.11504061250792195,0.022346951191866537
ple,4,5,0.18808575930990398,0.14942664081851642,-0.10476858475012704,0.013383300664524237,0.1730210069101304,-0.10436344830134961,0.011788745856999109,0.17300786601069074
ple,4,6,0.18941847067917622,0.14822795614600182,0.10525592396346231,0.14201517328522945,0.17868664458704492,0.1052844597802808,0.14202136864866285,0.17868496250594035
ple,4,7,0.1871058837998481,0.148660679658254,0.1053406351711601,0.14034798518987374,0.17652286269391576,0.10536028813027466,0.1403608693149484,0.17652048864401876
ple,4,8,0.1858042182459954,0.1487312210102876,0.1081406261655502,0.144821970675063,0.18046029486383,0.10815737491551165,0.14482457001092067,0.18045767932198942
ple,4,9,0.18481016794722233,0.15409284892181555,0.07707615391894554,0.14363106802338735,0.17758297853603533,0.07787140093084115,0.14363329764067506,0.17758163792921852
ple,4,10,0.18568411975034646,0.18383533731102944,-0.10970961832984662,0.1387477026320994,0.11570858303457499,-0.10959853690195208,0.13875800118160744,0.11567748076049611
ple,4,11,0.19100221673706694,0.15089624350269634,-0.1032924012397416,-0.057591590236794825,0.1826605185827551,-0.10325886548962444,-0.05753472027912115,0.18265624191068733
ple,4,12,0.18695629880364453,0.1493282583852609,0.1130664835528781,0.14714148556813597,0.180563769217891,0.11307427627034486,0.1471488289302215,0.18053437808715292
ple,4,13,0.1842237219125742,0.14965396299958228,0.10431163102233161,0.14469410356832668,0.18025125172765305,0.1043189230452602,0.1446960813870343,0.18025077962471794
ple,4,14,0.1846511040533346,0.14899745248258114,0.10198883572496319,0.14120543562651922,0.18004046821345884,0.10199076601905593,0.1412077478482388,0.18003507013587902
ple,4,15,0.1850108631576101,0.14888615446786085,-0.10287417124491186,0.14213366966578178,0.17653024760851016,-0.10287213292710172,0.1421331947746997,0.17652966001963552
ple,4,16,0.18392991451990037,0.1500213253001372,0.09297819040560475,0.14242006997810677,0.18233527914465716,0.09297817647457123,0.14242238933220505,0.1823299361470466
ple,4,17,0.18501349723350907,0.15069553789993126,0.11706580631240891,0.1447483082146694,0.17316608546922604,0.11706646568103073,0.14474818639767667,0.17316558574481558
ple,4,18,0.18664315004374774,0.15165939529736835,0.09792867906702062,0.13199080957759482,0.16747380940554044,0.0979220190939183,0.13199376793927514,0.16746485324886937
ple,4,19,0.1817485306648508,0.1488712248702844,0.10008132944737251,0.1345084111429363,0.17231462264123062,0.10008407013568406,0.1345099241511586,0.17231242447936287
ple,4,20,0.1800133487327941,0.15025731871525447,0.10153522698674351,0.13051351863250601,0.16129175149059544,0.10153136391503116,0.1305144780393069,0.1612898100167513
ple,5,1,0.19836578833027965,0.13218089006841183,0.10437952528397242,0.13711937672536198,0.1712928144610487,0.10482492053415626,0.1369546924213258,0.17126334006898106
ple,5,2,0.16868857984682398,0.13068377232799927,0.10577853368595243,0.13924325032664153,0.17220261357724667,0.10583386584185064,0.13918279275919002,0.17220658495401342
ple,5,3,0.16432656457145062,0.143350974842906,0.10446036183275283,0.12137716322516402,0.1630680267000571,0.10461260554535935,0.12052219978844127,0.16272558202035725
ple,5,4,0.1594409759319018,0.12696045159051816,0.10121099824318662,-0.13444769541577747,0.17022842786900583,0.10134555959763626,-0.13451427052884052,0.17022151226822946
ple,5,5,0.159459781980822,0.12811445966362953,0.10041825242806227,0.13452833270809303,0.1702494906183953,0.10043897043603162,0.13451034641669443,0.1702448171718667
ple,5,6,0.15900227674357,0.12926197666674852,0.09757237333493927,0.13457091510936153,0.16866840456301968,0.09761008416923384,0.13455366858446116,0.16866189292632044
ple,5,7,0.15761599054057446,0.12846758080025514,0.10094393931794912,0.1328369852504693,0.17051258240050327,0.10097193350860229,0.13282335135348453,0.1705085650299831
ple,5,8,0.15741444895014403,0.12704516897598903,-0.00906523103476502,0.12165736812166869,0.1740901999291964,-0.008362857958612342,0.12154503231868148,0.17408120694744866
ple,5,9,0.15529156970008026,0.12642596426109473,0.10515959149925039,0.1423741668773194,0.17575614198576658,0.10518485424108803,0.1423424851159022,0.17574556157536184
ple,5,10,0.15507560498302891,0.1274899819244941,0.10203665930215114,0.1381551912985742,0.17436310114183773,0.10205544164055028,0.13814886562371007,0.17435582796266924
ple,5,11,0.15545733505120826,0.12648873515427111,0.09761649284822245,0.13564183842390776,0.17000852781541956,0.09763668472102532,0.13563499233374993,0.17000432284354852
ple,5,12,0.1548178138891383,0.12851032403608162,0.1015660880075302,0.13477203233827215,0.16962478359152253,0.10158050344131576,0.13476909645542037,0.16961646651228268
ple,5,13,0.1546321493676967,0.1312857965628306,0.10230540948687121,0.13534843693099294,0.1632111721051236,0.10232633205014281,0.1353532948725236,0.16320266457817828
ple,5,14,0.15494079602557043,0.126786595210433,0.05399853697551104,0.12860304484153554,0.1682368746648232,0.05405866751680151,0.12861107361046986,0.16823417578513425
ple,5,15,0.1540733426661482,0.12644970466693242,0.09575710648011106,0.12851007693680003,0.1596380181571779,0.09575389850651846,0.12852206925454085,0.15963281291381767
ple,5,16,0.1531586910908421,0.12669396065175534,0.09653546569898026,0.1321407046324263,0.16215001796372236,0.09653373374943233,0.13215243289402376,0.16214528643370915
ple,5,17,0.15333797050906078,0.1270490833868583,0.09655315232521389,0.13053274212094645,0.16299975877239678,0.0965516353569304,0.1305463543976657,0.16299412665345395
ple,6,1,0.20096336559407293,0.15181736977150043,-0.06109800653357524,0.07121538334176876,0.11346982782706619,-0.0868740234964207,0.11444696732602704,0.1716177244942325
ple,6,2,0.17709765422143162,0.14195064567029475,0.0448997168103233,0.05387382162734866,0.0956178514752537,0.10687692243178996,0.13434613158072656,0.1730729001884659
ple,6,3,0.1743467575500882,0.14242262815435727,0.05405475753359497,0.04414118991116993,0.0023164817088400015,0.10506401424839472,0.14906865035494168,0.1663333135812233
ple,6,4,0.17285606049237742,0.14683710287014642,0.014532460815583665,-0.1185656142285249,-0.07010463738503556,0.1129784347411866,-0.13857149270673594,-0.18183791678554068
ple,6,5,0.1694355741113661,0.14372808560729028,0.06822744971141219,0.1165106198634021,0.11122532172109155,0.11234768488405583,0.15534386038780212,0.19733612085692584
ple,6,6,0.1653092129540349,0.16859544391433398,0.004038211695539455,-0.009066654089838266,-0.007845304114744068,0.11103137022776839,0.14214854375459254,0.1865144637413323
ple,6,7,0.16834085425805478,0.14347299871345362,0.011151250658440404,-0.020710047249061368,-0.004703183103508006,0.10720682836060101,-0.12274556514942864,-0.05478780132252723
ple,6,8,0.16055210536375406,0.14259758243958157,0.025862972896235684,-0.0675509168979867,0.04328412329390024,0.1062651795723165,-0.15051183841036012,0.19368264104705304
ple,6,9,0.15307168800029017,0.14860346764326096,0.057545171037781985,0.09358586186232666,0.12918883398718511,0.11581751684037347,0.15734248723407898,0.19684301648133745
ple,6,10,0.14957201092075262,0.14442445213596025,0.051471026187452175,0.04762773704666567,0.06987214121666814,0.08902073475474026,0.1174966883341161,0.1937711258418858
ple,6,11,0.14681880093283123,0.14337032089630763,0.08113991776869321,0.10061209698518117,0.12085119311620171,0.10195218496955931,0.15449116959255965,0.1939633615935842
ple,6,12,0.13985778419448744,0.14296850748360157,0.06894688007966275,0.08782378666995404,0.07290097644023869,0.11438017227919772,0.15637809254725046,0.19713979121297598
ple,6,13,0.13804721635662848,0.1430390603840351,0.07925144250815114,0.09364266985260959,0.07039332465501502,0.11257191142067313,0.1567477975176492,0.19439878651507267
ple,7,1,0.18493966950428864,0.17246101076404255,0.051742605911567804,0.10760488965703795,0.12090063062496484,0.07844314564135857,0.15622955574654043,0.17167233718403926
ple,7,2,0.15966570510395936,0.12218938848624626,0.04799041331085997,0.10469849961809814,0.12457894120598212,0.09386410241034658,0.15233178057242186,0.18948068598595758
ple,7,3,0.15613772749664293,0.11959957790871462,0.06631749359463962,0.09537215539021418,0.1286146798132298,0.09517507892257224,0.15446532571028607,0.19642519645761544
ple,7,4,0.1566980899060293,0.11768781580030918,0.03815271417503633,0.07809593491256236,0.08861398238223046,0.08624497009829307,0.14972944012066972,0.19676703102886678
ple,7,5,0.15055631523922322,0.13208142425864935,0.07685053718741983,0.11127200551175823,0.13931338341596225,0.1058750146922345,0.15541361555612335,0.19597850439604372
ple,7,6,0.14863387255796365,0.12400201881925264,0.07736016814596951,0.12212718211424847,0.13063560432444016,0.0926856903359294,0.1470057457801886,0.18849308513260135
ple,7,7,0.1454103479073161,0.1209567832450072,0.08641446148103568,0.10834369709094366,0.1274270238354802,0.10493063451334213,0.149876630527433,0.1979092664201744
ple,7,8,0.14197617222274106,0.12000566528489193,0.05993967069080099,0.08583245871899028,0.09215877740643919,0.11003289390864665,0.15715030638190608,0.19786178198604223
ple,7,9,0.13865944555413628,0.12869028548399608,0.06139237401851763,0.09748130528799569,0.10029827251564712,0.10944070622014503,0.152760290261358,0.19507714521314484
ple,7,10,0.13770768200121228,0.1264407539119323,0.06264986221212894,0.09488175281439908,0.11907639038593819,0.09478825544938445,0.14499895846626412,0.1958991717857619
ple,7,11,0.13351178716217715,0.12136326171457767,0.053899839951191096,0.0985471517778933,0.11411230260661492,0.11971045218912574,0.16177322777415004,0.19912362492953736
ple,7,12,0.13342078834299057,0.11961588592578967,0.04216481533270174,0.08826548023304591,0.09542637630559815,0.11768454847624525,0.16047009613442545,0.19777096284087747
ple,7,13,0.12796481113348687,0.11798484238485495,0.07574627380624104,0.10442054527423655,0.1167355402527998,0.1202563684162063,0.15770714671816677,0.19695095270872115
ple,7,14,0.1260938092711426,0.12767102072636285,0.06105377864247809,0.08962408106308431,0.09586304056768616,0.11922637751049478,0.1625112244238456,0.2010671507421648
ple,8,1,0.2062264277289311,0.15806268205245336,0.02624125199217815,0.05917256925604306,0.13747692001634276,0.03391050178324804,0.13548519456138214,0.17912590507573137
ple,8,2,0.1922133962017676,0.1635925235847632,0.07860816946388999,0.09592810396958763,0.13745411943333843,0.10954138519785678,0.14635673825978301,0.18677150214789434
ple,8,3,0.19087038753879448,0.151424623777469,0.046208663703873755,0.06079189304922086,0.07310372916593527,0.1206547887219737,0.15664151672584314,0.19156130216239642
ple,8,4,0.18831349731910796,0.15559457279741765,0.027472281141672283,0.05431807497516274,0.10177943379773448,0.12415162401739507,0.16137521952041425,0.19593367270814877
ple,8,5,0.18550922564925656,0.16669186304012934,0.05612670301925391,0.048214850196867096,0.06878790464640284,0.10180005975804912,0.15681069890658061,0.19444684872869403
ple,8,6,0.18181135375348348,0.1548298543939988,0.042398002025826526,0.05883305196184665,0.07802198591331641,0.11267021431898078,0.14922635813709348,0.19151160770561546
ple,8,7,0.1715314710837981,0.15205657246212165,0.07673518219962716,0.10772947371006011,0.14036490705038887,0.11750851885105172,0.15722018052717127,0.19843363545369358
ple,8,8,0.1660974057805207,0.15106979807217916,0.030435610271524638,0.030792104254942387,0.07564130609098356,0.11153389582953727,0.15234143594861962,0.19689869495341555
ple,8,9,0.16214540640690497,0.15087913473447165,0.039863831379140416,0.0577032864637052,0.07397286116877998,0.11079061178606935,0.15710555336190737,0.19655887849318485
ple,8,10,0.15912124623973217,0.1526349959274133,0.03167374593516191,0.047698444436537105,0.06353563660134871,0.107328957360005,0.14309318187491346,0.19849212967480223
ple,8,11,0.15480963471863005,0.1523024143030246,0.04976338742223258,0.08178608419839292,0.13619759264790143,0.1170197391960149,0.15501709953144502,0.19446587049945568
ple,8,12,0.15426946384093118,0.15486930397649606,0.035731514706276356,0.04167845152551308,0.10036062283907085,0.10406212440381447,0.15030805605153244,0.19046585502025362
ple,8,13,0.1532505386701179,0.15419236421585084,0.04052963631887299,0.05049827362721165,0.09948279379071513,0.11073629963599767,0.1558289501699619,0.19859985093741367
ple,8,14,0.14846224720693296,0.15286799073219298,0.057567572875025994,0.06991054265139003,0.11810672698387255,0.11660662416834384,0.15670278799758913,0.19838784773213167
ple,8,15,0.1475561779761125,0.15243361070752143,0.046438699737579255,0.07432931843213737,0.14010101608097708,0.11027204866598671,0.1586083645214482,0.20014709842313702
ple,9,1,0.19105336841728007,0.1569905328253905,0.004432249953970313,0.04026257237419486,0.12348449580992261,-0.002503631903770535,0.07079514038050547,0.13840779510792345
ple,9,2,0.18466875858841433,0.1446377872178952,0.015505472806883821,0.05975395377026871,0.13381217338125376,0.019500270774490975,0.10154967135749757,0.1621695085661486
ple,9,3,0.18094633470865942,0.15554459032913048,0.03681316610891372,0.05709612961509265,0.1266253693572556,0.045071857994480526,0.11804905338212848,0.16885878102233012
ple,9,4,0.17958443922301134,0.14680741665263972,0.042638648262557886,0.05715491967275739,0.1133416617133965,0.062021224022222064,0.1298061994697491,0.17370397221432843
ple,9,5,0.1803708202131684,0.14973261517783007,0.03122739422445496,0.04503997584300426,0.09308716505765915,0.06485590619267896,0.13348675038044652,0.17936401815386488
ple,9,6,0.17818663211628086,0.1602359391748905,0.03194330329230676,0.054681407640843345,0.09493739100871608,0.07670490546928098,0.14122170141587656,0.1857397038761216
ple,9,7,0.17715527143861567,0.14661138504743576,0.0367717011802597,0.049641401320695874,0.08365590932468574,0.0773070471380682,0.1399795517996002,0.1873246056959033
ple,9,8,0.1760999375274257,0.16094932109117507,0.036863867049881566,0.051373906813872355,0.0844627663376741,0.08107161400839687,0.14180263976644103,0.18973965575860346
ple,9,9,0.17359937486490087,0.15188221658269566,0.0452551086860088,0.053310583857819435,0.08448855699971318,0.08734582336231446,0.14188779216104497,0.18981173856494327
ple,9,10,0.17183202660332123,0.15048794336616994,0.04724140142207034,0.05710545060380052,0.09325641662192842,0.08356204618078968,0.1378587528442343,0.18965798635326792
ple,10,1,0.1741228542985424,0.11607702846328417,0.09057127248961479,0.1262572307139635,0.15249212440103294,0.0960574037861079,0.13469711215390515,0.1662032178758333
ple,10,2,0.14825611942935557,0.11443126114706198,0.09712611079836884,0.13353196469057974,0.16434597692956837,0.11168643575704967,0.14408646494848654,0.17925554482887188
ple,10,3,0.147375297910046,0.11592912748456001,0.10029738913678253,-0.12815816725002757,0.1701460890006274,0.10853772617410869,-0.14158015181019437,0.1820970320273773
ple,10,4,0.14693400701360096,0.1141654501358668,0.09721350851080691,0.14421005422870317,0.18511964321757357,0.10722800563865652,0.14616867535902808,0.18747594656888394
ple,10,5,0.14591962514474752,0.11991498892505964,0.03626787914739301,0.04702580124139786,0.08422096992532412,0.11159530088940907,-0.04268354379261533,0.18825758933089673
ple,10,6,0.14513308436624586,0.11379658232132593,0.03964087322819978,0.12327744394618396,0.1303322889143601,0.10963027512965103,0.14151099928809951,0.17993313348075995
ple,10,7,0.14320025279644935,0.11376257675389449,0.12226642821818436,0.1614122066957255,0.18941876124590634,0.11193960168942188,0.1529835807120738,0.18661643295587663
ple,10,8,0.13837453236596453,0.1144550612817208,0.11034633038798347,0.14821651378879325,0.18398899094512064,0.1075183436429749,0.14768887009316434,0.1865356723467509
ple,10,9,0.13664175992802022,0.14312396744887035,0.11739975172095,0.15964056540785046,0.18796376055882622,0.09947555337954933,0.150590620948545,0.18630874536465852
ple,10,10,0.13306352788848536,0.11462828492124875,0.11051144388814767,0.138614160194993,0.15448038335113476,0.11064340128408125,0.1543556462507695,0.19394519803269455
ple,10,11,0.12960285445054373,0.12027593962848186,0.030478415746862688,0.06550960630217256,0.07575411995251974,-0.10159860923886299,0.15593675318329284,0.19656082212459297
ple,10,12,0.1266313532574309,0.11824052060643832,0.11029351843365778,0.0942050890516839,0.09358106999037166,0.11507302712028225,0.15865698635946804,0.19922908801430214
ple,10,13,0.1255626855565915,0.11518504160145919,0.11703816294514885,0.1310787410591729,0.12282001078274334,0.12206055820376302,0.16250037557135025,0.19873398498942454
ple,10,14,0.12163967534249263,0.11456308104097843,0.0951675613410771,0.11698857700296988,0.10898497668968048,0.11682336700614541,0.16156214273845157,0.19786752172124883
ple,10,15,0.12078628924098753,0.11597502330938975,0.10215881107433233,0.11436371816477428,0.12992240289070953,0.11642752028807687,0.16100356059614568,0.20034623944666236
ple,11,1,0.20030662466195367,0.11573472395539283,0.09171420019702055,0.1205659687933803,0.1413206100774308,0.08896675303112715,0.120939398300834,0.14126807512560238
ple,11,2,0.15115932645719676,0.11793400508662065,0.1011216001517217,0.12454831513265768,0.1663041933866528,0.09669528206383499,0.12801169955249256,0.16697965820591587
ple,11,3,0.14756509398538914,0.1164629320303599,0.101213891064981,0.14021033625273654,0.1660627423475186,0.09879359884653241,0.14158781055399838,0.16557487935448686
ple,11,4,0.14769735787477759,0.11398617470016083,0.10365095446856382,0.13920932462012084,0.1720531540301939,0.10271950031165034,0.13954833939205855,0.17243935104149083
ple,11,5,0.1470969563261384,0.1162108755360047,0.10365922821304897,0.1365506210597232,0.17850583001660805,0.10268336959222021,0.13710184439551085,0.1784703754664709
ple,11,6,0.14655361979431103,0.1178282351543506,0.10268445088974355,0.051620917774077194,0.17166299578578523,0.10194357147362704,0.024169991070327038,0.17080273564594486
ple,11,7,0.14574598747172526,0.11556047641982635,0.10524379188815752,0.1427837234281469,0.17954342880596716,0.104805017185087,0.14295070857818548,0.1795817104789118
ple,11,8,0.147618333336025,0.11464756280183792,0.1017057230657277,0.13930030692717993,0.17895862959946196,0.10117269276973578,0.13949815554660744,0.1788061191017429
ple,11,9,0.14819230054993004,0.11535657731195291,0.10342217390813555,0.14053085901153584,0.175524603187417,0.10293639034886534,0.14079573746421375,0.17538983015498769
ple,11,10,0.14574596820960914,0.12591355722397565,0.10505411075428128,0.14275635423061128,0.17796745045731466,0.10475459407704572,0.14280618484287214,0.17798341780435295
ple,11,11,0.14543653329804776,0.11353572762260834,0.1077544062708815,0.14220641505671666,0.17698546873095136,0.10705797860670524,0.1422741424990818,0.17683369716008504
ple,11,12,0.14365060444152544,0.11409549030164877,0.10526360069440367,0.1419040362274245,0.17812425177574673,0.10379886333830654,0.14227230220664447,0.17775752682355234
ple,11,13,0.14527337198396997,0.11452358377476533,-0.10227552919726197,0.14363914390754265,0.17896053036674858,-0.10340621054832203,0.14375989794110258,0.1783739555006226
ple,11,14,0.14417971261141319,0.11364089126388231,0.10227963836320365,0.14050535212736576,0.17565839872695505,0.1021106239563475,0.14055581517750398,0.17551962720851103
ple,11,15,0.14543879072048835,0.11655251979827881,0.10680463730435198,0.14468103414401412,0.17689543596546475,0.1065024149681752,0.1447288323484827,0.17670399280420193
ple,11,16,0.14463403908210615,0.11429854122300943,0.08594957296396993,0.14200731528787097,0.1779750673895857,0.0845558330824133,0.14199016477990276,0.17769509160813565
ple,11,17,0.14240607443369097,0.11395714742441972,0.10496484461012491,0.14243025579562527,0.17841049129298578,0.10423794633437258,0.1423756322498472,0.1778148607428496
ple,11,18,0.14364866808884674,0.1136928370843331,0.10024642611000066,0.1430584532014715,0.17936220816336573,0.09828856640184919,0.14307872596158025,0.17911902248548964
ple,11,19,0.1436286690600571,0.11396470169226329,0.10578930238460392,0.14373914670820037,0.17914747611212078,0.10563298474929374,0.1437246557014684,0.17902961869064407
ple,11,20,0.14393323682071196,0.1156552820156018,0.10312035475314284,0.14236718083023636,0.18119795905270925,0.10298809391679242,0.14235265783093684,0.18110548932648574
ple,11,21,0.1435432428316701,0.11427095209558805,0.10317697733892904,0.1437149578103951,0.1805573487014044,0.10308735662741432,0.14366079186923647,0.18036601494144028
ple,11,22,0.14183007115646015,0.11378412432968617,0.10364006446446486,0.14271577490338436,0.17886092781554908,0.10347988833624792,0.14268629147748774,0.1787307818653062
ple,11,23,0.1417492273307982,0.1161757589628299,0.10154789189885681,0.140970996414156,0.17676873494250078,0.10136169360096876,0.14098191273709137,0.1765834696823731
