variant,trial_number,epoch,train_loss,val_loss,corr_3m,corr_6m,corr_12m,base_corr_3m,base_corr_6m,base_corr_12m
linear,4,1,0.1498868170061282,0.11121572330594062,0.020664852447225712,0.03444664122071117,0.09368171108265717,0.07342824341418842,0.13226628261618317,0.1663019181966471
linear,4,2,0.14066267971481597,0.11500549440582593,0.013372028401742378,0.04738682309786479,0.08980562689636523,0.08625747823195222,0.14914764136386413,0.1775071732699871
linear,4,3,0.13820355001186568,0.10952330020566782,0.006329268021121001,0.06880657978666326,0.08521678820252418,0.08637531889835373,0.14109945570623192,0.1811468799986566
linear,4,4,0.136625300811988,0.10931961089372635,-0.004970575064191962,0.04314715699292719,0.07210172397317365,0.10535325341237088,0.14463999238408481,0.18272474310360848
linear,4,5,0.13427757063791865,0.11035695411264897,-0.004365376534406096,0.04429798349738121,0.07150112753733992,0.09339616415866961,0.13740105965007388,0.1828428710554969
linear,4,6,0.13230592142494899,0.11203080415725708,-0.015467023996946713,0.03369584232568741,0.039712950791969584,0.09887202704060959,0.15142070558698226,0.18691810003171364
linear,4,7,0.13287849428634796,0.10843995002408822,0.006149673950858414,0.05712571746359269,0.06693606699094137,0.10589190464136967,0.15113930189205954,0.18952520582824944
linear,4,8,0.1288110256076805,0.11118587491412958,0.005014374584425241,0.04194266144438075,0.05713677232076104,0.10622351350126943,0.14781037226008872,0.18016088426423568
linear,4,9,0.12590470599631468,0.1106554706270496,0.03518828089969853,0.06398664812246958,0.08636835508514196,0.11282009384546351,0.1436368584788094,0.17940324226947268
linear,4,10,0.12228660887136819,0.11087673722455899,0.011618960024983001,0.04754047575261211,0.04864396954168721,0.10558623266406357,0.14389390969105686,0.1791798414119209
linear,4,11,0.12097558184039026,0.12034985559682052,0.014567344430057952,0.04974561678633715,0.04520796398865059,0.11038064199189344,0.14629766490737287,0.1804598574565413
linear,5,1,0.19211436769673748,0.1423667882879575,0.04523785662604496,0.051096521550789475,0.1352758591218541,0.07127980389632285,0.10346123456644515,0.17360250818310305
linear,5,2,0.1815495506106388,0.14393847671647866,0.031482533467351456,0.05364202601485886,0.08926497119634101,0.08647452573641204,0.13396528752249046,0.18670291783249315
linear,5,3,0.17473270430687873,0.13949363119900227,0.037546277457537754,0.10519771854936456,0.138175376628836,0.10387419398175553,0.14726416512082022,0.19429357481033852
linear,5,4,0.17034031119611528,0.14714623739322027,0.012989454970617468,0.058844604746749005,0.0608649863434645,0.10304479479091241,0.15121056065739444,0.19740009993935625
linear,5,5,0.16741633540876802,0.14018633278707662,0.03188325448669881,0.0777912169850121,0.12151265686843545,0.09995513158719405,0.15068286108144094,0.20125217094706993
linear,5,6,0.16527091368796334,0.1522214209040006,0.0049291200625399744,0.012211144048099717,0.015796631146804428,0.10121940953249578,0.15158449576701968,0.20127167881194813
linear,5,7,0.15961063944453757,0.1411600612103939,0.04248188266744061,0.0800366310228128,0.09526720888582835,0.10690901041962206,0.15048727948451415,0.19722420010948555
linear,5,8,0.15544975820987944,0.14061136357486248,0.020569419065335146,0.095886061899364,0.12501624311165263,0.08777426646944757,0.15171712459026215,0.19829692061369616
linear,5,9,0.15308282249385402,0.14253119540711243,0.03346196993855604,0.07245794739574193,0.08916611763027807,0.11434096667605141,0.15599164318215722,0.19860605284726868
linear,5,10,0.14830299021883142,0.14412962272763252,0.031676846055779605,0.06177888250870941,0.10087549896949592,0.10486932547258523,0.1568817838395868,0.20270342788814258
linear,5,11,0.14555203236107314,0.14255686985949675,0.04826106180504818,0.08670242771234674,0.11369964284822345,0.11164526809589007,0.15305900011832516,0.20465790044981985
linear,6,1,0.4331020536049018,0.1490992778291305,-0.07628395241529991,0.09142226663728555,-0.16499703063163906,-0.0762811871264906,0.09143292345106602,-0.16499796218316382
linear,6,2,0.19118240805313227,0.14826300541559856,0.10762774796846013,0.1176472329107734,0.17967668127457728,0.10762781080168983,0.11765144738989572,0.17967672163504175
linear,6,3,0.19107209463855104,0.15948828073839347,-0.10582609433525553,0.14765142487594857,0.18030274796765297,-0.10582668584732649,0.1476514114396802,0.18030271017923952
linear,6,4,0.19390943859304702,0.149860322351257,0.11105656167880322,-0.05519086169078946,0.15905533228069543,0.11105660629352011,-0.05519104653503746,0.15905530418579777
linear,6,5,0.18885079267183466,0.17317101098597049,0.06089053237471186,0.14564074641408903,0.11894177568222707,0.060889782975815855,0.1456407538715818,0.11894174780075749
linear,6,6,0.19500204075186972,0.16827933887640636,-0.06481049380284579,0.006694916726943726,-0.18791860467754304,-0.06481076793473524,0.006694891183481862,-0.18791860438262423
linear,6,7,0.18761746471540797,0.14746391152342161,-0.08824184060407182,0.14936038580684302,0.18302012585724395,-0.08824197400826961,0.1493603926365419,0.18302010151868064
linear,6,8,0.18728177125255266,0.14640043353041013,0.0587956045443813,0.14589522796450183,0.18178195693180896,0.05879442665415505,0.1458952281662884,0.18178196408164998
linear,6,9,0.19373806251124256,0.14881529957056044,-0.07357012783298462,0.13894651994799764,0.18197955851016256,-0.07357000566335045,0.13894651982315434,0.1819795580134572
linear,6,10,0.1869973772841077,0.15089333032568295,0.07938088974333368,0.13776705188211052,0.17992443731054664,0.07938103876852741,0.13776705188211052,0.17992443482701978
linear,6,11,0.18985575063538457,0.1468732828895251,0.09125684642591901,0.1432632924290374,0.17538219728933957,0.09125689255355003,0.14326328827689092,0.1753821898154759
linear,6,12,0.19234790480030434,0.14670067926247915,-0.10930704782561709,0.15328824274862807,0.17083357888429115,-0.10930701516723881,0.15328824456082657,0.17083360170945525
linear,6,13,0.18807663508350886,0.148004570727547,0.1180843938064451,0.13887948755721785,0.18028070232830942,0.11808439209902039,0.1388794866443277,0.18028070145907502
linear,6,14,0.18637220840901136,0.14877978079020976,0.07285758590442129,-0.15064617823324322,-0.1805731557367835,0.07285773774880605,-0.150646156319029,-0.18057314328228433
linear,6,15,0.1954171917002116,0.17025389422972997,-0.09028043341895682,-0.09675215593888424,0.1631182096976166,-0.09028039672739396,-0.09675215538397121,0.1631182096976166
linear,6,16,0.19114945558387608,0.14824997534354528,0.10642807270342018,0.1481348280814321,0.18681336060205164,0.10642806876373166,0.14813482312019915,0.1868133648725537
linear,6,17,0.1859282941690513,0.1472652832667033,0.08258184531902467,0.15191589820509155,0.18705194631766062,0.08258182811769074,0.1519158854459723,0.18705194595237723
linear,6,18,0.19065094833809232,0.14865311769147713,-0.1017491347156465,0.15064773777655016,0.18460037905412416,-0.1017491260310635,0.15064773596047112,0.18460037877472737
linear,6,19,0.18445720420115524,0.14784526005387305,0.10501871349600454,0.1486874760109155,0.18402257044799625,0.10501874142015974,0.1486874768801499,0.18402257156558335
linear,6,20,0.1843657928060681,0.15105644874274732,0.10699546709656715,0.14956809323096726,0.18316425844677725,0.1069954696499432,0.14956809435631538,0.1831642569489001
linear,7,1,0.20931062653719906,0.14108256349960963,0.08981594864744694,0.1343419001631749,0.16534841437047967,0.08228524938458577,0.12980262062822778,0.16125484914906943
linear,7,2,0.1769751117283863,0.1473099820315838,0.10231375304671625,0.1429006411480562,0.17163009060701975,0.09995894012972713,0.14043260850400355,0.16958898854597163
linear,7,3,0.17437699240528876,0.13792155062158903,0.11312695199934145,0.15646279156984141,0.17701404749726254,0.11152355210894409,0.14861160231521353,0.1754390323224167
linear,7,4,0.17240411866574534,0.1388292113939921,0.11081373720662668,0.14472936816358317,0.17959421672082196,0.10962961463956163,0.14406155422717953,0.178122460632585
linear,7,5,0.17317663963943247,0.13752298690378667,0.10797797413542867,0.14746226177085192,0.1831652524250482,0.1057722933900853,0.14610112440617135,0.18154326981675695
linear,7,6,0.17192315042669337,0.1407667984565099,0.11025877830882867,0.14723451075454552,0.18384226502870055,0.10886952557290594,0.14526588525623083,0.18245540557351583
linear,7,7,0.17215592804409208,0.13716033076246578,0.10778746597158412,0.14446369713017096,0.18494206000274668,0.10745116104371846,0.14379474845870088,0.18358596734469756
linear,7,8,0.1719309762120247,0.13760506063699723,0.10430568744195626,0.14773973005552155,0.18712473817286082,0.10363494891595716,0.14548833640292286,0.18524560106064503
linear,7,9,0.17244860173631754,0.13848991977671782,0.1092840047708402,0.14613106515801821,0.18634372928645462,0.10853313605766743,0.14495597161973517,0.18464332374278455
linear,7,10,0.17081319224385041,0.13736109174787997,0.11113559709435018,0.1513081576214366,0.18922500477250045,0.10921051027447296,0.14826999583359188,0.1857266718444104
linear,7,11,0.1700200153780835,0.1375635796537002,0.08037941712852141,0.1510032136196969,0.1903685240026486,0.07865361403382849,0.14549337072918814,0.1855130575519676
linear,8,1,0.1854267545073988,0.12570547641565402,0.0947446577095737,0.13684423775218116,0.1681374944280833,0.09560853095996814,0.14327735376815934,0.1733250818680972
linear,8,2,0.16442302027569403,0.12667899926503498,0.09619389502331614,0.1455801387016739,0.18091439764636258,0.10307362550714363,0.14680837565101684,0.18146491057996172
linear,8,3,0.16223237489069264,0.12937606672445934,0.10502149394402902,0.145438534176598,0.18587482885147136,0.10715723572454104,0.14872135907062328,0.18439198017586023
linear,8,4,0.15732180469092868,0.12301951621969541,0.09751508304228386,0.1420490487323453,0.18823939404683188,0.11083553636757036,0.149412780875961,0.18577438589806358
linear,8,5,0.1569283805964958,0.13081314141551653,0.09939445277074507,0.14291607739869505,0.1913450800954403,0.1117280930125465,0.15068287824785026,0.19016329254955053
linear,8,6,0.15849684088653515,0.12283104298015436,-0.008925892638702256,0.12788490314463463,0.1808961170046435,-0.014997445322417964,0.14699789243750275,0.1881968783447519
linear,8,7,0.15704880640028962,0.12462683791915576,0.09578862383496016,0.13705835385868947,0.18189849494762408,0.1052314535016194,0.15020145869348198,0.1905724802869372
linear,8,8,0.1562569463950774,0.12391391855974992,0.09996671575548438,0.13719821440366406,0.1742731432430446,0.10726415109820664,0.1502246061495195,0.18975111545684437
linear,8,9,0.15200857387944347,0.1305976454168558,0.05753485003951937,0.0826665405517512,0.11678948004264385,0.10362574215978385,0.14924686447096366,0.18862916460493578
linear,8,10,0.1518967454691255,0.12371962790687879,0.06850660079544468,0.084666527605926,0.1368207973583291,0.10569272241555154,0.14928448327506583,0.19444825736961016
linear,9,1,0.20878935590504655,0.15205426948765913,0.049286810168996456,0.08119373403023929,0.13524874405314524,0.07596777712848658,0.13636638722382485,0.17488325612309077
linear,9,2,0.18950489240269813,0.22649417022864024,0.08054439237797245,0.0868381204122367,0.08376080826856196,0.09537193856667728,0.15089646296498055,0.18459806154908923
linear,9,3,0.18861012818617007,0.1483289667715629,0.061711096478393304,0.1192953759804368,0.10718510840088129,0.10695383447843293,0.14437967386620584,0.17745911797198158
linear,9,4,0.18576718500209233,0.15236296306053798,0.06970779243856669,0.05799346003914252,0.11365745294218262,0.11326024344889447,0.15239242737103875,0.18964129518717526
linear,9,5,0.18198765886740553,0.15157147956391176,0.0909872126687939,0.10863889389729593,0.16573521917064984,0.11015139164713522,0.14741197693122862,0.19535511983170484
linear,9,6,0.18042122271089328,0.154483121757706,0.06834895500336037,0.08259579581063008,0.12110705064066375,0.11378461353015154,0.15129092781486786,0.18494142966034513
linear,9,7,0.17919618844808566,0.15223821414013702,0.07019166849689402,0.07894140707406526,0.10224188442807644,0.10122683808052292,0.1478656745981425,0.18828371949105835
linear,9,8,0.1778700098336216,0.1553394784530004,0.0059078194899484515,0.0017069368759014955,0.016789433480395625,0.09027368620736524,0.13979633432124197,0.1821256582858041
linear,9,9,0.173469408548304,0.15019461289048194,0.048835528859247766,0.08641879766558608,0.10231799577983718,0.09876507290561373,0.14312470494769514,0.18254835199622904
linear,9,10,0.16751510599657657,0.14955174600084623,0.07939394543257852,0.10589158387156203,0.14621275581109028,0.10049174669353912,0.14612874741821238,0.1902215374012788
linear,9,11,0.16627859475002402,0.15051885147889454,0.08893375381837056,0.10905882180668414,0.1538668706237028,0.09774791844344387,0.14628555863164366,0.18676917911701216
linear,10,1,0.19276954790961648,0.13010385781526565,0.03383853467336546,0.12127439085452352,0.12156366170383989,0.09411927150407186,0.14402977533172817,0.1601682279414187
linear,10,2,0.16862723507755806,0.15434070664147537,0.04752259128217702,0.09612839448576173,0.10139918742740216,0.10637404985415438,0.14648219894928236,0.17129015686611335
linear,10,3,0.1652054154861068,0.13348611692587534,0.023812166508287193,0.071261325920932,0.10958807778079063,0.09793142583609248,0.15527605321258306,0.18260860729496925
linear,10,4,0.1636521458951017,0.1292333369453748,0.02180278697051108,0.07433123394924526,0.09850602493388579,0.10322651149860272,0.1528507614682894,0.1870256738931251
linear,10,5,0.161149730684147,0.1308669799317916,0.04343810088078802,0.063215310832796,0.10746045133564622,0.10407147708659371,0.15871143204082425,0.1985936220580091
linear,10,6,0.1569102979191239,0.1298853011180957,0.017034147516824305,0.06391016829487246,0.07563148432721695,0.07883699536323548,0.15770318078575657,0.19319846107779692
linear,10,7,0.15616735567649206,0.1291950472941001,0.05632417727805053,0.08692526573625704,0.1250533665685604,0.10458921622484922,0.154087511257967,0.19345866764585176
linear,10,8,0.15202982942499813,0.13143725506961346,0.032294151433355484,0.05578775734174997,0.08391913888044655,0.1092289785350052,0.15807972090648642,0.19466158936702413
linear,10,9,0.15018814839127045,0.1313234000156323,0.02841462513509517,0.04500016255333321,0.07721211314249861,0.09951523445391407,0.15106623155782775,0.19282400903757663
linear,11,1,0.2084059248574906,0.1317133132368326,0.08882782566361129,0.1309686608534927,0.1560912592743989,0.08890041313910237,0.13104090768223006,0.15516185249046732
linear,11,2,0.17218415591392724,0.13238930230339369,0.09822339122183621,0.13920735159966474,0.163226022105664,0.09834236355187992,0.1391603413930473,0.16312511557092269
linear,11,3,0.16845923153653977,0.13039449664453664,-0.09862703694961965,0.13815520028171402,0.16733257684390992,-0.09951974798459559,0.13814669272566485,0.16730778228181103
linear,11,4,0.16510527378450784,0.13251094383498033,0.11053460235707462,0.14442110758003157,0.1751371062826365,0.11056597678301235,0.14431231017612542,0.175067510890464
linear,11,5,0.16536212965313876,0.13491536751389505,0.10231516398198437,0.14784476824124795,0.1790309894985209,0.10230134094405609,0.14784472779623078,0.17902914579026402
linear,11,6,0.16766102038442143,0.12996274642646313,0.10039243716746568,0.13511071275764455,0.18305459940650812,0.10037814320530743,0.13514380783308297,0.18304577648911316
linear,11,7,0.16789065702034842,0.12946007996797562,0.10723850679351017,0.14465376854720186,0.17568642715923488,0.10723106872756034,0.14465688478952263,0.17568418067336702
linear,11,8,0.1652398467182167,0.12954425911108652,-0.11329727433621883,0.14564067658696633,0.17900359961204232,-0.11332191547844558,0.145641989002858,0.17900207279405247
linear,11,9,0.1655389168669307,0.1296701967716217,0.028580469304385285,0.14249010448499272,0.17728874368282657,0.028819104760380774,0.1424846341717057,0.1772867661435157
linear,11,10,0.16598907110118677,0.1315198457489411,0.10172538567955296,-0.14539807968152066,0.17868762260574536,0.10172504464474817,-0.1453941431051741,0.1786927324118248
linear,11,11,0.16517194594064402,0.12983645262817542,0.10451075908107062,0.14863021701409404,0.18193421368099127,0.1045093645186474,0.1486309413870913,0.18193414966420582
linear,11,12,0.16555050980772765,0.12967147367695966,0.10701426258698726,0.13233251308556646,0.18343920318875462,0.10701607436640188,0.1323273590222622,0.18343619459774346
linear,11,13,0.16563438198396138,0.13188893695672352,0.1091101446635245,-0.13080241637847698,0.18524449098622425,0.10910976329469121,-0.13081111806289603,0.18525137389078736
linear,11,14,0.16500784007329788,0.13092531077563763,0.10921278456225991,0.14885065315756946,0.18476515952049036,0.10921374946677437,0.14885061694464335,0.18476585724602046
linear,11,15,0.1654609768459248,0.13131057433784007,0.1069916191607869,-0.10754571967603017,0.18548919416983456,0.10699389131041244,-0.1075279225828126,0.18549469903615926
linear,11,16,0.16424936283793715,0.1298006436477105,0.11076625602630277,0.1502358174494778,0.18426695454108993,0.11076643103733659,0.15023591755113255,0.18426693542666422
linear,11,17,0.16598689630036317,0.1300901082654794,-0.06509869472356514,0.02955363676107178,0.18504932387343917,-0.06511810470256023,0.029678529997666677,0.1850496015084597
linear,11,18,0.1664102729705591,0.1320297971367836,0.1104184031370096,0.15004293554811737,0.1864014294265265,0.1104173381618845,0.15004276251226353,0.18640144755336224
linear,11,19,0.16426919487911085,0.13181197891632715,0.11380538649391383,0.15245490854528423,0.1866086847614497,0.11380574772677694,0.1524675461424825,0.1866132734886681
linear,11,20,0.1639599630106536,0.13047781164447467,0.11210699923491727,0.1520663497115796,0.18804068143169086,0.11210757429944351,0.15205998896077896,0.18804079238325358
linear,11,21,0.16575048031610629,0.12903013229370117,0.06281626124400645,0.14864757571485826,0.185835054225754,0.06279834163530419,0.14864779294390854,0.1858352227466336
linear,11,22,0.16390378452423546,0.130479263390104,0.1140497054439038,0.1532353618647903,0.18938909786957084,0.11405026560338835,0.15323532802673678,0.18938915392403335
linear,11,23,0.1648788351476902,0.13174311344822248,0.11570583105785773,0.15191930851627453,0.18529027625142286,0.1157054261226828,0.15191929796116407,0.1852902270387858
linear,11,24,0.16406942543292802,0.12896093452970186,0.10446542810338239,0.1524644875578815,0.1870154434077752,0.10446538140531629,0.15246444668931267,0.1870154327635343
linear,11,25,0.16414368010702587,0.12949187345802785,-0.05140899062777559,0.15610026092714785,0.19138640915043653,-0.051407963954261504,0.15609980802206944,0.19138710299351563
linear,11,26,0.16435382059878773,0.1299860831350088,0.058975170661384864,0.145949517415526,0.1836068250820972,0.05898432889565205,0.1459490862597401,0.18360878928021218
linear,11,27,0.16418851564623535,0.12969266312817732,0.103935101799046,0.14631115735004036,0.179844606834619,0.10392986725006874,0.14630902867453793,0.1798437685589306
linear,11,28,0.16369162488078315,0.1304778636743625,0.006545919325435534,0.15360409652348608,0.1860116714243001,0.006246457027737051,0.15360274873285865,0.18601267710522126
linear,11,29,0.16613872671529414,0.1370261939863364,0.10799492591565164,0.14195114771719092,0.18850792173373823,0.10799682096500571,0.14195024752407334,0.18850837790523656
linear,11,30,0.164787561026594,0.13081650423506896,0.1056957294975291,0.14648781233894018,0.18825153938184183,0.10569613483967259,0.1464875180866026,0.1882503512664698
linear,11,31,0.16366967289812034,0.12887463035682836,0.11270932968085011,0.15405069993187984,0.1930142526466322,0.11270935527669887,0.15405044606886803,0.19301348320926384
linear,11,32,0.16264992494076963,0.12889807013173898,0.11010697030772766,0.15066263022987794,0.1884117148195704,0.11010698031944534,0.15066262644249945,0.1884117226737241
linear,11,33,0.16232894562066547,0.12914570396145184,0.11289650714606977,0.15434130182838998,0.1912202088938405,0.11289650170365348,0.1543413092964329,0.19122019765588144
linear,12,1,0.20733720951137088,0.1334296545634667,-0.08236999138413618,0.1238609038181797,0.15243689318497974,-0.0829208076291252,0.12375250386188176,0.15235194779622058
linear,12,2,0.16969870171317505,0.13142620387176673,0.08636202568692776,0.14106462302637132,0.17313833260680742,0.08611856135927762,0.1410551046419035,0.17309464407056416
linear,12,3,0.1668379736827716,0.13388518455127876,0.10800482593476772,0.14343506907268117,0.17165842022125918,0.10799773091760774,0.14342094191039603,0.1716266017407179
linear,12,4,0.16623364891561251,0.1311801870663961,0.10212664086823982,0.14442826337957135,0.18010141201472532,0.10212054069997975,0.14442000382890305,0.1800742950833713
linear,12,5,0.16729269989780962,0.14257931237419447,-0.10428491264271239,0.1463172574643977,-0.15802982727764175,-0.10429133553989231,0.14630953303227823,-0.15804217966506257
linear,12,6,0.17161162203503033,0.13019574445982773,0.10177460536360741,0.14677328561713995,0.060994131762951535,0.10177023295934001,0.14677287082352752,0.060996665343797454
linear,12,7,0.17043474374250286,0.130226606503129,-0.10667007819089729,0.14965650701584915,0.17944985802751034,-0.10667479870608076,0.1496597672929056,0.17945055859939504
linear,12,8,0.16608854126007783,0.1314705298592647,0.11304276619727413,0.15052920943126083,0.18299779519438744,0.11303157636430114,0.15052813623527375,0.18299134879683454
linear,12,9,0.1666091000069938,0.13375904733935992,-0.10897376627350847,0.1475353112909943,0.18327493158479533,-0.10897501277116438,0.14753440354640285,0.1832746512372978
linear,12,10,0.16509035000548003,0.13222746923565865,-0.09540860894873428,0.13955543657004152,0.18223731367227933,-0.09545367055591972,0.13955504563527937,0.1822349104564637
linear,12,11,0.16627073203701348,0.1307328712195158,0.10109829384212693,0.144456510238039,0.17894104605074973,0.10110489869645486,0.1444540273398161,0.17894777681988974
linear,12,12,0.16613651931818044,0.12975732857982317,0.11303582523930042,0.1465889811826249,0.1839886265496413,0.11303826024911055,0.14658910738459477,0.18398884389316664
linear,12,13,0.1690324634343149,0.13197653194268544,-0.10673876646324061,-0.14958218851631197,0.18501254056269925,-0.10673784822380791,-0.14958179902556973,0.1850127935875207
linear,12,14,0.1668430824601461,0.13080733381211757,0.10940003461825351,0.14590452784517158,0.18505832641385495,0.10939820200825731,0.14590695653265964,0.18505712326150386
linear,12,15,0.16402003089232103,0.12971728344758351,0.11046512160877077,0.14922792132322987,0.18541639039758592,0.11046532015898265,0.14922795499054095,0.18541641460421185
