variant,country,n_months,b1_base,t_b1_base,p_b1_base,b1_full,t_b1_full,p_b1_full,b2_full,t_b2_full,p_b2_full,r2_base,r2_full,corr_base_path2,entropy_ratio,t_entropy,p_entropy,missingness_excess,t_missingness,p_missingness,rc_base,t_rc_base,p_rc_base,rc_path2,t_rc_path2,p_rc_path2,rc_combined,t_rc_combined,p_rc_combined
linear,PER,114,0.029150020681964584,5.028889193532227,1.8713663301195282e-06,0.017588831626442716,1.8746576852349939,0.06342193006943897,0.015699812638256705,1.4269403599111308,0.15635442971481828,0.022683330340920283,0.03604687869151006,0.7217361650151608,,,,,,,0.05901483755376152,2.7159601705136835,0.007647196585814697,0.08299038835475162,4.052973928505873,9.317970071465176e-05,0.08102368444121172,4.057298168476127,9.168803969084038e-05
linear,PHL,114,0.020887016200233633,2.480546248769628,0.014591831548700807,0.01249483229239811,1.8122422439354786,0.07260414199820997,0.011064632388906984,2.185733969454369,0.03089811268212861,0.033638132152443816,0.04101341986685066,0.7775287051692963,,,,,,,0.13979180092495858,5.986849354423851,2.5839916872882895e-08,0.15524691273364552,5.889547493888547,4.0608293616628544e-08,0.15635059241734636,5.919393125193873,3.536378256896455e-08
linear,POL,114,0.03379709560507691,3.841597721111155,0.0002022535426207117,0.03414523385487163,2.8943578371118033,0.004560786929870719,-0.0006655880937680286,-0.0692543412289357,0.9449095734128226,0.01730165395764957,0.020760282684084537,0.8338485618409522,,,,,,,0.16177430851763086,7.411720239855404,2.4450885760529673e-11,0.17099474922753635,8.5889317137177,5.5067062021407764e-14,0.17293275401133604,8.583142480176189,5.684341886080802e-14
linear,QAT,114,-0.00018713191475447718,-0.013673535591609812,0.9891145492219071,-0.002585611569285631,-0.26823797064834154,0.7890052073615101,0.0026271225985681607,0.2653046579372056,0.7912581592095598,0.0856206147874993,0.12042948797510482,0.7865226380761997,,,,,,,0.12095742597643742,3.277044253082253,0.0013938125493608844,0.13289228405753578,3.007348151203667,0.0032486658433719118,0.132941705151922,3.0072505084484042,0.0032496311925525045
linear,SAU,114,0.014801511673654467,1.5907503520231285,0.11445960782421971,0.022344788813904864,2.319497866231457,0.022164755350384535,-0.009245139967378491,-0.7916634318565361,0.4302156191906823,0.035382859168537374,0.05155079567218132,0.8667214266715266,,,,,,,0.10893778554527848,3.3621140801970024,0.0010562177602726486,0.10845999728332059,3.0055944954997154,0.0032660438179872298,0.10913097090571164,3.0241628315781424,0.0030863201060058465
linear,THA,114,0.023140476606593307,3.644252232760473,0.0004066347550331084,0.011473626589429142,1.7619907742831282,0.08077508258804467,0.013561383263683438,2.5770520819801193,0.011252431079983749,0.02853332047819906,0.03393888034168501,0.8543065958819164,,,,,,,0.17011804771038183,7.4736051212026675,1.7855050771231618e-11,0.16765174515668152,7.908181102186391,1.922018100231071e-12,0.17107624991658069,7.863112323690984,2.425615264201042e-12
linear,TUR,114,0.027226819678972614,3.8431408058746914,0.0002011325707191869,0.03823819226621886,3.6038458070899972,0.00046770305861554284,-0.013173051313752291,-1.4550728219020364,0.1484214739065095,0.013272023560553247,0.017502891771702663,0.8585446265933155,,,,,,,0.13072378641202284,5.9708876852937935,2.7835626692507276e-08,0.1183535480642452,6.2215060838338365,8.565037123986485e-09,0.12026679825035706,5.964161812354193,2.87212578164997e-08
linear,TWN,114,0.018840614075591736,4.5924476120508935,1.144738647074206e-05,0.01633506472206589,2.6391028684932927,0.009485978131074102,0.0028574629369154405,0.5257876966780314,0.600066044156881,0.01395913472091504,0.016460472194385782,0.8865002755273984,,,,,,,0.14378366748311755,8.82207904313029,1.5987211554602254e-14,0.14079885348337245,9.951897933295337,0.0,0.14304082624766903,9.775785898506825,0.0
linear,ZAF,114,0.018724239588391166,2.902729274327116,0.004448977934331522,0.010811988009123131,1.1439146418748043,0.2550764885472194,0.009380426007375339,0.9659433445222061,0.3361352811513305,0.019926015055200648,0.0312009863222742,0.796453952100874,,,,,,,0.06263095003656535,3.278306548496062,0.0013881383573000061,0.08422124251321988,4.090216100635483,8.105892703591522e-05,0.08181368725202566,4.034170328933342,9.994038821847795e-05
per_feature,ARE,114,0.0185739454329902,3.1999732809341443,0.0017843118223668242,0.011139024244295513,1.7966011148629537,0.0750705517631085,0.02231986109171628,2.8236604138326857,0.005613014975211383,0.02699930955936066,0.0645423657878033,0.3113944631645874,,,,,,,0.10891080589002049,3.8232155915271004,0.00021607286370906031,0.18528330495042616,8.051672974500182,9.139355938714289e-13,0.18333321976387945,8.02554338047196,1.0467182676165976e-12
per_feature,BRA,114,0.03196220548550671,5.7499704130737435,7.718184780181048e-08,0.00785385655457812,1.202970239699113,0.23150225063967578,0.05023131025997187,6.711100415912568,8.068345991318893e-10,0.021983678135476876,0.04933255750945897,0.47579272458208594,,,,,,,0.09417867238045856,4.5809193059846915,1.1992291143236855e-05,0.14914106334954982,7.930886454136469,1.709077324107966e-12,0.1490084810807966,7.713063861635523,5.2513549064769904e-12
per_feature,CHL,114,0.008875677848011056,1.0327632143740166,0.3039200164872544,0.0063338674579728835,0.6316895277875723,0.5288656307175099,0.008947585192031869,1.5192386264040088,0.13149549417171147,0.04376089354706033,0.06276054860456559,0.33097073032670044,,,,,,,0.017964376750692523,0.37651190749468366,0.7072424039386487,0.07221821970017854,5.041602520433738,1.7726738505974282e-06,0.06491904886513225,3.4124363137962894,0.0008943325357149146
per_feature,CHN,114,0.013050752762459962,2.2053038579575395,0.02945760287858845,0.009525161840002933,1.4001055458062055,0.16422136732992398,0.007097487286948961,1.2581434909633131,0.21093337183146277,0.019696998222038065,0.027152991279853496,0.5746241073009218,,,,,,,0.10837786547040763,4.110378825844271,7.514248471740537e-05,0.10076804488142507,4.35519018629735,2.937697067850742e-05,0.10191171187852292,4.361893270162623,2.8617333670322154e-05
per_feature,COL,114,0.015277452914030884,1.661702132893978,0.0993443960356184,0.014752652875563191,1.3614626346025485,0.17607603030646368,0.0041753761554157555,0.640507013373779,0.5231397589767792,0.06440070810106788,0.09452355188588007,0.3312684721274581,,,,,,,0.037406091960118355,0.7692406724772777,0.4433553704614239,0.033551014866590255,1.566609278464298,0.12000222695173246,0.06105624818258358,2.555227459253893,0.011940851920356321
per_feature,EGY,114,0.021482313163724977,2.6162327217724686,0.010105589797029912,0.006728963127346973,0.9594713936034713,0.33936978940177953,0.02457119465095393,2.1938495391575956,0.03029346343659478,0.02897014581047352,0.051508931889358886,0.5423756004370035,,,,,,,0.14482770964542618,5.467650884763836,2.7625410647935666e-07,0.13603997702365184,4.626067428423713,9.991567093914355e-06,0.14214013867879435,4.963204350482956,2.472797472341526e-06
per_feature,GRC,114,0.026100678030752975,2.6448785472142893,0.009335029819966367,0.020259392711987213,1.953957926598114,0.05317731130749381,0.022555009131458734,3.0282395496383026,0.0030481049329347254,0.030918845731704492,0.04926041459649915,0.2802089284910083,,,,,,,0.03334469070182179,1.4191798285487252,0.15859915805538272,0.12046445159703169,6.242415528283895,7.755224462613342e-09,0.11440863312259585,6.292440688758153,6.111348538340167e-09
per_feature,HUN,72,0.03845179547612064,2.8434858077114717,0.005823900372251334,0.02892688091069208,2.317201649782402,0.023380937558524995,0.020785717862702693,1.0544599413380433,0.29524753810989646,0.059957860353166144,0.13245830557206062,0.45815335058373535,,,,,,,0.21937998881358334,4.985338229077025,4.215437987786785e-06,0.21367772281953745,4.5293468747827506,2.331097767815926e-05,0.22560487644532845,4.728435256655161,1.1147960190971418e-05
per_feature,IDN,114,0.029381577183630166,6.8012362368348995,5.182112516877169e-10,0.01600569695898831,1.9784058706335992,0.05031627194391164,0.026358587457096162,1.990363343884462,0.04896522436963324,0.010502910909343964,0.025160338041783758,0.5795422806829243,,,,,,,0.11842465914277032,7.890539813315486,2.105426943899147e-12,0.1606266906529282,8.436300352055287,1.2279066652354231e-13,0.1598026625785943,8.858559347202739,1.3322676295501878e-14
per_feature,IND,114,0.045298200205232335,6.299761205315828,5.901564126276071e-09,0.040625981170288414,4.8569762789920885,3.863452816776913e-06,0.019268212155353247,2.327647944498255,0.021711042393008917,0.017069257879713588,0.025671563985959878,0.3065063724044354,,,,,,,0.06113040978596667,4.2541842109838495,4.3462452196108003e-05,0.09946210906802667,6.654569733873586,1.0638119274375413e-09,0.10246623225087083,7.576596076585031,1.056266185628374e-11
per_feature,KOR,114,0.021984154064872363,3.1407097224364513,0.0021514846605059645,-0.008987837292217797,-1.8313930688953535,0.06967620817806353,0.040448144388725515,6.422477099594814,3.277482951702382e-09,0.01740887060463759,0.028907975897857548,0.7686321881396099,,,,,,,0.1547160097655204,6.4046552782198445,3.5708056511651876e-09,0.17767184476657596,7.286141474107176,4.6158410427210583e-11,0.17687775345112866,7.209721901903783,6.783085204631334e-11
per_feature,KWT,114,0.009158750892487124,1.3890490899949224,0.16754924180010766,0.011253409429510777,1.4978829746931688,0.1369519311142542,-0.0015996039764587186,-0.18594172921219781,0.8528238338441532,0.02243623125354143,0.04281347734243627,0.40066674472870323,,,,,,,0.010049430748509438,0.4226625335980594,0.6733446953882427,0.08004599551451526,2.9522544012461704,0.0038374355301504792,0.07408494266330516,2.6472143816521365,0.009274601586695574
per_feature,MEX,114,0.007932557761659872,1.218856332868602,0.22543709846705662,0.004456732157334276,0.5462584411832926,0.5859652248321217,0.012125048806496735,1.6057786750370011,0.11111359959544886,0.025800961031677363,0.047193877297686516,0.35226944598589727,,,,,,,0.003567349508975263,0.1369169093159192,0.8913401204435014,-0.008843848854427464,-0.35332830793692727,0.7245006297490111,0.00512446244030021,0.22214154333449407,0.8246046869103374
per_feature,MYS,114,0.02105471889246184,4.059540111526111,9.0923696637768e-05,0.009375851979583863,1.9640088730601077,0.05198483611742799,0.020159799075390943,2.642153357356037,0.009405980435629235,0.009454437729510322,0.022919689438144552,0.48889949326697496,,,,,,,0.09469561596306073,5.131319477130382,1.2067818750960413e-06,0.14067829852523211,6.715759146649704,7.886256092604071e-10,0.14017161573737502,6.748384914344607,6.720000111926083e-10
per_feature,PER,114,0.02011006233495892,2.992102085908877,0.00340264512502797,0.010132422666504742,1.0217623659684285,0.3090758842545611,0.01928725224863902,2.0808441776700435,0.03970804970540809,0.024904342473847277,0.04546392385318978,0.5503310622347182,,,,,,,0.01825910244478517,0.6647474134515862,0.5075664077504589,0.030586948427494026,1.2974219539064016,0.19712853800704355,0.0397823041587437,1.7885557157461505,0.07636597050647254
per_feature,PHL,114,0.016777113330458285,3.259624407716631,0.0014743630302729294,0.01042698032672964,1.9559528676438531,0.05293880046415533,0.015330073397466231,1.8147187048131466,0.07221986762326771,0.014349667757054265,0.03931255132619704,0.4068119780631833,,,,,,,0.09724079271114151,4.987682803138567,2.229417173538195e-06,0.13649758161526868,5.344897879746548,4.7593849705762636e-07,0.1395827639747838,5.524920308691343,2.138595294187695e-07
per_feature,POL,114,0.04155033300680717,6.916742043978963,2.928823850112394e-10,0.03167476877213463,6.139438781615303,1.2629979728728813e-08,0.012621019669027178,1.2993086210041538,0.19648272593776106,0.015444149367585784,0.02382596559952658,0.5265391273838668,,,,,,,0.13155096152045975,5.725196933075144,8.643167803690233e-08,0.16284424806528766,7.0358264977620735,1.620334977303628e-10,0.16505125322017325,7.370918743463235,3.0069058354342815e-11
per_feature,QAT,114,0.01207197127477339,2.5924050801518033,0.010789766887868701,0.012189299683194127,2.210949103542853,0.029053096372150478,-0.0054588152502407245,-0.3259350659046785,0.7450762992344848,0.03440040891366475,0.11613557553301397,0.48033096456149854,,,,,,,0.10937752136634152,4.572206499522367,1.242067299145333e-05,0.12390699607151245,2.8185534386333946,0.0056970215581029215,0.12097164589355844,2.860364705567948,0.005041798609300763
per_feature,SAU,114,0.019551191904162,5.34579359809479,4.7406442527098136e-07,0.012579551134013989,1.568077584615341,0.11965913932514605,0.010833551641227268,0.8445774040879062,0.4001314079177112,0.016910077232979777,0.05923028214665394,0.5174260588073538,,,,,,,0.09205257023903557,5.76740405118015,7.126213152908178e-08,0.10723816098617264,3.258193772847499,0.0014811679606392403,0.10481464882435308,3.4691097951644405,0.0007400165229507483
per_feature,THA,114,0.018525242858138825,4.657698948914885,8.786513145953023e-06,0.00525423899693347,1.569331025289603,0.11936687407549051,0.02177310138991957,3.7887062547204065,0.0002444774226419977,0.013247965172178407,0.026429503644607683,0.5921948228381012,,,,,,,0.11820571349071307,6.355841186532481,4.5133818904474765e-09,0.14008854027333248,8.523141434684954,7.771561172376096e-14,0.14247555343351664,8.574049799441578,5.950795411990839e-14
