n_firms,b1_base,r2_base,b1_full,b2_full,r2_full,corr_base_path2,rank_corr_base_path2,rank_corr_base,rank_corr_path2,rank_corr_combined,entropy_ratio,missingness_excess,variant,eom,country
192,0.05635188032665916,0.03734561296072203,0.039075141455398296,0.039630675799249795,0.05230609699881694,0.43594358468088606,0.41902110517320895,0.1442554187125302,0.23856407508884253,0.23926091202560837,,,fourier,2018-01-31,BRA
138,0.019426276503588292,0.0073436662829562405,0.016888944762188766,0.0048685931644752226,0.0076796390548162785,0.5211632304608678,0.568792823564062,0.05040771618436188,0.0631226618964151,0.04525232968448467,,,fourier,2018-01-31,CHL
3285,0.016974760713796878,0.007604876537594563,0.02021419169047864,-0.006121273610472011,0.008316849739761989,0.5292086553912129,0.5516166088034473,0.08704128585088011,0.030394078012799013,0.042996541241527096,,,fourier,2018-01-31,CHN
42,0.03940266195414496,0.060540806605101194,0.051075070831791566,-0.019908532016286663,0.07068330560080005,0.5863018362223165,0.5572481970666884,0.23783851626984567,0.10411013864695054,0.18420110267231313,,,fourier,2018-01-31,COL
189,0.030157491955821385,0.01201567310384244,0.06383575243206911,-0.0664282628504182,0.055329980834824766,0.5069869213960356,0.6143959188752023,0.15746458344442668,0.12517819371122843,0.1440160685401447,,,fourier,2018-01-31,EGY
154,0.058562991892736366,0.02835858011581427,0.04959599209757011,0.047364423688017195,0.0462436558888476,0.1893193054395562,0.1854966033334155,0.1193310168642237,0.3779541141969985,0.3742050485883503,,,fourier,2018-01-31,GRC
30,0.027656223684576473,0.02973580778035334,0.004826487553358134,0.05029323161928853,0.10780929969745068,0.4539325749440161,0.6022246941045606,0.19377085650723025,0.34949944382647385,0.3539488320355951,,,fourier,2018-01-31,HUN
503,0.03730466713551472,0.0094948973007416,0.036247820106388925,0.002131345657693137,0.009518270295411968,0.495859048160712,0.5877402064561974,0.1585582865530789,0.20120747833957478,0.20529583389053901,,,fourier,2018-01-31,IDN
3344,0.020720070081059635,0.003932778727565589,0.012061350408861523,0.034483866397172935,0.014139025011933981,0.2510948039429643,0.23752624854611185,-0.035779600291020376,0.1488625945080028,0.12696795213244672,,,fourier,2018-01-31,IND
1484,0.006841656811287062,0.0005484132627469052,0.008650677666769909,-0.0024883689328405074,0.000582617702105992,0.7269906128497048,0.754869353742113,0.09773796271102778,0.1473553655593745,0.14086483500514188,,,fourier,2018-01-31,KOR
147,0.03447812099721803,0.01557987154189977,0.01865867151449946,0.0617955084609116,0.06234841680682002,0.25599675246159254,0.29434298710228257,0.12233186499331314,0.36824607666094944,0.36427173609169694,,,fourier,2018-01-31,KWT
118,-0.007633187429823859,0.0022864159852009625,-8.028797451251762e-05,-0.013857027658313691,0.007582850661320251,0.545059131117135,0.5739302239800744,0.025830932112088645,-0.12312878215171336,-0.09710429152104127,,,fourier,2018-01-31,MEX
888,0.03340338036187184,0.023714841590204094,0.015263653159419903,0.04220098188762386,0.054572862560028024,0.42984135418327524,0.48286698173514747,0.1512921316292851,0.27808046663961944,0.27991664476231587,,,fourier,2018-01-31,MYS
93,0.012320975992798702,0.002661335311700541,0.024379777443234475,-0.020441552049679585,0.007437551802853437,0.5899161385164156,0.5589060308555399,-0.00938532815729185,-0.08836234236483677,-0.033557397497216805,,,fourier,2018-01-31,PER
230,-0.006173378121257188,0.0006439017643027345,0.036671083980339,-0.06413847218948632,0.03913371635403118,0.6679994181182657,0.6963884416324134,0.02427710887934924,-0.0719890324219164,-0.06419041372525329,,,fourier,2018-01-31,PHL
733,-0.00472517665877836,0.00022402213645889013,-0.009125553008195338,0.013333578523179275,0.0018135479920712294,0.3300221573499492,0.2939673501071411,-0.03288722266954059,0.14010212438218692,0.1306365932826791,,,fourier,2018-01-31,POL
45,0.04943187585714434,0.06583169523036969,-0.0037843120969089233,0.08313029261255267,0.1757172984729659,0.6401539833624489,0.6516469038208168,0.19999999999999996,0.43596837944664024,0.45480895915678515,,,fourier,2018-01-31,QAT
179,0.05879889407816755,0.08539270593335624,0.07167747830260451,-0.02418383783427058,0.09574166256560268,0.5325285553386602,0.589280857029272,0.31305421296005687,0.21269014290795724,0.2675370870211119,,,fourier,2018-01-31,SAU
