n_firms,b1_base,r2_base,b1_full,b2_full,r2_full,corr_base_path2,rank_corr_base_path2,rank_corr_base,rank_corr_path2,rank_corr_combined,entropy_ratio,missingness_excess,variant,eom,split,vol_regime,period
15191,-0.004025545494328728,0.00018637664294740564,-0.017936935649479124,0.03771349586150858,0.014318795218891012,0.36887034302596844,0.4330100257593638,-0.05100232150342668,0.1281674678657294,0.10429556622706469,0.9976123487412125,-0.000621223846150541,fourier,2018-08-31,val,low,early
15348,-0.02631163297612696,0.007011359678072648,-0.04494563937132423,0.04813171051811023,0.026957017927465632,0.3871461494844698,0.4412176445244434,-0.125957475258825,0.08532761889214434,0.04768896370690807,0.9976728503418671,-0.0006318543156187215,fourier,2018-09-30,val,low,early
15387,-0.024483396961594402,0.005222672292182873,-0.03702597466955814,0.0301153208801389,0.011753804077730523,0.4164849432578673,0.4625183372236595,-0.11579234455298418,0.025797965855083406,0.0013211241624786671,0.9975854729103079,-0.0006142428530850539,fourier,2018-10-31,val,low,early
15450,-0.007258820795286372,0.0005508908206132146,-0.020897201846112174,0.03325125336930166,0.010165938322920454,0.4101614125442223,0.44701732630599583,-0.055113984201714754,0.09767167050962687,0.07648576463705375,0.9975919121336464,-0.0006385918914666636,fourier,2018-11-30,val,low,early
15458,-0.015050434590503722,0.0020815146015850106,-0.02884369501715972,0.03250223470879859,0.010040726952430301,0.42437883272422444,0.45729302016961093,-0.07651266907829485,0.0794327131561714,0.054626316127559596,0.9975401914127372,-0.0006863035752996325,fourier,2018-12-31,val,low,early
15520,-0.01823651381776854,0.003112846922912027,-0.03545249427565178,0.04022435642199758,0.015483056794467376,0.4279989038795235,0.46401257619501385,-0.09603524720968162,0.07907704940534369,0.04587166167297275,0.9976398840871911,-0.0006232003597063488,fourier,2019-01-31,val,low,early
15482,0.016796468354552174,0.003159614460834903,0.0051506720914748835,0.025523350429170394,0.008936498670916504,0.4562800755876208,0.49250348968075847,0.047454825755579876,0.15228832883602417,0.14031525966212538,0.9976963718304842,-0.0005272417663421347,fourier,2019-02-28,val,low,early
15554,0.024586894702245937,0.0067767311504467465,0.014351653895611386,0.02238625926432343,0.011220275327971208,0.45721085804365724,0.4797057233249061,0.07968703585378603,0.1720906228769351,0.1648301572122875,0.9976244517952014,-0.0004921190072871318,fourier,2019-03-31,val,low,early
15576,0.018222186336202716,0.0035229798921776467,0.004562243034728949,0.02969199416447242,0.010897042003375712,0.46005476175834137,0.4818737491379922,0.0521152268889186,0.17805415664674312,0.16191511000150077,0.9974935302913511,-0.0004489966620451248,fourier,2019-04-30,val,low,early
15583,0.017525772914395995,0.0028537547185765177,0.008105932074614344,0.02135654516456197,0.00626697516917718,0.44107512555014705,0.4604764501600759,0.04124766170152677,0.14954592479113066,0.13486827989748357,0.9974761988866396,-0.000572703462631199,fourier,2019-05-31,val,low,mid
15552,0.012902063155063452,0.00144253448768894,0.005056784533483254,0.01867461347730072,0.003931285293470754,0.42010393581168637,0.43315480422908076,0.011324543201155347,0.12511486392626214,0.1068213923045568,0.9975172343752773,-0.000499722650517092,fourier,2019-06-30,val,low,mid
15590,0.019994079419621277,0.0032494085110938986,0.015444230073449895,0.010274717416754066,0.00393924947679547,0.4428199006962386,0.4511242250583038,0.027359889633461483,0.0809452314335288,0.07477167278061968,0.9975291209522474,-0.0004339594444694729,fourier,2019-07-31,val,low,mid
15606,0.010173595277200857,0.0007917562796357913,0.0031392010873035536,0.01630419884930234,0.002446717633961759,0.43144678588084007,0.44425713964139874,-0.007585351687766625,0.07387508275435947,0.0611792408449444,0.9975263506111577,-0.00045821486815345166,fourier,2019-08-31,val,low,mid
15634,0.0014508511272573355,1.791344565549302e-05,-0.002344950635894528,0.009012818915690349,0.0005865804847806633,0.42115588903508905,0.44482502727494566,-0.04944936575242787,0.047769366853822055,0.03229057513860618,0.9975463744234723,-0.0005126623321597077,fourier,2019-09-30,val,low,mid
15681,0.013780616315703964,0.001528518971015469,0.011728129335595801,0.004696686623210077,0.0016721599619720084,0.43700743625604027,0.44915242237824476,-0.0030432256842614323,0.054405486652326245,0.046983836007600074,0.9976050485867722,-0.0006539877656004403,fourier,2019-10-31,val,low,mid
15729,0.0016109890331662373,1.8117789103988535e-05,0.004965415130810872,-0.007488517180734668,0.00033104783143889094,0.44794263225737424,0.47450225153821646,-0.04423734330535994,-0.0008648880797723911,-0.010124454113103795,0.9975945473468446,-0.0006949280568227763,fourier,2019-11-30,val,high,mid
15780,0.024388790832826076,0.003683084652875035,0.030404973365577893,-0.013463680433158218,0.0045813971668928755,0.44684531563390734,0.4724431910797786,0.028183414974273305,0.027170566725654904,0.03115419441183706,0.9975820203804231,-0.0007010477511917121,fourier,2019-12-31,val,high,mid
15811,0.002292899412746087,2.6637868228318595e-05,0.01122620837359584,-0.0207023805542252,0.0017938419297032215,0.43151119444675373,0.45081969239778513,-0.03841158061174482,0.00024280738127839855,-0.010754036349255081,0.9976019823707354,-0.0006417693411581704,fourier,2020-01-31,val,high,mid
15782,0.024835935692204842,0.002668194962994974,0.04566765002202482,-0.048383366525493604,0.010917262981301912,0.4305552884343479,0.45099734398049035,0.014683572132946384,-0.02098657057864942,-0.013701605844304054,0.9975609159574437,-0.0005366702785776301,fourier,2020-02-29,val,high,mid
15731,0.05877918870861602,0.011724365812251891,0.09201129017014323,-0.08048843238413626,0.029960848315067734,0.41288046588988203,0.4217877849217429,0.09881990057314784,-0.028571959086739672,-0.00013856024034290126,0.9978174910857212,-0.0003605856627712222,fourier,2020-03-31,val,high,mid
15791,0.03876308706737035,0.006893623421968087,0.04836166342506351,-0.021393625923125725,0.00857073922154139,0.4486652422632212,0.48222436496192855,0.05600708754451326,0.038456142691587425,0.04673144791485118,0.9976856256365079,-0.00037396988521644445,fourier,2020-04-30,val,high,mid
15775,0.04876301966191375,0.010269953694728384,0.05905390241009528,-0.023601190816430972,0.012218333188505404,0.43603235227484854,0.46886056261024267,0.08850023711138924,0.050791125723816645,0.062224125527539684,0.9976175970706571,-0.00039428842209232145,fourier,2020-05-31,val,high,mid
15952,0.06227103066320464,0.016116926566082768,0.07787130431756517,-0.03891845802133758,0.021400777962219286,0.40084511174104065,0.4360093229495036,0.12171870739615433,0.035288497911330145,0.05609114234021657,0.9975905233811714,-0.0005643608507721384,fourier,2020-06-30,val,high,mid
16043,0.10412433753400081,0.04627492496616059,0.11370441188406273,-0.02381912061524028,0.04830474773920446,0.40220100921471397,0.4252976640917021,0.23210880422373995,0.10195998922843547,0.14301138066808355,0.9974185792690415,-0.0006128486668179598,fourier,2020-07-31,val,high,mid
16127,0.0889543009126137,0.03475351864139076,0.09456682461247155,-0.01379410915413533,0.03545087142728853,0.40687830124732705,0.4347093409958621,0.20987312558639312,0.12016247760740084,0.15013361676869952,0.9973890820187188,-0.0007334664071413201,fourier,2020-08-31,val,high,mid
16191,0.10513740459501922,0.04779092588578371,0.1135476064298615,-0.02122284280486572,0.04943244472992703,0.39628064497134696,0.43570267833308757,0.24461556478717295,0.12962822642989347,0.16676248157313608,0.9973623540217631,-0.0008817851138349295,fourier,2020-09-30,val,high,mid
16195,0.11951418848600481,0.053046392120231656,0.13577330406529767,-0.0415098605861982,0.058463728264873005,0.39169284959463463,0.42829098441027535,0.2568492862811328,0.08762999972611525,0.1321394812991833,0.9974352149019144,-0.0009228644473919067,fourier,2020-10-31,val,high,mid
16250,0.14331399669609438,0.08495797183502685,0.14929812940252035,-0.014977671826578338,0.08573777719479037,0.3995369090544314,0.4442485420280108,0.3226273390075751,0.14293705386120828,0.20121157296760966,0.9974735233566686,-0.000937885068963115,fourier,2020-11-30,val,high,mid
16358,0.11571309870102231,0.059143379009521824,0.11323753054709979,0.006159329394086446,0.059283883352594824,0.4019217021089975,0.46355618416827143,0.24534518631453717,0.15964297120794296,0.19614778934557156,0.9973618258480841,-0.0010905287023043391,fourier,2020-12-31,val,high,mid
16522,0.09899410000640003,0.03816150375444205,0.09392682820233768,0.011716402930917965,0.038596072820329064,0.43249381520397734,0.4974778246021418,0.17581298152063862,0.131876363911079,0.15453591816325898,0.9973088259784264,-0.001186174126169181,fourier,2021-01-31,test,high,mid
16535,0.08323817746232356,0.029286607053612967,0.07245588490268456,0.024599984606175882,0.031353153756927266,0.4383048498707798,0.49752335618930976,0.16348572168693135,0.15242019775632581,0.16944563798542028,0.9973780110304443,-0.0011475854987615512,fourier,2021-02-28,test,high,mid
16655,0.08795893434029338,0.03382371846006971,0.08347173590338353,0.010383184276514957,0.03420701951127769,0.4321601463875412,0.4801951707940866,0.16693979267574632,0.13571132018471105,0.15605247391217783,0.9974362644135272,-0.001110135182487236,fourier,2021-03-31,test,high,mid
16763,0.0903954820023774,0.03770445990720028,0.07999647320668178,0.022325936541204506,0.039505431209440056,0.4657815261858354,0.5215212198775095,0.1698483390351119,0.1642027009763577,0.1800546447085798,0.997354094214301,-0.0011390097547946158,fourier,2021-04-30,test,high,mid
16879,0.05034470274662511,0.012085279563539553,0.03844831564100286,0.026174972661028445,0.014677265947833584,0.45449472897935544,0.5047869969073732,0.06091934155115296,0.10876971857844764,0.10792133596823991,0.99735979202958,-0.0010529011600499058,fourier,2021-05-31,test,high,mid
17014,0.06772946665493962,0.021826093468944596,0.052571051696480964,0.03365328159047533,0.02612141625554032,0.45042902926711853,0.49092410708126466,0.09659990046469041,0.1484273191984903,0.15206629458563212,0.9973041352232495,-0.0010705917544737455,fourier,2021-06-30,test,high,mid
17105,0.08756931390061952,0.04317330524394891,0.07926857271118373,0.018674636020153772,0.04474881382007834,0.44449279656499224,0.4751678461309211,0.16576514073194729,0.1586365306935671,0.17850213802181633,0.9973356068061489,-0.001013024785376613,fourier,2021-07-31,test,high,mid
17181,0.06850893377506753,0.030119205184234943,0.056913842929785984,0.025602722606098263,0.03346293531293443,0.4528850710007578,0.4834174189276267,0.1371866413628889,0.15448901773890342,0.16990524866473614,0.997415489803543,-0.001001694067280754,fourier,2021-08-31,test,high,mid
17229,0.07183881866034225,0.03312414749165449,0.0632127590578985,0.018764796161060797,0.03490659104437088,0.45969375464569884,0.4995987005067205,0.16647107119754356,0.16333270554681723,0.18277600136778177,0.9974021165255009,-0.0009376976726592606,fourier,2021-09-30,test,high,mid
17281,0.10706548395901301,0.07227127446662662,0.10410453999637392,0.006638815005087425,0.07249387365205417,0.44600489098860363,0.48359192195314965,0.29127206853447674,0.21491191992631023,0.25562260192573066,0.9975133336225578,-0.0008798691601981116,fourier,2021-10-31,test,high,mid
17352,0.08369234119315053,0.05219542666453725,0.07765423694571802,0.01301611997579903,0.05318622263981243,0.46389432938970354,0.4912613202845452,0.2544729541817539,0.23095006504728888,0.2581046655087605,0.9975383304379176,-0.00085435543448747,fourier,2021-11-30,test,high,mid
17409,0.05209772015940577,0.027454608226079924,0.037677327718239735,0.03175246956988825,0.035549577814678046,0.45415026410523746,0.48772347204032773,0.16503688571787334,0.23554070915773895,0.23897192167252368,0.9975405320953247,-0.0007991994357622423,fourier,2021-12-31,test,low,mid
17484,0.02098534782182736,0.00451848325445714,0.0033110050370043775,0.03530147297600412,0.014099676477822953,0.5006687057173976,0.5585740506511805,0.030157566234979002,0.13890535389157282,0.1273629610183819,0.9976086358860414,-0.0007239959241798062,fourier,2022-01-31,test,low,mid
17519,0.04993580808338418,0.022702098899713086,0.03266727380210561,0.03544658926879161,0.03142627630650807,0.487170546940978,0.5388654499110432,0.14515802516850046,0.2120945935879892,0.21610568295768576,0.9976664773742813,-0.0006241907276420669,fourier,2022-02-28,test,low,mid
17575,0.05550706122817505,0.026897129190813218,0.03187700769501386,0.0494794578017913,0.04339522720988842,0.4775730087384484,0.5318323178801219,0.1544745948144749,0.22041727573494016,0.22617541734059884,0.9976702198419005,-0.0006119630974008863,fourier,2022-03-31,test,low,mid
17734,0.007299721797465623,0.00044720409387677407,-0.022351833661587505,0.05989456271351017,0.023175396141057236,0.4950625585308653,0.5454051404173831,-0.03224038785556414,0.11612757470571287,0.09598413503087362,0.9976133216186435,-0.0006199395053533856,fourier,2022-04-30,test,low,mid
17780,0.03002075249375632,0.006683756906098015,0.0020636247642486574,0.05614070979959365,0.024261313975228127,0.49798315392327874,0.5444316567390525,0.036360005451111836,0.13417330153542303,0.1265206475781506,0.9976431449563405,-0.000674822110769855,fourier,2022-05-31,test,high,mid
17812,0.05972799363692243,0.02547517083873374,0.04211733632593343,0.03561035418278181,0.03231601296893727,0.49453754996614746,0.530644836879489,0.17742120646981369,0.20250219504481634,0.21130639404738105,0.9976503743919203,-0.000552084903067791,fourier,2022-06-30,test,high,mid
17832,0.05732754451916319,0.02731249017680426,0.039359291428852694,0.03366724827539681,0.03404930906669568,0.5337012678708237,0.5724335495659912,0.16817263722029563,0.2221019386368082,0.22410267836452885,0.9976691915113074,-0.0004555501326797123,fourier,2022-07-31,test,low,mid
17946,0.0310565669387723,0.008889339414838382,0.0123638430694488,0.035908415802224404,0.017552747792050738,0.5205666541311412,0.5681454938248215,0.07076213854846229,0.1619430991261879,0.15513030062771443,0.9976165558424971,-0.000568683801147247,fourier,2022-08-31,test,low,mid
18009,0.00045910302981640855,1.5175065989359027e-06,-0.010270079326026839,0.021225843179436286,0.002416425581481585,0.505477321448983,0.5552170603563154,-0.019389645861631246,0.0730798427386739,0.059312182548761694,0.9975858871413433,-0.0006259361211906396,fourier,2022-09-30,test,high,late
18025,0.01606277339613787,0.001964108277909271,0.005891792957160045,0.019912622859928033,0.004195040612630319,0.5107805491279812,0.554923494470195,0.03966534980449514,0.12480134239776676,0.11569672363139429,0.9976810794783405,-0.0005474740963396919,fourier,2022-10-31,test,low,late
18108,0.010758848659689279,0.0010030772610357674,-0.0014902081087071924,0.022766346473440044,0.004194363484996466,0.5380334865183686,0.5822936562910771,0.019675059960317775,0.11724549143217028,0.10454906633180047,0.9977247454426543,-0.0005095194532892723,fourier,2022-11-30,test,low,late
18163,0.0029719196013452977,6.547656030275739e-05,-0.010567779335342465,0.02549575785057674,0.0035253407826258965,0.5310569317465669,0.5879198614162134,-0.012939137043069886,0.09865922271502713,0.0809510947376364,0.9976898922758698,-0.0005564544619932744,fourier,2022-12-31,test,high,late
18201,0.03144392103107818,0.007532469923681062,0.0068263612815319605,0.0458752009873845,0.018948723456450156,0.536620204809634,0.5733542506619597,0.08084489494973159,0.19851324222145408,0.18886492693332652,0.9977920751323739,-0.00045760608234006423,fourier,2023-01-31,test,low,late
18216,0.046859067196960806,0.015463385742205071,0.029336818853007,0.0323683016901474,0.02067949428838045,0.5413397499714387,0.5757957500345734,0.15387415628124396,0.21064949542871989,0.2138783516920772,0.9977689472232123,-0.0003885257993324952,fourier,2023-02-28,test,high,late
18275,0.05913592397728711,0.023442623032171594,0.04578661964844056,0.025914195279447584,0.02674975221909537,0.5151348203131968,0.5558377536845336,0.1821584852815382,0.1892262404660008,0.20374954330850692,0.9977210739891319,-0.00040504414851343573,fourier,2023-03-31,test,high,late
18380,0.05244841787282431,0.020928971447899514,0.02767487690811405,0.04556586510598147,0.03205614431870718,0.5436863956621124,0.5893160201192457,0.14657796133676287,0.2061738155244562,0.21041528797389428,0.9976528485616049,-0.0004249254068185427,fourier,2023-04-30,test,high,late
18479,0.056672788845198496,0.022726156681304066,0.04117040867746615,0.029512333234002004,0.027188551545538897,0.5252848036380712,0.5690927620750486,0.15616280253720477,0.1630472546934269,0.1764731408197361,0.9976513811579675,-0.000487559091451171,fourier,2023-05-31,test,high,late
18513,0.059437151333779616,0.026429153274243444,0.04881187634660611,0.020773290815806155,0.028812889647746864,0.511487326749556,0.5561358939545463,0.17833327490634712,0.17398656536934815,0.19005193124978365,0.9976124540783415,-0.00048049762109982086,fourier,2023-06-30,test,high,late
18570,0.10597278166472841,0.06591304902469641,0.08930150452067298,0.03140931736786824,0.0700720813888489,0.5307748955124169,0.5804519770720385,0.3198650026785812,0.29552363544625193,0.3205611218428374,0.9976014059413192,-0.0005274630724753064,fourier,2023-07-31,test,high,late
18659,0.09606635081044923,0.05966690894757998,0.08146997362240482,0.027815041971343695,0.06329151946503497,0.5247655999611484,0.5805402185153048,0.31417416719601143,0.28538593912304255,0.3133788357828131,0.9975649111585878,-0.0005595454933836765,fourier,2023-08-31,test,high,late
18706,0.06857387753153774,0.03704470728328846,0.06000615013680448,0.016040395462546427,0.03849335548090238,0.5341344242250112,0.5818463077864794,0.24410122765638226,0.23350636645945747,0.2536347057504308,0.9976138410418013,-0.0005353478696783097,fourier,2023-09-30,test,low,late
18743,0.07813904674333413,0.040860969812743675,0.0644714735955834,0.026135834487335627,0.04418219714768967,0.5229438208436101,0.5713039158437732,0.2613755737442345,0.2603499203038832,0.28097071758586334,0.9976382555381322,-0.0005327562286874646,fourier,2023-10-31,test,high,late
18779,0.08338207968709344,0.050898684590834464,0.06563260289541277,0.03405962431919725,0.05708490029965674,0.5211295528490879,0.570873542109243,0.28857615125710645,0.29811976263675904,0.31841042102720624,0.997671653119369,-0.0004356651850595994,fourier,2023-11-30,test,high,late
18828,0.08724670320340593,0.0510897892548261,0.06204909023627208,0.046909486361961975,0.06159757923882314,0.5371538876527274,0.5894246714135327,0.2927073460096913,0.3249604964456128,0.3402680722238631,0.9976734005510146,-0.0004448702881441258,fourier,2023-12-31,test,high,late
18910,0.04022660216273407,0.012596043404373924,0.020551210781045263,0.035499127733306574,0.019392069575860038,0.5542499953658974,0.6085300598192472,0.1288427931233522,0.1990452388346959,0.19875736543483796,0.9976404319720392,-0.00042390483386308244,fourier,2024-01-31,test,low,late
18929,0.05193035511660417,0.021227343504707785,0.018324834272352708,0.05643651594371347,0.037409008806815636,0.5954570419929897,0.6354528142622682,0.1700286764452098,0.2586985833675017,0.2555335260745764,0.9976863957144929,-0.00032386577549533023,fourier,2024-02-29,test,low,late
18964,0.03992386250503799,0.011917351375875684,0.008167984325527063,0.05422988941632877,0.026365819634832532,0.5855788850259481,0.636775630060739,0.10462178849609635,0.17126610115014104,0.17098892748394762,0.9976615812325388,-0.00036854377014865783,fourier,2024-03-31,test,high,late
19108,0.008897910539232588,0.0005729352911792995,0.014263349215468735,-0.008736796239298366,0.0009169858480689852,0.6141196989463332,0.6504116774903127,-0.002643629229932895,0.0007596515764359651,0.004335510435639966,0.9975638740452502,-0.00032408227020114716,fourier,2024-04-30,test,high,late
19160,-0.003809733943629331,0.00010365061650674523,-0.0015697328618937724,-0.0038182507423833484,0.00017193252028102624,0.5866563599058393,0.629529269250097,-0.054998488453430416,-0.039115794029694055,-0.03872619933476507,0.9975674015300904,-0.0003567222533739822,fourier,2024-05-31,test,high,late
19204,-0.0019941371780676054,2.691370617247113e-05,-0.0026231569076251957,0.0011123604813605482,3.2610237157726374e-05,0.5654819099541296,0.6079834759668306,-0.03950380440688731,-0.015640923353128743,-0.014997729231325516,0.997598004888767,-0.00034097228606347465,fourier,2024-06-30,test,high,late
19289,-0.00532784901321997,0.0002243624069580008,-0.0003416903034502416,-0.008902415688982026,0.0006542700085397923,0.560090528679551,0.6102578787684594,-0.039128553376849416,-0.016201240628544666,-0.016867804348159446,0.9976074047018019,-0.000254709559608996,fourier,2024-07-31,test,low,late
19353,-0.04311271891789385,0.012475150315677253,-0.024059193802261937,-0.03379777681367018,0.0177052912062462,0.5637508413841967,0.6155645022552287,-0.1126195049930365,-0.07949980268711108,-0.08743081793612524,0.9976344171508795,-0.000288011099135339,fourier,2024-08-31,test,high,late
19391,-0.003515073395253009,0.00011834613868677568,0.003993091365823655,-0.01312703674623544,0.001228909008608614,0.5719618910357592,0.6194285047494312,-0.025371228244051094,-0.009498550930511484,-0.009424913477665992,0.9976559174364917,-0.00019738113237357033,fourier,2024-09-30,test,low,late
19391,0.02498708958122868,0.0063821758657641725,0.02731177988616544,-0.0042872679208413875,0.006514821928020331,0.5422311709596319,0.5931520219481712,0.09969518098841298,0.08879739308648195,0.10006675170653725,0.9975809755771289,-0.0002574267602168487,fourier,2024-10-31,test,low,late
19405,0.027746982538990467,0.007636737089000256,0.03535611572136072,-0.014238143048176841,0.009073292170781344,0.5344189306582675,0.5861733129080766,0.10208275507748547,0.08503236394351778,0.09342100855162036,0.9976070767421215,-0.00024150208876369002,fourier,2024-11-30,test,low,late
19472,0.015856145630033517,0.002016984058939353,0.040026085207453765,-0.0452577028769646,0.013762447309943027,0.5340513998935017,0.5868135681793171,0.038765314161371724,-0.022964323614941964,-0.013181003489944842,0.9975761780379981,-0.00022823399170524323,fourier,2024-12-31,test,low,late
19522,0.01015724825634359,0.0008207097505485983,0.025759293046640187,-0.030465092370757795,0.006267448568930134,0.51212858967938,0.5796379734240581,0.02022135574054886,-0.017504120053463263,-0.011965018650147609,0.9976089890170771,-0.0002678737452769398,fourier,2025-01-31,test,low,late
19574,0.016637424698961536,0.0018821799194532751,0.023201058522092356,-0.013142285952775433,0.0027636804184658637,0.49942862655040093,0.5645791261181353,0.04487237412838432,0.017761948426850683,0.024601709966289034,0.9977099814110403,-0.00022355573214669804,fourier,2025-02-28,test,high,late
19600,0.017125449039791064,0.0017968389304788834,0.0421832568167147,-0.051853575814421904,0.01442331170505795,0.48324165466599933,0.5570084716861426,0.037838302290036464,-0.06588457796783123,-0.04830506505942518,0.9977847544884711,-0.00021082380447447224,fourier,2025-03-31,test,high,late
19679,-1.9104615523337478e-05,2.1308500519623408e-09,0.01872929803540099,-0.03583496988784369,0.005444921358996657,0.5231873421295772,0.5737901107899531,-0.013784667237605802,-0.06407755867286981,-0.05491943171162434,0.9977542350958222,-0.00026917095405037006,fourier,2025-04-30,test,high,late
19682,0.0177475634300134,0.0019864801773423757,0.030997177876709407,-0.026114161675628335,0.005180208873222125,0.5073727662126895,0.5628864502355196,0.04979850232954933,0.007573603831214192,0.01944674545282646,0.997737671894762,-0.00028339252636188565,fourier,2025-05-31,test,high,late
19659,0.025960264850089745,0.004096732556765903,0.03455197089547082,-0.017193298759632086,0.005444967152600011,0.4997124848169801,0.5532389922151695,0.08142985983396138,0.06072297223578371,0.07049214929616898,0.997681067887641,-0.0002602746953633951,fourier,2025-06-30,test,high,late
13909,0.0027692055813515284,5.6144536545343904e-05,-0.017571047494284127,0.024297710978043556,0.001349499656254305,0.8371263076595794,0.8285669139464057,0.011984342687739303,0.042813795878802116,0.04121292445255953,0.770319772891713,-0.0069113678271436035,linear,2016-01-31,val,high,early
13868,-0.008631118136784141,0.0005029408279331182,-0.018400307771718173,0.0117970216345848,0.0007981899384158497,0.8281064439426802,0.8187939846925696,-0.04697746039253157,-0.010750016602527827,-0.014452988786722935,0.7744232739226972,-0.007185179244037305,linear,2016-02-29,val,high,early
13962,0.034456648373361064,0.009788701924857923,0.017844012767450512,0.020488928790222346,0.01097443758670591,0.8108103540207082,0.8019951084405816,0.10901284412001133,0.1400566450050084,0.138715348019138,0.7682115122587786,-0.010911700064647466,linear,2016-03-31,val,low,early
13946,0.043293369991344526,0.014679987975084186,0.03514673445746688,0.00978843423668839,0.01491061271439309,0.832271570394822,0.8231132745690112,0.12230855307900153,0.1391194681741366,0.13836184665299148,0.754111752032026,-0.00701858717202715,linear,2016-04-30,val,low,early
14003,0.030487840358874235,0.007608205566118631,0.03854048281308245,-0.009871337319857855,0.007875028528016359,0.8157600326357441,0.8072117895143669,0.0717663230131756,0.07689162352248631,0.07719158755982362,0.7597310425693146,-0.005582290676159397,linear,2016-05-31,val,low,early
14038,0.05274796671829858,0.024347947372317824,0.05136129835132294,0.0017230093289900886,0.024357100005309884,0.8047944625975754,0.7955158568173925,0.17856705509992493,0.18026683619147132,0.18250818190688156,0.763869896747615,-0.0071162284158544625,linear,2016-06-30,val,low,early
14098,0.06372418709955834,0.03479445185983743,0.07527022728810674,-0.01469763175446501,0.03550314123347165,0.7855714703858347,0.7865961750914603,0.2165943255233009,0.1913979442169527,0.19605627856247032,0.7682262368496552,-0.0037030940338324465,linear,2016-07-31,val,low,early
14187,0.06752481398531943,0.040457476758366306,0.07854085325740096,-0.014246227891321414,0.04118153284177328,0.7732600767104534,0.772083313783975,0.22933327751452443,0.2021341084988124,0.20773843645466428,0.7660183963777307,-0.0028063822329974356,linear,2016-08-31,val,low,early
14219,0.07842046113341164,0.049771894910176306,0.08681317024120076,-0.010576034386053514,0.05010707823052141,0.7935591736401343,0.7915343605538724,0.2582497668424144,0.23205364215876922,0.23709138274535996,0.7608258962789749,-0.00685366732707145,linear,2016-09-30,val,low,early
14225,0.09012098858980706,0.06641271565793971,0.0977480850400505,-0.009694952281175164,0.0667056153114074,0.7867079928851688,0.7840069711889892,0.3051076529564564,0.27016461538637326,0.27722116277824266,0.7642116036808242,-0.005077828508634451,linear,2016-10-31,val,low,early
14265,0.11441626117045128,0.08912531579253535,0.1305405775149783,-0.02053697626407177,0.09022668722854466,0.7851358514120644,0.7817143778374841,0.35554178105476314,0.2994062065484508,0.3089525634907625,0.7658958501382881,-0.001720570753899028,linear,2016-11-30,val,high,early
14299,0.10600472974382474,0.07638384625050998,0.11809988981299072,-0.01544096766814931,0.07701010653029894,0.7833161968281913,0.7844320478171495,0.3458903973932497,0.2973240425488646,0.30653401316556506,0.7694736586343314,-0.0020793466488619287,linear,2016-12-31,val,high,early
14383,0.09726971015200743,0.06609699600126784,0.10372325992783929,-0.008055201023978399,0.0662593355955956,0.8011655769507156,0.7945705569573512,0.3157397602222666,0.2803314042287797,0.28704350503334447,0.760675443803442,-0.011181029020005773,linear,2017-01-31,val,high,early
14424,0.07514146756580656,0.042886064564804705,0.06178274539714539,0.016670291362055504,0.04364138589404187,0.8013490513467103,0.7880254027650014,0.27212794207496427,0.2581212881750001,0.2628854014065704,0.7654449017431016,-0.010362674507579859,linear,2017-02-28,val,high,early
14550,0.059393775691881576,0.030723316388955313,0.04564210830247094,0.017630880680545163,0.03178359032635303,0.7799762041711353,0.7756791642990841,0.21638450919894003,0.21112683071755636,0.21506704605208424,0.7777840258352079,-0.010419698135671453,linear,2017-03-31,val,low,early
14634,0.04790922828501368,0.01926054709252567,0.018309585852430598,0.03710099287418465,0.02345910061347134,0.7978126766836168,0.7967199877647129,0.1605554901268593,0.19354363212988218,0.1943158274806603,0.7686769385635651,-0.006519932786028762,linear,2017-04-30,val,low,early
14662,0.04228047410879492,0.014296075252251073,0.02876090674590668,0.017221101752676667,0.015206056061141338,0.7850582127117517,0.7850606607599719,0.1380517735654576,0.15402275150105357,0.15549726153507226,0.7699937820555341,-0.008233943914293369,linear,2017-05-31,val,low,early
14630,0.04958184948524063,0.01787257865661429,0.05373017334135139,-0.005486266041385848,0.017966294356384638,0.7561288178182217,0.7656291556993405,0.16865310175417006,0.15983029333525053,0.1645762369449062,0.7681438363068046,-0.007546730783654583,linear,2017-06-30,val,high,early
14706,0.048702120312447195,0.01775941007355164,0.04330624141388798,0.006952493347609368,0.017903330874527112,0.7761070207154966,0.7923791617433346,0.19551264812157476,0.19518959982056222,0.19981853925034665,0.753398175848862,-0.006082738566338802,linear,2017-07-31,val,high,early
14714,0.061370158101234584,0.030183777210116003,0.059956650985005175,0.0018127656663817185,0.030194100411798153,0.779751703401513,0.7867114602177807,0.2597529582404993,0.2370026106999946,0.243766258856663,0.7514809132238415,-0.00837395865040562,linear,2017-08-31,val,low,early
14757,0.03726602493047794,0.011562020272558371,0.02263310041392819,0.018884116959416303,0.012748291585092608,0.7748799982542145,0.7861512690265101,0.22218700941748343,0.22834941685232846,0.23245004953929294,0.7563636717730455,-0.007537580208508975,linear,2017-09-30,val,low,early
14809,0.0376578725056551,0.011984953211729432,0.02821490078614502,0.012624113502688833,0.012578223746963046,0.7480106795218195,0.7617099965888684,0.22872668529083165,0.21783548978993475,0.22360563441043246,0.7664263021690728,-0.008370727502044857,linear,2017-10-31,val,low,early
