month,kor_ret,twn_ret,chn_ret,bra_ret,are_ret,col_ret,mex_ret,tur_ret,ind_ret,idn_ret,mys_ret,tha_ret,phl_ret,chl_ret,per_ret,zaf_ret,pol_ret,grc_ret,hun_ret,qat_ret,kwt_ret,cze_ret,sau_ret,egy_ret
1999-10,0.012275856558174425,0.03424044113674829,-0.08290010311122487,0.03413964138492709,,0.028474443825107665,0.05329772511975195,0.06266369916266878,-0.07070823243865776,0.34385595441802197,0.131977186111631,0.13904360043724107,0.017791117670981293,-0.036903626099869746,-0.060654998083948586,0.045251717902041744,0.032126561665569264,-0.0522924882317759,0.03677319876172991,,,-0.031198301641486625,,0.10502610198478823
1999-11,0.21824495587919146,0.010209168299164517,-0.019067103529180507,0.1880339086731011,,0.14840997322457294,0.14040082039339885,0.2285229879091335,0.06264779420160282,-0.12338026341214214,-0.011685204846080377,0.045755434668059536,-0.04665418658656528,0.09608849624334104,0.035573012841062734,0.04907096996940985,0.038362580952583825,0.012176776874433637,0.03201623099496631,,,-0.05845866677750844,,0.12691963984892674
1999-12,-0.029726173163154956,0.11260260465051175,-0.07525500145163633,0.2624837185760509,,0.021139915594430514,0.14087997215786086,0.7230342380728312,0.144384489394894,0.19927406967056172,0.1124506777775045,0.14730444757349392,0.09878763655269762,0.08858209761549718,0.016140254517102104,0.13630064201787095,0.18998273303994018,-0.0210238493897984,0.1509937311650802,,,0.02214665193072607,,0.1682630832109513
2000-01,0.013243494242940246,0.16350493166090518,-0.04362969113309845,-0.045241642299796325,,0.1270008078586169,-0.10161023846246242,0.04855877567879219,0.10754683983532898,-0.12436641508201052,0.14840647395730922,-0.028223254737133163,-0.08750628124581517,0.04795168051637,0.11441238563874956,-0.027163600276534527,0.03807549994013004,-0.10675203492227969,0.0710534856499454,,,0.12932713216035574,,0.10104709364528475
2000-02,-0.14320332282800707,-0.0426981755477116,-0.183580581756996,0.04201554962704401,,-0.15149764081064876,0.1385841346047394,-0.04772426357634463,0.18345308007992434,-0.09291566029187304,0.07349158008294232,-0.2287369938998718,-0.15920579795759238,-0.030019557068193148,0.08424124688705459,-0.0257006859531832,0.15081113205229202,0.024986523011337525,0.09482117348148278,,,0.13842906030063218,,-0.09252937108503834
2000-03,0.12272630529979756,0.03884154884820079,0.026198413930242026,0.04105187229025664,,-0.018015354016345575,0.023867359208052275,-0.061342527286323834,-0.10073451923087351,-0.008820664339727058,-0.008666512989102482,0.1047719707246304,-0.010892699895085234,-0.0026537979149524604,-0.09905393957717101,-0.04738811811181032,-0.004015173223460344,-0.058352265918292456,-0.034373426301739785,,,0.010052203888778921,,-0.016838848011480945
2000-04,-0.11448977148706896,-0.1143684961542707,0.09445374135305995,-0.1307226416831626,,-0.06652177524890113,-0.10970489881151857,0.24821769760068357,-0.1566012576801341,-0.12781673884218647,-0.07736008583100717,-0.06074659888461842,-0.07368783016701341,-0.07089558869021284,-0.04736536972850924,-0.0909631308047184,-0.1550400934804549,-0.16104418488816985,-0.18387914208836198,,,-0.10942655751610875,,-0.10512442217122364
2000-05,-0.014733051385831364,0.0216283198845022,0.026793751360176588,-0.015155431707349232,,-0.16132923625141782,-0.10228767510202752,-0.12985007327289377,-0.11852765561708045,-0.26407692633590185,0.030970714409493505,-0.2098901834778386,-0.09705777792783632,0.021901092510799858,-0.10185645823277267,-0.027640219331411142,-0.0027470246186692693,0.10731044853986083,0.026433629855326934,,,-0.02123694051588021,,0.012281725895070705
2000-06,0.1404089821411496,-0.07140915576363871,0.13273373092611296,0.12162980521786326,,-0.11919062626460997,0.12310195237120491,-0.11864381568351567,0.10131549704183662,0.1163021420591821,-0.10473491599824125,0.0407262764571068,0.008445984980485433,-0.037541467569385145,0.040359009826869574,0.061589920396195375,0.01248255186257774,-0.07313983197518081,-0.027984896769765788,,,-0.06385355888194666,,-0.13823574641712078
2000-07,-0.16045330529531177,-0.024108658211764666,-0.018940793345536888,-0.010204789050371366,,0.14158939068903287,-0.022865248216670464,-0.06825035896815979,-0.10851954773662675,-0.060031982494969105,-0.046884169741698845,-0.2229052149675007,-0.1441146810812094,-0.04165224844862425,-0.046761801061227515,-0.020629463962860695,-0.044674208881491095,-0.04237690862127341,-0.052074390256187986,,,0.08002459559273278,,-0.10216865898079042
2000-08,-0.031758473363740714,-0.06301095997158979,-0.04070069806003096,0.025475041673928,,-0.1332302297150495,0.046799093626822774,-0.08881407754522208,0.044465296951254674,0.011686305770108207,-0.008821857533056532,0.1396741195027662,0.08241279758094344,0.016637208103684964,0.027478147399401243,0.10526667058891381,-0.050167001429337055,-0.159426500206035,-0.08482328354035606,,,-0.10098011956804565,,-0.027635399313651665
2000-09,-0.1243980386751764,-0.16077563606798484,-0.12184938337927875,-0.06394821584164379,,-0.0002231117184148257,-0.07748555513302668,-0.16251769819473216,-0.10899480801465844,-0.13803921317227819,-0.11872417787131129,-0.19638168385100496,-0.07686200274682198,-0.02166615371325431,-0.10219061156578846,-0.05811176607510404,-0.1170432747423319,0.1411085245415804,-0.057638674768171305,,,-0.08075639952340763,,-0.10442536400392144
2000-10,-0.18908784270150358,-0.12946436885063184,-0.046657570199683196,-0.07827566108548734,,0.010790851652599187,0.0216793427803339,0.17110315972214485,-0.08559647649194158,-0.11677228929303463,0.06675188112889985,-0.03271306691677689,-0.17166092030516877,-0.03980636687298289,-0.05868621502986482,-0.08224352683852876,-0.10898153625437768,-0.11797760355286857,-0.05310701143252039,,,0.004576769063007857,,-0.08098601361560764
2000-11,-0.06559038123869032,-0.0770911697454647,-0.13319028255657728,-0.1118800964959622,,-0.012853017433172131,-0.10202152972527379,-0.33778958024460515,0.07256800283523313,0.027587123177848394,-0.023313967080186848,0.04105193936057905,0.10710489569662607,-0.003607050622944419,-0.07091592497809585,-0.06938486040564351,0.09689791417072668,-0.13183889153150563,-0.17781351244663024,,,-0.1792706199401537,,0.058658142638774224
2000-12,-0.03803272421383608,-0.08123752440659837,0.008183471976734635,0.14142853396846622,,-0.042118765244477885,-0.02361989920899099,0.09752953889451965,-0.00516845784296327,-0.0945506948023428,-0.07057165343668415,-0.047055372643725946,0.0942052996402436,0.004240545188293199,0.021514199553506197,0.11761231529201899,0.20668450478903,0.11704477237619937,0.24730202046789107,,,0.30079433221917595,,-0.03439918753923754
2001-01,0.27520288090175815,0.29245675588490005,0.14499985746182054,0.1328436148836114,,0.1588858925652894,0.15081476443480635,0.15357767685907375,0.08794109292000751,0.10302585106350426,0.07946223768320038,0.3087677643004114,0.1873288857133395,0.08636940820642569,0.11843603947564585,0.059648382126915145,-0.012179008540874503,-0.0418046531014824,0.05508977445128549,,,0.06605996346545218,,0.03274028449813837
2001-02,-0.07105553514154395,-0.07248175588829897,-0.0912285571095478,-0.10291552053982789,,0.027257926639396857,-0.06833350945499717,-0.4124394702970726,-0.036387654837455874,-0.011603209573799234,-0.02305582739305667,-0.03705175784430792,-0.05109547675510373,-0.0762590117544083,0.003900012720348567,0.004075237427160205,-0.11874419321159013,-0.050650639196697655,-0.17989373356731053,,,-0.10024971681922812,,-0.11692652439467754
2001-03,-0.1351231647012795,-0.015399391091827197,-0.16219882904059013,-0.11339057127228835,,-0.12412781005454021,-0.03219235581371638,-0.1806800215583405,-0.17606868078754856,-0.18663699402681033,-0.08769227142040392,-0.16931466320228827,-0.1235799902482626,-0.027047220080778644,-0.002182791658459693,-0.13526792314953473,-0.06791845359011306,-0.053970488423323526,-0.11543498661957474,,,-0.08688846081415713,,-0.08504090177250845
2001-04,0.1399603152985902,-0.07060280349535286,0.10150338944511428,0.05119358730127388,,0.024550383880485915,0.09586934639953171,0.44875209471208866,-0.022589090434883552,-0.16265400340594127,-0.1018283883080574,0.027736806220824528,-0.037602716870103636,0.05406077239990226,-0.08188669443975383,0.11733460620336333,0.04961494976283709,0.0896689202564267,0.05545953204107512,,,-0.009342575491647076,,0.05019672512352091
2001-05,0.07573060972172985,-0.06869997397163019,0.02729479294280779,-0.05174080544479931,,0.24925515503760676,0.08331417934988439,-0.12037320122647044,0.04027519700417348,0.22964224882139983,-0.0227390101680629,0.008953355633022353,0.020182859339331394,0.08369063110332275,0.07482049670165725,0.05790436224771822,0.02047249978103194,-0.1123039961289074,0.03349580248969186,,,0.04163204990523406,,0.06770091750132612
2001-06,-0.05643786852790744,-0.029776978103722485,0.03298014251129233,-0.014709551325125858,,0.038212410941299124,0.015554900134820304,-0.058521550144952306,-0.05168156659164924,0.056671257778586615,0.037843651799062794,0.02265386536632663,-0.008831545644660932,-0.06593780700286778,0.07232941061509979,-0.03594075206135616,-0.13659699286642157,-0.11959045760897424,-0.03283527611996084,,,-0.03925980352567937,,-0.0826458109235445
2001-07,-0.07127782600454569,-0.10378072229743407,-0.135462941943288,-0.07148614000111086,,-0.028478751957831228,-0.033194858965603924,-0.1532951116421548,-0.03270892238069023,0.21689695086166472,0.12864031325187875,-0.10283416405353485,-0.043824287821756625,-0.045134610579686596,-0.029767271302126974,-0.11797856183954802,-0.1124923908594695,0.0036862716546208762,-0.019966152704788742,,,-0.05977676016686406,,-0.10913426589280573
2001-08,0.03312877125775504,0.036890593845583686,-0.21642451877968405,-0.08525538972059177,,0.02233377044026663,-0.025935314431550838,-0.03981591094462,-0.013928670643245766,0.04651452602752082,0.050715575327865414,0.19790750511748678,-0.04737834591618506,0.036454375905045744,0.05702874432756344,0.04766980630624018,-0.046611198088752026,0.057747445010850385,-0.034043826984882175,,,-0.022141218407265573,,0.015693018815068127
2001-09,-0.16245960504716783,-0.21674655390887565,-0.03404055647348969,-0.16681088360371976,,-0.09612915777372888,-0.15586526215972107,-0.31273357096520216,-0.13914352401003383,-0.19581018098925485,-0.10504232111075218,-0.18096590643320265,-0.08186579771358649,-0.16862353437218247,-0.023503126250573714,-0.1519405255109385,-0.09973989778869141,-0.1948273151921348,-0.017337771296399906,,,-0.08736951015539784,,-0.10229195492905974
2001-10,0.15676997486265187,0.10583399377176783,0.02550277443042659,0.055284053536529765,,-0.06494014836251283,0.06306309828621703,0.20988169357974917,0.06693731692268612,-0.09465688284914953,-0.028297808939739322,-0.04034454864850445,-0.12544006566554244,0.005911212567965229,-0.049663610564184446,0.01951660587579318,0.25303714336117267,0.10150276968444838,0.11959436554856318,,,0.1700525992042381,,-0.02712824327596175
2001-11,0.25321709646497403,0.13705747731349316,0.097480902889862,0.10018481372111232,,0.1434287613977494,0.0347709546045365,0.235380529446928,0.10239034820754123,-0.03697317750712448,0.06307041400145774,0.1459309749844706,0.10691561635710722,0.09487230212243913,0.011105921529666274,0.02675162803310549,0.0225278579296897,0.059469445584285685,0.059153741302220064,,,0.05526685780643881,,-0.07698693227969888
2001-12,0.07679284851460677,0.21778199414861943,0.0033260251758395754,0.14169025299685,,0.09605214120763539,0.0836126196888276,0.210244436112768,0.0013991282922427573,0.06234515034715993,0.08816970774305988,-0.020571057950742655,0.03743989317002394,0.029291343043286844,0.05118264006642592,-0.03735908966073864,-0.009241793623655292,-0.03713435301543233,0.01981949647200154,,,0.0892367183352385,,-0.06233729487760642
2002-01,0.0778827870525638,0.04670411547657305,-0.0938104601348837,-0.06347907847229273,,0.09653996893219019,0.08724760675290733,0.06937364832595794,0.01763295551764732,0.22134513774915954,0.053229027472204704,0.1893703493623633,0.16883953954223085,-0.04834109538552045,0.08769946990768673,0.04412972076674904,0.129119706378102,-0.03796173588560958,0.11330388989861295,,,0.03375655158603741,,-0.0994496493868996
2002-02,0.10278756451001314,-0.04749082467558463,0.008047861356546449,0.14255877862541122,,-0.12414414321262368,-0.02549249947347121,-0.20031547571606234,0.06300019076726326,0.011817949659711502,-0.016038029230583617,0.08473199352223282,0.02536918649661346,0.004526332756752849,0.05951003468314564,0.053569172537410115,-0.07359785709306244,-0.10137333852082897,-0.03623734420564517,,,-0.025288914963526476,,0.09664046709760243
2002-03,0.0904968081239681,0.08967277281249286,0.05643787410497514,0.0008555938093701698,,0.04579471850453398,0.10698399837199024,0.09892292824294757,-0.005691134597408776,0.12161639216316722,0.08146916972481844,-0.0022793567375598567,0.005982345462497207,0.03933927255696146,0.03831380177381227,0.02003242857607601,-0.010143985054807958,-0.020600696882599467,0.03657152524046148,,,0.08186309999698382,,0.05576712484513502
2002-04,-2.0124947946342786e-05,-0.021664115415949814,0.04367945335135048,-0.008574397457209337,,0.03823620719353715,-0.016233130729484735,-0.020345210879308073,-0.04421166107883456,0.1863361745965515,0.055698897405114245,0.001511160491546093,-0.0833506290181456,-0.0077130917524877995,-0.0051575918302035895,0.09024820315489723,0.03761323011540996,0.003995005821490594,0.10701069954248998,,,0.11446281762006771,,-0.020535557508120195
2002-05,0.003343942012860701,-0.03963627118491064,0.015320507288929974,-0.0743544294945192,,0.03365773005460637,-0.08041165504672987,-0.149472299353115,-0.0628295550407082,0.07107836816014546,-0.06702617222122342,0.12846152138748534,-0.045592818257262246,-0.05198873036141338,0.05359220737679515,0.10061487375758182,0.028373791998721254,0.08946469140270263,-0.034875799227634174,,,0.04556299323879487,,0.0003155211449832329
2002-06,-0.0370314461166269,-0.08361912101951563,-0.0335828214876539,-0.1840741709339172,,0.024310845202816456,-0.10174442488736679,-0.2120969010739604,0.03018004887664638,-0.061743592252675006,-0.01392755614815866,-0.054464802032877735,-0.1310897110322835,-0.09708576827842974,-0.10059340554354979,-0.10127134917523972,-0.13844942708215746,0.021924312189726347,-0.07927558972562998,,,-0.01013132479480583,,-0.028070409182018863
2002-07,-0.02628732379916221,-0.061361526402166855,-0.04370572160937736,-0.28956182070497183,,-0.10278976409704899,-0.070818261726597,0.030498357974299894,-0.07058156677980743,-0.07015973005089626,-0.0021926597791294133,-0.055280850207993115,-0.029492633879049657,-0.020133664609028323,-0.08915692727081947,-0.15699412682063307,-0.1256804227871393,-0.07330873955272732,-0.026080495157355776,,,0.06800281261293639,,-0.0021813142266239316
2002-08,0.004319360336561218,-0.048583082547137946,-0.019445069594742126,0.22788650785558584,,-0.0011122736640101216,0.025176540649141543,-0.05773592080428547,0.06234194021341399,-0.03234227322920891,-0.010438793076538722,-0.03591145594746914,-0.03478725726403542,-0.017547547626001414,0.09718245750025178,0.03441476711794822,0.0800554899104926,0.004268107780401431,0.09979412003238664,,,-0.005766246873185832,,-0.008321640395303476
2002-09,-0.14184581711576938,-0.15114870427945382,-0.07962088499915732,-0.3025925990875974,,0.054427614372589694,-0.10752066102012559,-0.0862459879109797,-0.0485595641015224,-0.06490847309691972,-0.10198425543577316,-0.09058354290198656,0.014202173102533022,-0.13352368303418327,-0.0574765932736826,0.0015744144774469948,-0.07064578954323841,-0.13585296277272962,-0.061516495534584936,,,0.010779361590759207,,0.01991468008651709
2002-10,0.049123464748716206,0.11033424514713186,0.005718954489815964,0.2851178106737491,,0.1562831863817742,0.06581970348424737,0.1602712988217032,-0.0011675845650792605,-0.17501895559941272,0.043282036334913565,0.0886006084601556,-0.11488433886762384,0.056318892027601875,0.05426193806952573,0.044393447241412476,0.18112898739769934,-0.04057113274715951,0.03711988830839674,,,-0.02588623533515133,,-0.036201020007400664
2002-11,0.1276287021260465,0.02107693105231312,0.041374925632813975,0.011669067178280867,,0.020052159218947097,0.04727388367509633,0.40928318437613553,0.10403771168181297,0.11894395235928656,-0.03989085750548704,0.03707389031238062,-0.03105100537399319,0.05144524775113024,0.08419314513513809,0.09648389480971531,0.025208578226889822,0.02658617558144938,0.1066493042765766,,,0.11379280424542171,,0.0040055269364893675
2002-12,-0.12637859699679999,-0.060242812128692425,-0.037779674147368714,0.09334393019993192,,0.01866944691932204,-0.04154654682248893,-0.2815669728584407,0.054043280479804334,0.11282888113651612,0.027557593750700216,-0.00806744801864867,-0.04891233495045155,0.02563949018361722,0.0745563772078377,0.05753584849217197,0.0010260404319109018,-0.0030459715582472624,0.03534989894290019,,,-0.015412451695844598,,0.047754633841632144
2003-01,-0.04338179226182537,0.12142864365200534,0.047828040312472675,-0.033265143171528955,,-0.030545740128596455,-0.052754116250192995,0.07479646109997162,-0.041244296245595,-0.12456273596463263,0.03875856764129604,0.07194989068633761,0.04404665002586139,-0.02204317786864074,0.06189202147626194,-0.035342114567181504,-0.04838999476753758,-0.007243946915827304,-0.03769148341429929,,,0.030213396838977502,,0.06639135470988355
2003-02,-0.04406015414699216,-0.12045327931854988,-0.024937939641435092,-0.03789834331461506,,-0.014875902457444634,-0.02328297176016514,0.08589750920752581,0.014286448043395072,0.03825840811775727,-0.02725669118463403,-0.027417528997286333,-0.06431925822164541,0.003195249496418695,-0.014393300223075833,0.00971596490501514,-0.036900761083802136,-0.04864193630628977,-0.018261244371942098,,,0.018560184435668203,,-0.08798552955835515
2003-03,-0.09437060670876729,-0.014726316841159326,-0.038482765477751424,0.13772658471462407,,0.019289284537099105,0.016855517125186292,-0.24716327162404694,-0.07453725942418321,0.011052313922922608,-0.021596927664987775,0.02990790024979706,0.024846060916315915,0.024982093834385655,-0.019611907512413485,-0.04909144489220574,-0.05643472958511342,-0.09991182315758751,0.02820513917203482,,,0.035152616485411015,,0.0022591496488155727
2003-04,0.14200218433312606,-0.02773937077131783,0.001301659654867171,0.2104755593230987,,0.08782966978231732,0.14789367967353684,0.33836790867863176,-0.04371979481706978,0.200150245449229,-0.0030675313849918284,0.03744624403285468,0.0696447069238939,0.20130894124532972,0.06235339201884327,0.05869072033317835,0.12254695486426703,0.21044625796957228,0.13106706070927276,,,0.0866788368377518,,0.1442921550941818
2003-05,0.06125642414608512,0.10448001142063856,0.12775123622727258,0.024050293292228186,,0.1607921499042375,0.027706278343415214,0.08748230862262862,0.08150617513846203,0.1717241599071917,0.06846599726488467,0.12366940971884977,-0.00823364170565355,0.038113764997155464,0.06077329498155115,0.03140380997921599,0.09142622007019652,0.07317257487659323,0.059335438479518166,,,0.13397723868575873,,0.11543274249121982
2003-06,0.07900173738023608,0.07600290614348482,0.06410486605284804,0.0016303598314106882,,0.030170946013774236,0.04016951569298066,-0.019046432171183292,0.14278889043203669,0.05331988147214739,0.03675293184776662,0.1056395793073821,0.1641176570928129,0.023462356941571505,-0.004359486734253792,0.040408557682167556,0.0002128607301030705,0.10126373629431007,-0.15644580586997847,,,-0.04575219898761407,,0.04116217953789425
2003-07,0.10930874720889294,0.12405599105485976,0.09912069795624512,0.05513672590687646,,0.022386638952262894,0.04287517174456812,-0.023829702740194025,0.06843398610505913,-0.0510979393788501,0.0474513458257364,0.026095377924476804,-5.60509280903565e-05,0.07785194363045211,0.06169066890766217,0.06710007708661925,0.11880801427197185,0.13379085629274812,0.04547642836301535,,,0.03818629516490879,,-0.07130397701166513
2003-08,0.057753358963423596,0.0893074427487155,0.06653395181942034,0.10115418973870782,,-0.006534304917266254,-0.016833450847232756,0.13114647499221466,0.1291183034456007,0.018101213537865313,0.028121074092108067,0.11076590329203762,-0.05297218189758712,0.04625482200908926,0.06096671695838629,0.06504452664046534,0.1359433245185404,0.003730698771005292,0.10640437941064529,,,0.0691855962317316,,0.10850754119246697
2003-09,-0.06427731312011187,0.006086349583857453,0.007741645511659234,0.018140676082104568,,0.01355657375646424,0.02024857770309585,0.15884308779535128,0.057628436214054446,0.18249542998529256,-0.01599224304641267,0.09018734607603407,0.101044932549478,0.10159140916575415,0.06167596448076185,0.01305192533393984,-0.10145865194257941,-0.025041198857735147,0.05561552979182616,,,0.022062781864037095,,0.181811125351224
2003-10,0.11407817551739075,0.0686409617195185,0.1519725398744467,0.10860801089554495,,0.07011935321414176,0.025456308889962198,0.14538814567450586,0.10479363020685994,0.028063110392942292,0.13052764505981518,0.060496094626477426,0.0687238817295368,0.11085900905539536,0.13614882066139233,0.10352285338705891,0.04251804621119648,0.04712406686940551,0.04636532825728579,,,0.03944764755023966,,0.12380969214838689
2003-11,-0.0017441271624665244,-0.05851447412247124,0.01004797654866052,0.05988463073650219,,0.07426315703732556,0.03724414336785631,-0.06598528357750222,0.02446355499593067,-0.010628030866314697,-0.03854510476518325,0.023487645757022113,-0.07285479722042731,-0.033733875142162195,0.16383542948994,0.07423586140757554,-0.047876531798994204,0.06373309499513202,-0.029164360079109497,,,-0.014900713765523821,,0.016571175031276475
2003-12,0.027974603626561567,0.02424313009232093,0.15602768941584721,0.1773380946397043,,0.11387902220880575,0.0339907894290703,0.31534421798568846,0.16118064903300922,0.1266497664633357,0.006830792260452467,0.3102554532392223,0.11766426570241739,0.07751458341819273,0.06736801420179739,0.015658529998519244,0.1278665734629485,0.12789214579910269,0.08640403635939053,,,0.12012456270690985,,0.06551326383597544
2004-01,0.10530780773988102,0.08757837317578576,-0.006443519223523153,-0.04019636628337753,,0.20099716446611304,0.08508084498492008,-0.03262385914077237,-0.024182457103094634,0.10177929748716807,0.04204215514405263,-0.0847809367974105,0.043540265414353074,-0.018932006289052117,-0.11763140489607571,-0.007217162019617529,0.012296947007572001,0.05484642451879029,0.053724833931720006,,,-0.007148374702901972,,0.18394254022884082
2004-02,0.037076035392849205,0.03947747250898237,0.06222827869229075,0.03756187271088107,,0.0702707983914641,0.055496948105254296,0.09460794823451324,-0.012467584552697253,0.0013966337383324312,0.07991250041071263,0.01595586595450449,-0.03485885465369798,0.0815431440096448,0.01682531362053008,0.058944466939278906,0.04141726591367534,0.006281806517986821,0.05897493353626637,,,0.16339544470841783,,-0.03770542051220438
2004-03,0.0390668545382038,-0.025612524960342054,-0.08425034079182692,4.0126368338722074e-05,,0.10247246126597598,0.04691103671265462,0.06844576795430246,0.02349633534165707,-0.04164819665429198,0.018634636627251178,-0.05892441704483575,-0.040260978111482104,-0.07871467603477966,0.18225778656873337,0.03812233373848395,0.028512433482863697,-0.029408208955703286,0.11078429485579688,,,0.038936185753417174,,0.07123483553285292
2004-04,-0.06342513638068792,-0.06713826835298464,-0.130657943046653,-0.14686473382148446,,0.10743268373221437,-0.0715702477176563,-0.16800901436229443,-0.01642188829642477,0.07585748617742571,-0.06862805523153626,-0.007571496447430159,0.10272698814393455,-0.03276210625585041,-0.17772421174137565,-0.13246343700529184,-0.03372978751887412,0.06036980591153607,-0.02308088267129582,,,-0.023569349104052506,,0.08588780424306042
2004-05,-0.06619386609845912,-0.026694282633658695,0.06868898237498433,-0.016712318033948015,,-0.12481925455846932,0.012119438550268535,-0.10154834274082236,-0.1575055389840545,-0.10592101123882591,-0.042313690236738255,-0.010375574798099807,-0.024291992562325393,-0.008693211899233,0.05112636381043689,0.07323736516615575,0.011899699107216222,-0.00469457033723919,0.054072134515875,,,-0.010401634803754778,,-0.08351602752403364
2004-06,-0.02434717490516869,-0.02724512663797274,-0.006121871600019535,0.049599269051345374,,-0.006734071298172717,0.017742434844737698,0.08847976762456655,0.0037904442940814853,-0.005336020459020485,0.011673764021101762,0.006697436039489801,0.05001108702461998,0.03417809872585709,-0.007843152329565783,0.012010069502991438,0.052961454782799455,-0.016470028315427876,0.01699095822468899,,,0.00734412366035242,,0.014261147247979666
2004-07,-0.0812638922152098,-0.07470857330868408,0.0036886839468193156,0.08410713617441523,,0.032240314425928895,-0.015480476207588856,0.0991609675257672,0.07141867677095948,0.0833367216016081,0.014634014268210649,-0.02386254808183763,-0.0038767714667559128,0.028369932942071907,-0.0021986968410149244,0.010460058605644695,-0.013916845506004694,-0.029901818056399132,0.01248931451618529,,,0.019047286879725123,,0.10146243722084236
2004-08,0.09476651880530618,0.07533202879193346,0.004113532965237532,0.06315667568588035,,0.058204344175533995,0.012646066065469697,0.014917043957632048,-0.0003082883564631267,-0.009532011333378332,-0.007616666647083936,-0.007567867610516199,-0.01887823681196632,0.08081766805553459,0.04430534021373966,0.03685582434894097,0.020857166062620447,0.013957347983062585,0.049287867517914474,,,0.04565638508445269,,0.11374996438255525
