id,country,rebalances_held,mean_weight_when_held,time_avg_weight
331858016,THA,10,1.4889284131535074e-10,1.4889284131535074e-10
327068000,CHN,10,1.4861079817798836e-10,1.4861079817798836e-10
335479008,IND,6,2.47251426905653e-10,1.483508561433918e-10
324376512,CHN,10,1.4819259635506863e-10,1.4819259635506863e-10
327307296,MYS,10,1.4791139879659822e-10,1.4791139879659822e-10
328427296,IND,10,1.474128897668682e-10,1.474128897668682e-10
331569312,IND,10,1.473680706986559e-10,1.473680706986559e-10
325719392,TWN,10,1.471720312517386e-10,1.471720312517386e-10
327487392,MYS,10,1.4699260790908035e-10,1.4699260790908035e-10
327501888,TWN,10,1.4662611286496213e-10,1.4662611286496213e-10
327103616,CHN,10,1.4643672170154279e-10,1.4643672170154279e-10
329631200,TWN,10,1.4636297129815817e-10,1.4636297129815817e-10
325753888,IND,10,1.4615360314768328e-10,1.4615360314768328e-10
335630304,IND,5,2.921981639319431e-10,1.4609908196597154e-10
332600608,CHN,10,1.4510818285745227e-10,1.4510818285745227e-10
327935488,MYS,10,1.4506474049923745e-10,1.4506474049923745e-10
324380416,CHN,10,1.4505718559986439e-10,1.4505718559986439e-10
333937312,TWN,10,1.450181739773448e-10,1.450181739773448e-10
327090912,CHN,10,1.4493013981622982e-10,1.4493013981622982e-10
328298400,ARE,10,1.4470374687384844e-10,1.4470374687384844e-10
321119712,IND,10,1.444420460070532e-10,1.444420460070532e-10
332002816,MEX,7,2.0618573436588972e-10,1.4433001405612279e-10
320350592,IND,10,1.442762623009238e-10,1.442762623009238e-10
336278912,THA,2,7.187115238799366e-10,1.4374230477598733e-10
327888512,TWN,10,1.433301955298672e-10,1.433301955298672e-10
329290688,KOR,10,1.4316108914834525e-10,1.4316108914834525e-10
335268800,IND,9,1.587113389936776e-10,1.4284020509430984e-10
324434912,KWT,10,1.4271563749267307e-10,1.4271563749267307e-10
335166816,POL,3,4.752843382546682e-10,1.4258530147640047e-10
331475392,IND,9,1.5833877969392664e-10,1.42504901724534e-10
332264608,KOR,10,1.418894019894222e-10,1.418894019894222e-10
327229312,CHN,10,1.4166966761233064e-10,1.4166966761233064e-10
336276896,IND,9,1.573798349264892e-10,1.4164185143384029e-10
336773600,IDN,1,1.41609861798483e-09,1.41609861798483e-10
325712416,TWN,10,1.4146283836126011e-10,1.4146283836126011e-10
310675488,IND,10,1.4042863437017033e-10,1.4042863437017033e-10
335637888,IND,4,3.5001752786663943e-10,1.4000701114665577e-10
328448416,MYS,10,1.3999487883291193e-10,1.3999487883291193e-10
331556096,IND,9,1.5524551224468856e-10,1.397209610202197e-10
334376288,IND,10,1.391515699366936e-10,1.391515699366936e-10
321113216,IND,10,1.3906326355636443e-10,1.3906326355636443e-10
335922592,GRC,4,3.4652775741808863e-10,1.3861110296723545e-10
336419104,ZAF,2,6.925300539120456e-10,1.385060107824091e-10
310145312,MYS,10,1.383771884643325e-10,1.383771884643325e-10
