variant,trial_number,epoch,train_loss,val_loss,corr_6m,base_corr_6m,path2_corr_6m
fourier,3,10,0.4392391003461348,1.1210891680171093,0.14046691070543602,0.12566831433214248,0.1403087347202624
fourier,3,11,0.39353032791543574,1.404553275058667,0.13600254241221896,0.12699790108017622,0.1355061919428408
fourier,3,12,0.39487443913129117,1.2748711093018452,0.14181718138667446,0.1325645817288508,0.14038397828505064
fourier,3,13,0.28726661213791915,1.23873053646336,0.13693715599171508,0.13328914359832802,0.13588753748723928
fourier,3,14,0.2605396371412401,1.2736696945192914,0.13541387760997167,0.13508200366050005,0.13319117589465654
fourier,3,15,0.17346730428592613,1.3238144812484582,0.1361218381750708,0.1344647425847749,0.13363197191307943
fourier,4,1,1.600671826847016,1.4134848256905874,0.13534418465569614,0.04772068481737127,0.13531209551729262
fourier,4,2,1.4133492631335107,1.7470077415307363,0.13913558130152523,0.07238578502244006,0.1391440665970246
fourier,4,3,1.2531978058673086,1.6941935310761134,0.13944949847646057,0.09474677920031051,0.1394521604757756
fourier,4,4,1.1350381882890823,1.6632103701432546,0.14659176525504639,0.11401257024457058,0.1465686753935491
fourier,4,5,1.0117319104453875,1.3150163153807322,0.12960067222205301,0.13404824376727145,0.1282651216102143
fourier,4,6,0.9847063831098023,1.3608473517000674,0.14124720046141495,0.13474451168440282,0.13643305223425461
fourier,4,7,0.7791279684604396,1.1144294111678998,0.14737930176391575,0.13404953234518568,0.14394062106342365
fourier,4,8,0.9928593260443045,1.8970487780869008,0.1302626173191432,0.13274610606798282,0.12769052450700352
fourier,4,9,0.7595452072453641,1.827626204987367,0.13727981973594675,0.13274224839794138,0.13496000899855667
fourier,4,10,0.7259619105052912,1.7554123970369497,0.15403216561923425,0.1329722911856758,0.15179539849050344
fourier,4,11,1.0079845254298387,1.4962159488971034,0.13217749496689066,0.13426722653675824,0.12995855924285327
fourier,4,12,0.9450606743801415,1.8418391920626163,0.14504019489201406,0.13369451557130863,0.14421298344774794
fourier,4,13,0.6261455947496293,1.7231565058231353,0.13792030297530194,0.13284004730327675,0.13707003310943644
fourier,4,14,0.6753287966924882,1.6169285100574295,0.13469020285410807,0.13268607896364604,0.13356794083180526
fourier,4,15,0.536468412801956,1.9474618821094434,0.13836507350982477,0.13053644001095865,0.1375014644737045
fourier,5,1,1.2754640863055275,1.2395236427585283,0.12898525547934697,0.08015615457358459,0.12899229793498915
fourier,5,2,1.8747244353982664,1.3401923455297946,0.06482418785647799,0.12651305798984444,0.06449379762634636
fourier,5,3,1.8639457577928191,1.246926348877605,0.09645643398786584,0.12732570776715874,0.09558686230642101
fourier,5,4,1.8909775224469958,2.5063150698939958,0.00571122351490582,0.13081348583412666,0.004898138793456989
fourier,5,5,1.6455870164883515,1.5752660137911638,-0.00281216571117208,0.1375185395590961,-0.0030263544011783477
fourier,5,6,1.6868062151802912,1.5279236448307831,-0.004147836709550271,0.05284177175053628,-0.004158584317580486
fourier,5,7,1.6007585407249512,1.3610994895299275,-0.004118561767973006,0.1324531848251354,-0.004145726596470922
fourier,5,8,1.5850277164625743,1.4193761015931765,-0.004643581675676008,-0.1358215317652745,-0.0044061577723672
fourier,5,9,1.612564959696361,1.6083699377874534,-0.004802949101819346,-0.12033868986958017,-0.0044061577723672
fourier,5,10,1.6244638240526592,1.5532382955153783,-0.004613467096351087,-0.09633234874345362,-0.0044061577723672
fourier,5,11,1.6343317060243516,1.648083582520485,-0.00526856054396679,-0.10073322003396849,-0.0044061577723672
fourier,5,12,1.6609049907752447,1.319128364821275,-0.004363074355448286,0.056587864520649116,-0.0044061577723672
fourier,5,13,1.6302149584369054,1.2728058708210785,-0.004154536589824905,0.11810254446075609,-0.0044061577723672
fourier,5,14,1.6023351223695845,1.409909901022911,-0.0044791701637829345,-0.06744900182432806,-0.0044061577723672
fourier,5,15,1.6505422341445135,1.6991156190633774,-0.0049629820277914405,-0.09852110637972752,-0.0044061577723672
fourier,5,16,1.6228776839044359,1.7248348941405613,-0.0047759499750100074,-0.0911404036412326,-0.0044061577723672
fourier,5,17,1.6626260975996654,1.614367468158404,-0.0046971245513608055,-0.06616054395174918,-0.0044061577723672
fourier,5,18,1.6187978713285356,1.6201867741843066,-0.004835433575014273,-0.08276870372404423,-0.0044061577723672
fourier,5,19,1.6475585013154954,1.950790720495085,-0.006989936938043684,-0.11576259722205577,-0.0044061577723672
fourier,5,20,1.593161900838216,4.280832515160243,-0.007012279832269997,-0.08836915563248719,-0.0044061577723672
fourier,5,21,1.7340812451309628,4.368309960265955,-0.005149546440225095,-0.05663809299779435,-0.0044061577723672
fourier,6,1,1.1172923689915075,1.0169120612243812,0.1297302480166157,0.10123503749297622,0.12971270707591126
fourier,6,2,0.8239187410781308,1.3539098486304284,0.12247757203876972,0.12117210615348692,0.12210936164483428
fourier,6,3,0.9658926771658044,1.958182152112325,0.12790390785279063,0.12196643442536394,0.1264405657451789
fourier,6,4,0.9187922142372127,1.619600798127552,0.13612866744709512,0.13404025142857184,0.13032520678825676
fourier,6,5,0.797380146163974,1.4113839647422235,0.13083360994933174,0.13739600391127169,0.12308435766996505
fourier,6,6,0.7752801224308473,1.2764689059307177,0.11496091140822197,0.14031957207868498,0.11259919193883737
fourier,6,7,0.9980729733675068,1.92090847492218,0.11249243745114654,0.138942828089057,0.11032461738213897
fourier,6,8,0.9109707136180193,2.2314380847538513,0.10545367488327126,0.13906416993510598,0.1006888278760016
fourier,6,9,1.1422038987160674,1.5096626359969378,0.10616281976908795,0.13715921576561715,0.10014487178996205
fourier,6,10,1.0989103929568378,1.7949788852284352,0.1169160238292534,0.13704622622656945,0.11360693204551353
fourier,6,11,1.417130704937754,1.3007163121675451,0.1128270193352364,0.14331924157546988,0.11231017601676285
fourier,6,12,1.9665656184531852,1.3666054919362067,0.09968706170717875,-0.1243447061550493,0.10063104995836815
fourier,6,13,1.477156084481745,1.1408061645925045,0.10232354121447619,0.13042967584527407,0.10157350562124824
fourier,6,14,1.523528526367117,1.533386877179146,0.10672071369287248,0.13928272916236892,0.10579593726433814
fourier,6,15,1.1073975704872745,1.4540448031077782,0.10911605866761723,0.14430917417630554,0.10692327964740495
fourier,6,16,1.4589792516060351,1.3055504290387034,0.1160063958261162,0.13916543222925004,0.11324526951648295
fourier,6,17,0.9727841321053723,1.3072348721325397,0.12047844090654204,0.14422874676529318,0.11635959319925557
fourier,6,18,1.2504641981857796,1.389351671313246,0.12483762801469614,0.14032888355044026,0.12147022296170083
fourier,6,19,0.8321209380482619,1.3817870862782002,0.12845803421611587,0.1391160235585024,0.12434612084180116
fourier,6,20,0.8636874795543946,1.5808506348480782,0.12796061630360783,0.14163861176930367,0.12558884430909528
fourier,6,21,0.8686062795154396,2.4305646016883355,0.12731677670187005,0.14429972101934255,0.1254437845898792
fourier,7,1,1.6332312850725084,1.537690814336141,0.08251469708047807,0.06026460287879066,0.08156608739045623
fourier,7,2,1.5479881753997198,1.431477310260137,0.12091824421853138,0.0739824928343296,0.12127681692169669
fourier,7,3,1.2972806631809188,1.0069697365164756,0.13227115352638066,0.08187836038220363,0.13227473652611177
fourier,7,4,1.1010399302319875,1.1632218624154727,0.13303090359161918,0.0835960249377725,0.1330434744032876
fourier,7,5,0.9754578031244732,0.9435207883516947,0.13543836815903584,0.08763965535908938,0.1354544043308124
fourier,7,6,0.8825023351680665,0.9408365527788798,0.13901781200741728,0.0921631143661216,0.1390468940914919
fourier,7,7,0.7591282381188302,0.9965898295243582,0.13973251583520324,0.09673774205924322,0.1397781867068261
fourier,7,8,0.7052176107489874,0.9717196037371953,0.13908475833013653,0.10055293345746273,0.13914705134617786
fourier,7,9,0.6566613745831308,0.9725634709000588,0.13415613028531273,0.10410520001120555,0.13425873696493607
fourier,7,10,0.5975468700958623,1.0064509496092797,0.13849659285818536,0.10713117698129887,0.13869491112418472
fourier,7,11,0.5713879021978567,1.0780924834311008,0.13477149666287006,0.11021136213093996,0.13504425956246754
fourier,7,12,0.5243095508998349,1.082267314195633,0.1367621976199492,0.1120568759428958,0.13739927717639755
fourier,7,13,0.43405659224778886,1.1246372796595097,0.13676891521705936,0.11359392989737292,0.13786433087079786
fourier,7,14,0.4424787718314855,1.143688129944106,0.13495871336199344,0.1159577522892505,0.1364976956586664
fourier,8,1,1.1783403559395718,0.9616689203927914,0.1428743401581111,0.10385851885657757,0.14287363500722375
fourier,8,2,0.9450151218130948,0.8412264275054137,0.12317676128198703,0.100445526256226,0.12316951397030304
fourier,8,3,0.6776406639329497,1.4149911347776651,0.13856352507136763,0.11391677072582146,0.1385619997512549
fourier,8,4,0.6666092938847012,1.4599514269580445,0.1247411923793455,0.11840315914402405,0.12472627980945011
fourier,8,5,1.0826010917801232,2.102513493100802,0.12151459767483175,0.11950715463608504,0.12148051392287015
fourier,8,6,1.0513869734214885,1.7867695171386004,0.12009847479251524,0.10171487093127023,0.11986390346040328
fourier,8,7,1.6091228102939943,7.2951125478992855,0.08660609559932103,0.10063800546243631,0.07961479153697534
fourier,8,8,1.1821695360916828,0.9419263869524002,0.12382066886445196,0.08071495711337776,0.12753421611657056
fourier,8,9,1.184130438426066,1.1341794323797028,0.09760436163439105,0.07092119700585803,0.08315997225872707
fourier,8,10,1.0765552476846747,1.3897885924593234,0.11768352540093474,0.08789963137824089,0.11132596271539417
fourier,8,11,1.1583365346157244,1.4638213482995828,0.12821174258521448,0.08642925407039001,0.12359986926130659
fourier,8,12,0.9690736275580194,1.546186472972234,0.11972485200967639,0.09186952238669618,0.1146515058586374
fourier,8,13,1.0012840447459548,1.122902895944814,0.11950329406342158,0.0924163282266818,0.11381235277901093
fourier,8,14,1.259745210188807,1.4859114955179393,0.1231328656411885,0.08691638122933606,0.12016349976959949
fourier,8,15,0.7924986821696317,1.4003524457414944,0.10698542309304078,0.08870847651269287,0.09230822925455869
fourier,8,16,0.8756478517464111,1.982470615922163,0.11937048744487887,0.08819333871748919,0.11121013211086392
fourier,9,1,1.2275771814442815,1.8864599203070005,0.08357903906920304,0.13347009875190755,0.08355435801980396
fourier,9,2,1.4013343881002613,1.989430420845747,0.06940151711460203,0.13722891362267547,0.06796712710056454
fourier,9,3,1.5675093325239324,1.1565239988267422,0.07200082802252533,0.1268887327052653,0.06697472032780448
fourier,9,4,1.680575048639661,1.8845080693562826,0.08395552823785693,0.13667335376764336,0.066425500146579
fourier,9,5,1.6554556995157212,6.499468730141719,0.07582096302260956,0.10471357556525618,0.06528246329786877
fourier,9,6,1.6704912724949064,6.21921386954685,0.07675647006059687,0.10254228150394434,0.06528246329786877
fourier,9,7,1.6159426844309246,7.851853581766288,0.07858600152345994,0.09241592097096145,0.06528246329786877
fourier,9,8,1.611841439727753,1.4492842637002468,0.05396235175430775,-0.03559214647005623,0.06528246329786877
fourier,9,9,1.6255485353961823,1.6249985843896866,0.07226566340929517,0.09501282878918574,0.06528246329786877
fourier,9,10,1.6444997934121934,1.2826077241450549,0.06267734856858927,0.0018540808174293487,0.06528246329786877
fourier,9,11,1.7512056936347296,1.2689383114377657,0.06682981464934225,0.06527863972975562,0.06528246329786877
fourier,9,12,2.1274984294459935,1.4923017161587875,0.050502704766889416,-0.051685626527372124,0.06528246329786877
fourier,9,13,1.6658965420155298,1.4590455323457718,0.049447699915617704,-0.06728087877854705,0.06528246329786877
fourier,9,14,1.7089511979193914,1.4500330132742723,0.05574720821653803,-0.0524216440123079,0.06528246329786877
fourier,9,15,1.675610643057596,1.140805078546206,0.06863840732548851,0.0698675610202675,0.06528246329786877
fourier,9,16,1.6665208216697451,1.0911149250964323,0.0685739947919501,0.07101781342644245,0.06528246329786877
fourier,9,17,1.6628400839510418,2.6589904874563217,0.07119828099190878,0.09004575978809347,0.06528246329786877
fourier,9,18,1.6605214703650701,1.862101918210586,0.07101902648767768,0.0913089693155295,0.06528246329786877
fourier,9,19,1.669952663637343,1.0850563938419024,0.06403036216506734,-0.08863379175309091,0.06528246329786877
fourier,9,20,1.617340231225604,1.372953176498413,0.0493704805461069,-0.09145886386977509,0.06528246329786877
fourier,9,21,1.648941596822133,1.8955084562301636,0.03583368457620963,-0.09082772678618009,0.06528246329786877
fourier,9,22,1.6530781459240687,1.7536845043301583,0.0458201857128491,-0.10609268397868922,0.06528246329786877
fourier,9,23,1.778403336566592,1.7527914171417553,0.04582942199582855,-0.10608060304851581,0.06528246329786877
fourier,9,24,1.6512005012186746,1.9999492595593134,0.04445647662505507,-0.1059358859124283,0.06528246329786877
fourier,9,25,1.6716002381983257,2.059967686235905,0.01983078740692387,-0.08687155453953892,0.06528246329786877
fourier,9,26,1.6660041714471483,2.4089115411043167,0.021315974509343506,-0.07774475774882982,0.06528246329786877
fourier,9,27,1.6553579606707134,2.145142652094364,0.021229929632196824,-0.07663650366400059,0.06528246329786877
fourier,10,1,1.2974955861767132,0.9649208789070447,0.1341869034183522,0.12519951895810663,0.13416151194057116
fourier,10,2,0.8307521492242813,1.4450455312927564,0.1270045497532313,0.12734849948901683,0.1268811223252366
fourier,10,3,0.8117587739409554,1.260311045870185,0.12847646937007084,0.11228548316673065,0.12053283984229589
fourier,10,4,0.6191391072768185,1.4433344826102257,0.1234280754957581,0.10403630341558406,0.11770570639055222
fourier,10,5,0.8898895992121348,1.7359321718414624,0.1121578031219542,0.12708896175802994,0.06747876812393466
fourier,10,6,1.9739688406624492,1.1571527024110158,0.11732233150396496,0.12522974569777337,0.1024411081908814
fourier,10,7,0.7986941107563557,1.5716560413440068,0.12542867760688145,0.1181025477766525,0.11919021980526547
fourier,10,8,0.53358984177023,1.2714064672589303,0.14114591526449657,0.1152035619559077,0.13942926990178725
fourier,10,9,0.5757779534287115,2.1362485557173687,0.13286715160065796,0.10882195901746551,0.1292380680179728
fourier,10,10,0.5870924540185591,1.7947491827110449,0.10210757601889782,0.11092002010749032,0.09162920955568551
fourier,10,11,0.6415974324456386,1.7915448548893134,0.10457064405782149,0.11004913352953735,0.09530345626796285
fourier,10,12,0.47205031199181186,1.3966265541811784,0.11976728284886727,0.10650856577170392,0.10277135521949579
fourier,10,13,0.38389802562423503,2.297060100734234,0.11037167051496605,0.10630787591217086,0.0950056270424587
fourier,10,14,0.3597776760847958,1.4089264646172523,0.10299459514596189,0.10820129204075783,0.08933981268977126
fourier,11,1,1.8794609871175554,1.7420148293177287,0.09415616060917577,0.058370689085374274,0.09413103059244653
fourier,11,2,1.7874559459705202,1.6933331042528152,0.12549851805282136,0.07706437862167756,0.12561014752524594
fourier,11,3,1.5366012355874454,1.2521779129902522,0.13912075179008146,0.08881251307514806,0.13909860290974999
fourier,11,4,1.2647080330385103,1.4864353423317274,0.13497666250914336,0.08902502315662181,0.13496635486759867
fourier,11,5,1.0649651328013057,1.476651521027088,0.13999262058265838,0.09240303706998626,0.1399919092147684
fourier,11,6,0.9725504042137236,1.4302744562427203,0.13472592486068607,0.09631843129949023,0.1347247860704859
fourier,11,7,0.8708957498745312,1.4686290954550107,0.1345457968612512,0.1010900589171797,0.1345408852212131
fourier,11,8,0.7852032892997303,1.6074170902371407,0.12908039316534997,0.10564818480052054,0.12907413175950447
fourier,11,9,0.7614171049661107,1.6178543418645859,0.1306465694991251,0.1099643890823548,0.13063415611783663
fourier,11,10,0.7059382086708432,1.7937119841575622,0.13193181253348787,0.11431462062367549,0.1318993489878873
fourier,11,11,0.6749838362374003,1.9246682862440745,0.13042120623091857,0.11799254003951015,0.1303350740733246
fourier,11,12,0.6477281292752614,1.802331313987573,0.1253421952171872,0.11952532074064948,0.1251348355319351
fourier,11,13,0.6311385537542048,1.8531084105372428,0.12866724270085494,0.12073869332671165,0.12847177917137742
fourier,11,14,0.5768296626943444,1.8563304165999095,0.1275935534387827,0.1217552204131304,0.12730289322013658
fourier,12,1,1.5802177797470773,1.1528508295615514,0.1453777051453168,0.004476142298274984,0.14538545317870255
fourier,12,2,1.3845683834145939,1.5242806891600291,0.15075913384401549,0.038651220915683855,0.15074512662831693
fourier,12,3,1.0548557630843587,1.1559889987111092,0.13280210186106464,0.07284538071641387,0.13276609317399563
fourier,12,4,0.9957227389963846,1.0995407362778982,0.1420259177374343,0.10628071590714777,0.14207314187660813
fourier,12,5,1.1667480449088745,1.225342334806919,0.11476357953894573,0.11705532561269744,0.10515270099664728
fourier,12,6,1.0791489481482477,1.296024752718707,0.13749726179521532,0.11717478402133566,0.1345514005050063
fourier,12,7,0.8522289319422155,2.1991512700915337,0.10734672101874215,0.12013333945457513,0.10367955582138771
fourier,12,8,0.8117245454341173,2.0399857590595882,0.1254010995811162,0.1206571798150738,0.1258288963076969
fourier,12,9,0.6424912063780034,1.8507708132266998,0.11458674001817902,0.12246484210845665,0.1122379851837953
fourier,12,10,0.6883449508801162,1.8652360248068969,0.11090394143636027,0.11604728931561112,0.09883906408213079
fourier,12,11,0.6883020975020906,1.6379237952331702,0.11016132705844939,0.11407372026393811,0.10621437709778547
fourier,12,12,0.6575439342575717,1.3287216455986102,0.12415896416641772,0.11370306462049484,0.12289681156786779
fourier,12,13,0.6455032487680751,1.5119503169010082,0.1166656217770651,0.11358132742655774,0.1158002463169396
fourier,12,14,0.4449713580598611,1.89707229261597,0.12681335747862857,0.11083276853120576,0.1263754528015852
fourier,13,1,1.6093358371465925,1.2067322472731272,0.1424724838308369,0.046423676221941906,0.14247552480276984
fourier,13,2,1.2106702138507177,1.2249979019165038,0.13237469716308017,0.07223845391999931,0.13237757394090294
fourier,13,3,1.1451816569481577,1.2028705532352129,0.12979954752954653,0.09865994988940656,0.1297924989213546
fourier,13,4,1.0516115688378849,1.3360014840960504,0.13085107128911963,0.11609348875160018,0.130582456321766
fourier,13,5,0.9270272069566307,1.4624991724888483,0.13497238600005707,0.12246193008031696,0.13440975539851935
fourier,13,6,0.9350778028250687,1.8337825336183111,0.1290276019562346,0.12928743498244633,0.12437431906194736
fourier,13,7,0.6564179709003795,2.43667009829854,0.12895854896244904,0.12686452904211667,0.12583696974130967
fourier,13,8,0.6542601564618212,2.185512671619654,0.12911654670412342,0.13054992612451316,0.1264715720899403
fourier,13,9,0.6012760425237791,2.270132117966811,0.12434223604698975,0.12826390905344548,0.12046037729208668
fourier,13,10,0.533294469631824,1.6621164480845134,0.13090800638310612,0.1289447390086328,0.12821041212591808
fourier,13,11,0.8125881342113845,2.314874806627631,0.1274294205630819,0.1257718492318721,0.12653396710132558
fourier,13,12,0.5972016670949949,2.766176877419154,0.10788559022669991,0.12579170599249967,0.10523116967330376
fourier,13,13,0.6059873272287881,1.8866354323923589,0.12270481078885495,0.12818524468457326,0.11915805726312101
fourier,13,14,0.6155629159646139,2.657728826254606,0.13382724411785601,0.12498214547910418,0.13180397992255166
fourier,13,15,0.4547443833157775,1.6037877136220535,0.12687428646410506,0.12699808152149974,0.12449232842773199
fourier,13,16,0.3932177622558638,2.4379383376489083,0.12290292974794284,0.12229559520880381,0.11920473596837837
fourier,13,17,0.5172731194401249,1.6683899297068516,0.12012978785981734,0.12138081141213965,0.11915513957695414
fourier,13,18,0.4259357011640474,1.9456434165438017,0.1324545230099223,0.1222273327090079,0.13122648205996182
fourier,13,19,0.7297711946404657,2.5874168085555236,0.13562421233703692,0.11997226253927996,0.13549056402407586
fourier,13,20,0.44229580842084176,2.5424429044127463,0.1311136299142769,0.12240610031488662,0.13017980855268738
fourier,13,21,0.3880090940501615,2.2586930118501187,0.11832801507165035,0.12190425095808072,0.11494144059640045
fourier,13,22,0.5347516370081667,2.2184819279859465,-0.04931118025754889,0.11949751746627348,-0.07416866302955896
fourier,13,23,1.9754819233147871,2.072943630317847,-0.041666909458581355,0.121919770478659,-0.04963688075852891
fourier,14,1,1.7030910447476402,1.5757708569367728,0.12167455238911012,0.04960845874156803,0.12189981383271516
fourier,14,2,1.4512835370879325,1.0315488442778586,0.14893526874172192,0.08554224461161843,0.14893215346770983
fourier,14,3,1.0068719761948737,1.1545268051326274,0.13249379973470543,0.085862176399678,0.13250721365911886
fourier,14,4,0.8921491115812271,1.2546849067012469,0.13056617277979968,0.09663967521240314,0.130581507428451
fourier,14,5,0.862816355058125,1.2802856494983037,0.13185790091908225,0.10712334255998333,0.13183186495055754
fourier,14,6,0.9072686877870371,1.6366836215058962,0.13721277995500714,0.11154155568995823,0.13725698762573302
fourier,14,7,0.6676930021198969,1.7125690460205079,0.13389693763650332,0.12124267110290626,0.12995604014771137
fourier,14,8,0.5310130663630035,3.060110848210752,0.12691251848979543,0.1258252522209659,0.12098854578701625
fourier,14,9,0.5454125966551522,2.2695585328464705,0.1269688004705434,0.12723121499293483,0.11016666396753863
fourier,14,10,0.49635553432421553,2.124903912469745,0.11973618314756701,0.12737216465175152,0.10387662844732404
fourier,14,11,0.4722592744288877,2.726308337599039,0.10982391571160406,0.12876975564674165,0.0948713801180323
fourier,14,12,0.6462305564551599,2.3883830861498914,0.11494873367870848,0.1253389895039921,0.10559466791649659
fourier,14,13,0.5615621054108949,2.6076775333533684,0.11164089844678529,0.12746038718517713,0.09539578448360166
fourier,14,14,0.4556761317819889,2.6990406015887856,0.11325689270161092,0.12637489813302333,0.09885094608374251
fourier,15,1,1.4548048580449724,1.3362565735975902,0.16101115378163133,0.07138610070493694,0.1610184015939012
fourier,15,2,1.3340341571777585,1.256743415693442,0.05994371412477146,0.09298547370708547,0.0598402140274023
fourier,15,3,1.5039972517018516,1.9329932255049547,0.12546585622282388,0.12483043801039458,0.12279328910323481
fourier,15,4,1.3039038336779443,2.611369515955448,0.08951572081229339,0.12422841737279669,0.08672323577144804
fourier,15,5,1.494267954742388,2.128895940134923,0.02649915001044671,0.1203153110225685,0.021059550057786206
fourier,15,6,1.7381265136221098,1.85031249721845,0.025726523304668566,0.1163478482204179,0.01854833330726251
fourier,15,7,1.590420436527994,1.90187581119438,0.02590791868666808,0.11888528622609253,0.018148837945288203
fourier,15,8,1.548096971379386,1.831907832622528,0.024765819672029465,0.1203630873002112,0.018148837945288203
fourier,15,9,1.5214443481157696,1.8149666372686624,0.02363212130730972,0.11767917016210655,0.018148837945288203
fourier,15,10,1.5165787471665277,1.8278214998543263,0.01960912989646507,0.11328615870637199,0.018148837945288203
fourier,15,11,1.5325400148119246,1.8374468643218278,0.021589452646245868,0.11769360260029013,0.018148837945288203
fourier,15,12,1.5183825975372678,1.819580246632298,0.023242441025407363,0.11450289976006994,0.018148837945288203
fourier,15,13,1.49942013574025,1.8478193067014217,0.03814598816679791,0.11687495870088847,0.018148837945288203
fourier,15,14,1.5216586041072058,1.8019796241074801,0.030320254309723776,0.11438406403613044,0.018148837945288203
fourier,15,15,1.5037084860461098,1.8381793656696876,0.02204502637226445,0.11319612714772423,0.018148837945288203
fourier,15,16,1.5180247941660503,1.8172746484478315,0.021955910957573602,0.11906556949640314,0.018148837945288203
fourier,15,17,1.500253541128976,1.798157121365269,0.022755956855447342,0.11503992681003486,0.018148837945288203
fourier,15,18,1.4755000457877205,1.7920516735563676,0.02918866427304844,0.1162303499217766,0.018148837945288203
fourier,15,19,1.4995922209724548,1.7417956007023652,0.02803539312444627,0.11573924507635334,0.018148837945288203
fourier,15,20,1.4842562585596055,1.7453824304044248,0.03089129423412184,0.1155058201373322,0.018148837945288203
fourier,15,21,1.4777136596422347,1.7629973147064448,0.027131789410486818,0.11479771411201606,0.018148837945288203
fourier,15,22,1.4895964510857114,1.7914977543056012,0.029715369874611496,0.11756090813626846,0.018148837945288203
fourier,15,23,1.4687831647812375,1.8068715446939072,0.02834610491991043,0.118967793462798,0.018148837945288203
