variant,trial_number,epoch,train_loss,val_loss,corr_6m,base_corr_6m,path2_corr_6m
per_feature,1,1,1.1743155559377065,1.1464660813411076,0.10097228198622664,0.08779622282017954,0.12668668343685568
per_feature,1,2,0.9474977473358787,0.7794265918433666,0.11878432652107827,0.0729511511628516,0.12231462704172978
per_feature,1,3,0.982005667577069,1.1116878324498733,0.11098035253429164,0.07917284060322345,0.11593228988349438
per_feature,1,4,0.7053774953745897,0.8118110332638026,0.1098704018474867,0.0792119020508835,0.11532118244407077
per_feature,1,5,0.8607717534556748,3.7374271833648285,0.11231681334320456,0.08698870277051658,0.11400520550863197
per_feature,1,6,0.5243944278918207,2.958822866777579,0.10579368680094679,0.08765464896375003,0.10798738594166934
per_feature,1,7,0.46500530704442,0.9686432058612505,0.12825946326677998,0.10433818028929333,0.13083750700267652
per_feature,1,8,0.33832395054577363,0.8172594437996547,0.11309047063696198,0.10912797787071517,0.11304128404784326
per_feature,1,9,0.34255485731871826,0.937480636810263,0.11612120357652506,0.10679614540810387,0.11691725986020174
per_feature,1,10,0.3607432874407442,0.6596552471630275,0.11557075497694314,0.10963633134961129,0.11527254081641634
per_feature,1,11,0.4492723488004967,0.7103286996483803,0.1211873917724006,0.11773471029397721,0.11362945148721337
per_feature,1,12,0.24650643948125578,0.6373317687461774,0.11134805898958196,0.11363128755862514,0.10200285750906915
per_feature,1,13,0.2801075997385418,0.6275630449255307,0.12199737340367088,0.11754441036221881,0.11429881708948718
per_feature,1,14,0.235483181415244,0.8707592284306884,0.12430173096557458,0.11878787760312358,0.11943529364167868
per_feature,1,15,0.19878736839191766,0.7911698997641603,0.12275324876730641,0.11847410467453301,0.11370239321598395
per_feature,1,16,0.1679971803511892,0.7722330211972197,0.12311292802138875,0.11835614615119994,0.11496777806120614
per_feature,1,17,0.16713141196403683,0.8255994053557515,0.12331030597464027,0.12109470907210683,0.11167087383801118
per_feature,1,18,0.16405301726615382,0.9323898084461689,0.12248231614163767,0.11496870505895156,0.11726183725404553
per_feature,1,19,0.1886441829911847,0.7713227295316756,0.12445862127157549,0.1142553709136943,0.1193570491236945
per_feature,1,20,0.16967189644873587,1.283350062618653,0.11962382403047135,0.10766968090708057,0.11898185949733792
per_feature,1,21,0.13501121653872172,1.2686800302316745,0.12801375702183576,0.11703416629849622,0.12385813350168368
per_feature,2,1,1.4102613594796922,2.2730445988476276,0.13609012066541862,0.11215337195123236,0.14917206579702907
